method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,mixed_local_slots,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,partial_handle_units,local_atom_units,local_mixed_units,active_units,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse,stage,cell_hash,target_epsilon,policy_lambda,achieved_epsilon,noise_multiplier,records_per_silo,handles_per_user,c_partial,c_local_atom,c_local_mixed
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,2,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.37378362907842017,0.6262163709215799,1306,0,1579,2885,1.0,4.0807053897647325,0.03331510000862181,0.00028711889706642684,0.0003567628567479965,fallback_bound,8c3fff9366de48c1be14c5f849a44219c74b1089856621f707e02656037a4125,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
stable-local-fallback,this-work,user-certified,primary,3,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,0.0,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,0,1741,1741,1.0,0.7555587679832823,0.02410290000261739,0.000778294375040715,0.0007990324772932191,fallback_bound,8c3fff9366de48c1be14c5f849a44219c74b1089856621f707e02656037a4125,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
handle-only-drop-residual,this-work,user-certified,primary,3,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,1.0,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3767949454336588,0.3767949454336588,0.0,1312,0,0,1312,1.0,4.082654246670134,0.034731199993984774,0.00036932250388974216,0.0003984222846491803,fallback_bound,8c3fff9366de48c1be14c5f849a44219c74b1089856621f707e02656037a4125,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
unitscope-equal,this-work,user-certified,primary,3,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,0.25,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767949454336588,0.6232050545663412,1312,0,1550,2862,1.0,1.4217269059170377,0.03357880000839941,0.0006207896378667873,0.0006439492534546,fallback_bound,8c3fff9366de48c1be14c5f849a44219c74b1089856621f707e02656037a4125,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
unitscope-tuned,this-work,user-certified,primary,3,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,0.75,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767949454336588,0.6232050545663412,1312,0,1550,2862,1.0,3.1815274106142053,0.03441510000266135,0.0004008273409253524,0.00042794706662758184,fallback_bound,8c3fff9366de48c1be14c5f849a44219c74b1089856621f707e02656037a4125,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
naive-recalibrated-2c,this-work,user-certified,primary,3,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3767949454336588,0.6232050545663412,1312,0,1550,2862,1.0,2.289074899795644,0.035202300001401454,0.00026952481517399145,0.00039236106959479405,fallback_bound,8c3fff9366de48c1be14c5f849a44219c74b1089856621f707e02656037a4125,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
full-identity-reference,oracle,oracle-assumption,full-identity-reference,3,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,5.7212359014939125,0.04203779999807011,0.0,3.144656992614111e-05,fallback_bound,8c3fff9366de48c1be14c5f849a44219c74b1089856621f707e02656037a4125,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
non-private-reference,oracle,non-private,diagnostic,3,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.04956859999219887,0.0008784625742730089,0.0008784625742730089,fallback_bound,8c3fff9366de48c1be14c5f849a44219c74b1089856621f707e02656037a4125,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,3,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3767949454336588,0.6232050545663412,1312,0,1550,2862,1.0,4.578149799591288,0.03375050000613555,0.00026952481517399145,0.0002994963724582517,fallback_bound,8c3fff9366de48c1be14c5f849a44219c74b1089856621f707e02656037a4125,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
stable-local-fallback,this-work,user-certified,primary,4,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,0.0,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,True,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,0,1773,1773,1.0,0.6764684866451167,0.023347399997874163,0.0007017815646825861,0.0006942331112374819,fallback_bound,8c3fff9366de48c1be14c5f849a44219c74b1089856621f707e02656037a4125,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
