method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,mixed_local_slots,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,partial_handle_units,local_atom_units,local_mixed_units,active_units,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse,stage,cell_hash,target_epsilon,policy_lambda,achieved_epsilon,noise_multiplier,records_per_silo,handles_per_user,c_partial,c_local_atom,c_local_mixed
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,4,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,5.3175519925683234,0.033257000002777204,0.0001894373709243613,0.00020496885867023808,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,5,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1744,0,1744,1.0,1.7560266391122794,0.024852000002283603,0.00038127172412235407,0.00037502531161529636,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,5,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3752866972477064,0.3752866972477064,0.0,1309,0,0,1309,1.0,3.3348155171362266,0.03544059999694582,0.0003431411148547969,0.00034957162353772104,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,5,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3752866972477064,0.6247133027522935,1309,1568,0,2877,1.0,2.0793297294374304,0.034655299998121336,0.0003342320125500957,0.00033309807246998725,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,5,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3752866972477064,0.6247133027522935,1309,1568,0,2877,1.0,2.8233692410331983,0.03433789999689907,0.0003124279401521756,0.0003160217805489625,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,5,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3752866972477064,0.6247133027522935,1309,1568,0,2877,1.0,2.3542531553152517,0.033559799994691275,0.00018128380226151025,0.0003517215328488112,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,5,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,4.572838264560243,0.04230400000233203,0.0,4.5577724790732e-05,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,5,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.02107129999785684,0.0007719797433812123,0.0007719797433812123,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,5,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.744,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3752866972477064,0.6247133027522935,1309,1568,0,2877,1.0,4.708506310630503,0.03407340000558179,0.00018128380226151025,0.00022092494276442865,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,6,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1740,0,1740,1.0,2.6470371059832787,0.04661610000766814,0.0004989666391475558,0.0004890898867760444,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,6,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3781609195402299,0.3781609195402299,0.0,1316,0,0,1316,1.0,4.601346964378937,0.03424850000010338,0.0003477443375569837,0.0003508256269539915,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,6,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3781609195402299,0.6218390804597701,1316,1557,0,2873,1.0,2.898259480351234,0.034248700001626275,0.00045961108844317007,0.0004522194433924649,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,6,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3781609195402299,0.6218390804597701,1316,1557,0,2873,1.0,3.922446037688325,0.03410170000279322,0.00036150766512467133,0.0003606616041037867,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,6,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3781609195402299,0.6218390804597701,1316,1557,0,2873,1.0,3.2856242131689757,0.03258629998890683,0.00012499989717350204,0.00021467699458949934,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,6,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,6.790644185865934,0.04166510001232382,0.0,2.826786766778012e-05,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,6,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.018994099998963065,0.0010544449245296571,0.0010544449245296571,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,6,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3781609195402299,0.6218390804597701,1316,1557,0,2873,1.0,6.571248426337951,0.0318115999980364,0.00012499989717350204,0.00014157057821372054,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,7,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1753,0,1753,1.0,2.0971890996074998,0.02404029999161139,0.0003381180013309087,0.00039127394212871075,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,7,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.372219053051911,0.372219053051911,0.0,1305,0,0,1305,1.0,3.684470476427727,0.032593700001598336,0.00031141257434169183,0.00040053788340638094,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,7,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.372219053051911,0.627780946948089,1305,1559,0,2864,1.0,2.3063491038437123,0.03254190000006929,0.00032527415884271195,0.0003867174743091661,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,7,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.372219053051911,0.627780946948089,1305,1559,0,2864,1.0,3.127716317450553,0.03309139999328181,0.00029435484565704746,0.00037309940712239846,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,7,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.372219053051911,0.627780946948089,1305,1559,0,2864,1.0,2.6126457092381634,0.06325339998875279,0.0001570890833670149,0.00036978152176585786,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,7,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,5.269456490207377,0.04198010000982322,0.0,3.194533304464666e-05,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,7,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.02024999998684507,0.0008150035796582876,0.0008150035796582876,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,7,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.753,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.372219053051911,0.627780946948089,1305,1559,0,2864,1.0,5.225291418476327,0.032435399989481084,0.0001570890833670149,0.00023148996952178973,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,8,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1740,0,1740,1.0,2.400461040581967,0.022649700011243112,0.00048024089918366876,0.0006349854692053916,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,8,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.37471264367816093,0.37471264367816093,0.0,1304,0,0,1304,1.0,4.614118132176232,0.03262459998950362,0.00025387768363286967,0.0003685614958147365,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,8,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.37471264367816093,0.6252873563218391,1304,1545,0,2849,1.0,2.8209015369563852,0.0326537999935681,0.0003937623001360468,0.000545340549027325,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,8,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.37471264367816093,0.6252873563218391,1304,1545,0,2849,1.0,3.9146479124332343,0.031805100006749853,0.0002687791386693522,0.0003972983646172482,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,8,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.37471264367816093,0.6252873563218391,1304,1545,0,2849,1.0,3.2431345261608002,0.031761899997945875,0.0001381255675480871,0.00031676180899180696,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,8,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,5.864605105890775,0.03998610000417102,0.0,3.8881419776576925e-05,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,8,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.01863479999883566,0.0013100686235273302,0.0013100686235273302,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,8,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.74,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.37471264367816093,0.6252873563218391,1304,1545,0,2849,1.0,6.4862690523216004,0.03190669999457896,0.0001381255675480871,0.00018856226849337006,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,9,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1727,0,1727,1.0,2.2330993149668736,0.02395079999405425,0.0003542774961372189,0.00039453104234060487,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,9,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3755066589461494,0.3755066589461494,0.0,1297,0,0,1297,1.0,4.045751816430078,0.032873700009076856,0.00040880781417329336,0.00045993898560653564,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,9,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3755066589461494,0.6244933410538506,1297,1540,0,2837,1.0,2.47946475950116,0.03219779999926686,0.0003392358068723528,0.0003796221903749024,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,9,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3755066589461494,0.6244933410538506,1297,1540,0,2837,1.0,3.3948451710638774,0.033987799994065426,0.0003533169943073781,0.0004004188702666107,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,9,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3755066589461494,0.6244933410538506,1297,1540,0,2837,1.0,2.8097041695672202,0.033663299996987917,0.0001973322068933458,0.00034159284889728736,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,9,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,5.648362060019918,0.04233609999937471,0.0,2.9095863668243854e-05,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,9,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.020862000004854053,0.0008195914157725908,0.0008195914157725908,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,9,6f271830c504d9e353b48199445cd74bef6f15cd4dae8e2a5bf88d1f12d6ed02,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.727,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3755066589461494,0.6244933410538506,1297,1540,0,2837,1.0,5.6194083391344405,0.03314149999641813,0.0001973322068933458,0.0002403666642270727,privacy_level,362c0a07687138bcd7533d1ab0cffb289832bb8eb057411cd604738291479ddc,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
