method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,mixed_local_slots,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,partial_handle_units,local_atom_units,local_mixed_units,active_units,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse,stage,cell_hash,target_epsilon,policy_lambda,achieved_epsilon,noise_multiplier,records_per_silo,handles_per_user,c_partial,c_local_atom,c_local_mixed
naive-recalibrated-2c,this-work,user-certified,primary,2,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.37378362907842017,0.6262163709215799,1306,1579,0,2885,1.0,2.301019995909743,0.032509500000742264,0.00022005338001534434,0.0004091988038223791,fallback_bound,a8e57e3494584f0726dfeb0035d367e2fe6d2b0123b4b5671c16e234e77791af,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
full-identity-reference,oracle,oracle-assumption,full-identity-reference,2,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,5.22654729687365,0.0386337999952957,0.0,3.507377284459695e-05,fallback_bound,a8e57e3494584f0726dfeb0035d367e2fe6d2b0123b4b5671c16e234e77791af,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
non-private-reference,oracle,non-private,diagnostic,2,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.018521099991630763,0.0008851428222059767,0.0008851428222059767,fallback_bound,a8e57e3494584f0726dfeb0035d367e2fe6d2b0123b4b5671c16e234e77791af,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,2,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.37378362907842017,0.6262163709215799,1306,1579,0,2885,1.0,4.602039991819486,0.03295279998565093,0.00022005338001534434,0.00027955231907426475,fallback_bound,a8e57e3494584f0726dfeb0035d367e2fe6d2b0123b4b5671c16e234e77791af,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
stable-local-fallback,this-work,user-certified,primary,3,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,0.0,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1741,0,1741,1.0,1.5111175359665645,0.023656699995626695,0.0005631663816639742,0.0005843348021632009,fallback_bound,a8e57e3494584f0726dfeb0035d367e2fe6d2b0123b4b5671c16e234e77791af,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
handle-only-drop-residual,this-work,user-certified,primary,3,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,1.0,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3767949454336588,0.3767949454336588,0.0,1312,0,0,1312,1.0,4.082654246670134,0.0334729000023799,0.00036932250388974216,0.0003984222846491803,fallback_bound,a8e57e3494584f0726dfeb0035d367e2fe6d2b0123b4b5671c16e234e77791af,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
unitscope-equal,this-work,user-certified,primary,3,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,0.25,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767949454336588,0.6232050545663412,1312,1550,0,2862,1.0,1.8776617740301225,0.03249930001038592,0.0004920345267405437,0.0005158479747219727,fallback_bound,a8e57e3494584f0726dfeb0035d367e2fe6d2b0123b4b5671c16e234e77791af,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
unitscope-tuned,this-work,user-certified,primary,3,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,0.75,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767949454336588,0.6232050545663412,1312,1550,0,2862,1.0,3.3055638352326215,0.06332030000339728,0.0003674435754811005,0.0003947812453145355,fallback_bound,a8e57e3494584f0726dfeb0035d367e2fe6d2b0123b4b5671c16e234e77791af,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
naive-recalibrated-2c,this-work,user-certified,primary,3,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3767949454336588,0.6232050545663412,1312,1550,0,2862,1.0,2.5585024816738415,0.03422399998817127,0.00019906345285610372,0.0003236432603265506,fallback_bound,a8e57e3494584f0726dfeb0035d367e2fe6d2b0123b4b5671c16e234e77791af,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
full-identity-reference,oracle,oracle-assumption,full-identity-reference,3,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,5.7212359014939125,0.042019800006528385,0.0,3.144656992614111e-05,fallback_bound,a8e57e3494584f0726dfeb0035d367e2fe6d2b0123b4b5671c16e234e77791af,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
non-private-reference,oracle,non-private,diagnostic,3,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.019951599999330938,0.0008784625742730089,0.0008784625742730089,fallback_bound,a8e57e3494584f0726dfeb0035d367e2fe6d2b0123b4b5671c16e234e77791af,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,3,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3767949454336588,0.6232050545663412,1312,1550,0,2862,1.0,5.117004963347683,0.03480219999619294,0.00019906345285610372,0.00022990678666518605,fallback_bound,a8e57e3494584f0726dfeb0035d367e2fe6d2b0123b4b5671c16e234e77791af,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
stable-local-fallback,this-work,user-certified,primary,4,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,0.0,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1773,0,1773,1.0,1.3529369732902334,0.024674200001754798,0.0005111901857858081,0.0005101699846916563,fallback_bound,a8e57e3494584f0726dfeb0035d367e2fe6d2b0123b4b5671c16e234e77791af,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
handle-only-drop-residual,this-work,user-certified,primary,4,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,1.0,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3767625493513818,0.3767625493513818,0.0,1336,0,0,1336,1.0,3.9241146350253375,0.035573499990277924,0.000370001349381943,0.00036907935317597194,fallback_bound,a8e57e3494584f0726dfeb0035d367e2fe6d2b0123b4b5671c16e234e77791af,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
unitscope-equal,this-work,user-certified,primary,4,cdaeb0f8b44f6408dc37cba784f4166108b373f0004b67c63231296457b4b9fe,0.25,2,6,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,1.7304069959221533,0.039089700003387406,0.00044346603669089533,0.0004409047502682839,fallback_bound,a8e57e3494584f0726dfeb0035d367e2fe6d2b0123b4b5671c16e234e77791af,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.041666666666666664,0.020833333333333332
