method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,mixed_local_slots,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,partial_handle_units,local_atom_units,local_mixed_units,active_units,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse,stage,cell_hash,target_epsilon,policy_lambda,achieved_epsilon,noise_multiplier,records_per_silo,handles_per_user,c_partial,c_local_atom,c_local_mixed
unitscope-tuned,this-work,user-certified,primary,3,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767949454336588,0.6232050545663412,1312,1550,0,2862,1.0,0.47394526072434273,0.03188379999483004,0.00033589333043671513,0.001958219198354285,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,3,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3767949454336588,0.6232050545663412,1312,1550,0,2862,1.0,0.39248503353258174,0.03211620000365656,0.00015793841693607873,0.00676388883007502,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,3,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,0.7897084367258507,0.04104889999143779,0.0,0.0016505148499555019,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,3,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.01972699999168981,0.0008784625742730087,0.0008784625742730087,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,3,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3767949454336588,0.6232050545663412,1312,1550,0,2862,1.0,0.7849700670651635,0.03267030000279192,0.00015793841693607873,0.001810398773550047,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,4,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1773,0,1773,1.0,0.28012105091313844,0.022511899995151907,0.00035218264277563446,0.0019533551988086305,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,4,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3767625493513818,0.3767625493513818,0.0,1336,0,0,1336,1.0,0.541649826595983,0.05676320000202395,0.0003700013493819434,0.0019245898540340982,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,4,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,0.31846662205563864,0.03683929999533575,0.00032922794015073436,0.0018997489632124167,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,4,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,0.4505428714814524,0.03574269999808166,0.0003213668534750342,0.001881930052530762,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,4,e28b1e6c35bf9be353013ee1f426492f4bab12680793af7f1b97451367323f62,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,0.36699375305981086,0.035044400006881915,0.0001894373709243613,0.0071595794796124506,privacy_level,eca851e44c085ca95d1d9ecd02f0bf50b66a3a066a68b3cda57a3ccf83f25dc1,1.0,0.75,1.0,5.372451721071541,2,2,0.375,0.0625,0.03125
