method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,mixed_local_slots,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,partial_handle_units,local_atom_units,local_mixed_units,active_units,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse,stage,cell_hash,target_epsilon,policy_lambda,achieved_epsilon,noise_multiplier,records_per_silo,handles_per_user,c_partial,c_local_atom,c_local_mixed
non-private-reference,oracle,non-private,diagnostic,3,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.01898059999803081,0.0008784625742730089,0.0008784625742730089,fallback_bound,b53dc87a8edc80463dcddd8a92c98819e8f07fdd268b0ad818b8d4598ef23a9b,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,3,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3767949454336588,0.6232050545663412,1312,1550,0,2862,1.0,5.686907623668151,0.03333040000870824,0.00015793841693607891,0.00018965352726998312,fallback_bound,b53dc87a8edc80463dcddd8a92c98819e8f07fdd268b0ad818b8d4598ef23a9b,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
stable-local-fallback,this-work,user-certified,primary,4,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,0.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1773,0,1773,1.0,2.02940545993535,0.023106500011635944,0.0003521826427756344,0.0003576906940324353,fallback_bound,b53dc87a8edc80463dcddd8a92c98819e8f07fdd268b0ad818b8d4598ef23a9b,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
handle-only-drop-residual,this-work,user-certified,primary,4,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,1.0,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3767625493513818,0.3767625493513818,0.0,1336,0,0,1336,1.0,3.9241146350253375,0.032347100001061335,0.000370001349381943,0.00036907935317597194,fallback_bound,b53dc87a8edc80463dcddd8a92c98819e8f07fdd268b0ad818b8d4598ef23a9b,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
unitscope-equal,this-work,user-certified,primary,4,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,0.3333333333333333,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,2.3072093278962056,0.0318288999987999,0.0003292279401507341,0.00033050512685260436,fallback_bound,b53dc87a8edc80463dcddd8a92c98819e8f07fdd268b0ad818b8d4598ef23a9b,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
unitscope-tuned,this-work,user-certified,primary,4,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,0.75,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,3.2640680175190844,0.03234050000901334,0.0003213668534750339,0.0003212695508595034,fallback_bound,b53dc87a8edc80463dcddd8a92c98819e8f07fdd268b0ad818b8d4598ef23a9b,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
naive-recalibrated-2c,this-work,user-certified,primary,4,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,2.6587759962841604,0.05069279999588616,0.00018943737092436125,0.0002895195168183429,fallback_bound,b53dc87a8edc80463dcddd8a92c98819e8f07fdd268b0ad818b8d4598ef23a9b,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
full-identity-reference,oracle,oracle-assumption,full-identity-reference,4,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,5.174351870312281,0.04297600001154933,0.0,3.450958520111424e-05,fallback_bound,b53dc87a8edc80463dcddd8a92c98819e8f07fdd268b0ad818b8d4598ef23a9b,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
non-private-reference,oracle,non-private,diagnostic,4,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.019858899991959333,0.0007718421729248562,0.0007718421729248562,fallback_bound,b53dc87a8edc80463dcddd8a92c98819e8f07fdd268b0ad818b8d4598ef23a9b,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,4,168af9c332c250c673238258cd07f1a818a013785779b7f3097a9b919ebe4104,,2,4,1.0,0.75,0.5,0.75,0.5,0.75,0.773,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3767625493513818,0.6232374506486181,1336,1569,0,2905,1.0,5.317551992568321,0.032830700001795776,0.00018943737092436125,0.00020496885867023784,fallback_bound,b53dc87a8edc80463dcddd8a92c98819e8f07fdd268b0ad818b8d4598ef23a9b,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.0625,0.03125
