method,implementation_provenance,privacy_semantics,comparison_tier,seed,config_hash,lambda,H,B,C,q_user,q_record_given_handle,realized_q_user,realized_q_record_given_handle,overlap_probability,realized_overlap,gradient_correlation,mixed_local_slots,realized_pairwise_cosine_mean,realized_pairwise_cosine_p10,realized_pairwise_cosine_p50,realized_pairwise_cosine_p90,certified_sensitivity,structural_sensitivity_bound,certificate_type,noise_sensitivity,effective_record_utilization,partial_handle_record_fraction,residual_record_fraction,partial_handle_units,local_atom_units,local_mixed_units,active_units,clip_fraction,aggregate_snr,wall_time_seconds,deterministic_distortion,noisy_aggregate_mse,stage,cell_hash,target_epsilon,policy_lambda,achieved_epsilon,noise_multiplier,records_per_silo,handles_per_user,c_partial,c_local_atom,c_local_mixed
non-private-reference,oracle,non-private,diagnostic,2,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.021381900005508214,0.0008851428222059767,0.0008851428222059767,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,2,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.747,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.37378362907842017,0.6262163709215799,1306,1579,0,2885,1.0,6.885796100167255,0.06189789999916684,0.00023690437730985428,0.0002558232338781779,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
stable-local-fallback,this-work,user-certified,primary,3,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,0.0,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,1.0,0,1741,0,1741,1.0,4.533352607899692,0.022119200002634898,6.16918793270429e-05,8.458157281315907e-05,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
handle-only-drop-residual,this-work,user-certified,primary,3,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,1.0,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,0.3767949454336588,0.3767949454336588,0.0,1312,0,0,1312,1.0,4.082654246670134,0.031138399994233623,0.00036932250388974216,0.0003984222846491803,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
unitscope-equal,this-work,user-certified,primary,3,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,0.5,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767949454336588,0.6232050545663412,1312,1550,0,2862,1.0,3.755323548060245,0.03128519999154378,0.00017647985581402571,0.00020379896777110183,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
unitscope-tuned,this-work,user-certified,primary,3,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,0.75,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.3767949454336588,0.6232050545663412,1312,1550,0,2862,1.0,3.837753722510763,0.03167050000047311,0.00025224371770275744,0.0002804531640610146,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
naive-recalibrated-2c,this-work,user-certified,primary,3,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,2.0,2.0,plan-delta,2.0,1.0,0.3767949454336588,0.6232050545663412,1312,1550,0,2862,1.0,3.755323548060245,0.03154000001086388,0.00021058126756318124,0.0003421352872322041,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
full-identity-reference,oracle,oracle-assumption,full-identity-reference,3,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,1.0,1.0,plan-c,1.0,1.0,0.0,0.0,0,0,0,1000,1.0,5.7212359014939125,0.04126299999188632,0.0,3.144656992614111e-05,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
non-private-reference,oracle,non-private,diagnostic,3,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,,non-private,0.0,1.0,0.0,0.0,0,0,0,0,0.0,inf,0.019239000001107343,0.0008784625742730089,0.0008784625742730089,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
naive-claimed-c,this-work,unsafe-diagnostic,diagnostic,3,7e05e7d37d8a89c8dde0936e51d2be4a5a53fc703e1d728564578c0ef278e9d4,,2,2,1.0,0.75,0.5,0.75,0.5,0.75,0.741,0.5,False,0.5,0.49999999999999994,0.5,0.5000000000000001,,2.0,unsafe-diagnostic,1.0,1.0,0.3767949454336588,0.6232050545663412,1312,1550,0,2862,1.0,7.51064709612049,0.03242220000538509,0.00021058126756318124,0.0002449117074715515,fallback_bound,e5406f65a51cec6decfcd011a3fddc69b928e80547953d06bf714d6dfed61a26,8.0,0.75,8.0,0.7415653755729036,2,2,0.375,0.125,0.0625
