threshold,K,entity_id,deleted_atoms,touched_original_components,touched_original_nodes,deleted_group_tags,inserted_group_tags,d_w_empirical,changed_surviving_nodes
0.76,4,2729,1,1,1,1,0,1,0
0.76,4,1154,3,1,3,1,0,1,0
0.76,4,1977,1,1,1,1,0,1,0
0.76,4,2519,1,1,1,1,0,1,0
0.76,4,2319,1,1,1,1,0,1,0
0.76,4,360,1,1,1,1,0,1,0
0.76,4,1956,1,1,1,1,0,1,0
0.76,4,3317,1,1,1,1,0,1,0
0.76,4,3348,1,1,1,1,0,1,0
0.76,4,2241,1,1,1,1,0,1,0
0.76,4,1010,5,1,5,5,0,5,0
0.76,4,3045,1,1,1,1,0,1,0
0.76,4,1335,1,1,1,1,0,1,0
0.76,4,3755,1,1,1,1,0,1,0
0.76,4,535,1,1,1,1,0,1,0
0.76,4,2324,1,1,1,1,0,1,0
0.76,4,1147,1,1,1,1,0,1,0
0.76,4,3444,1,1,1,1,0,1,0
0.76,4,1957,1,1,1,1,0,1,0
0.76,4,3769,3,1,3,1,0,1,0
0.76,4,1161,3,1,3,1,0,1,0
0.76,4,1290,1,1,1,1,0,1,0
0.76,4,540,4,1,4,1,0,1,0
0.76,4,2878,1,1,1,1,0,1,0
0.76,4,3952,1,1,1,1,0,1,0
0.76,4,3646,1,1,1,1,0,1,0
0.76,4,3962,1,1,1,1,0,1,0
0.76,4,1294,1,1,1,1,0,1,0
0.76,4,3837,1,1,1,1,0,1,0
0.76,4,3167,2,1,2,1,0,1,0
0.76,4,2235,1,1,1,1,0,1,0
0.76,4,1628,1,1,1,1,0,1,0
0.76,4,1022,1,1,1,1,0,1,0
0.76,4,2076,1,1,1,1,0,1,0
0.76,4,1303,1,1,1,1,0,1,0
0.76,4,2771,1,1,1,1,0,1,0
0.76,4,3533,4,1,4,1,0,1,0
0.76,4,687,1,1,1,1,0,1,0
0.76,4,3461,1,1,1,1,0,1,0
0.76,4,1699,1,1,1,1,0,1,0
0.76,4,1191,1,1,1,1,0,1,0
0.76,4,3717,1,1,1,1,0,1,0
0.76,4,404,1,1,1,1,0,1,0
0.76,4,1731,1,1,1,1,0,1,0
0.76,4,986,1,1,1,1,0,1,0
0.76,4,3226,1,1,1,1,0,1,0
0.76,4,2919,1,1,1,1,0,1,0
0.76,4,2489,1,1,1,1,0,1,0
0.76,4,394,1,1,1,1,0,1,0
0.76,4,2445,1,1,1,1,0,1,0
0.76,4,640,6,1,6,6,0,6,0
0.76,4,1488,1,1,1,1,0,1,0
0.76,4,3410,1,1,1,1,0,1,0
0.76,4,3154,1,1,1,1,0,1,0
0.76,4,2903,1,1,1,1,0,1,0
0.76,4,2565,4,1,4,1,0,1,0
0.76,4,3972,2,1,2,1,0,1,0
0.76,4,1776,1,1,1,1,0,1,0
0.76,4,266,1,1,1,1,0,1,0
0.76,4,443,1,1,1,1,0,1,0
0.76,4,3550,3,1,3,1,0,1,0
0.76,4,1189,1,1,1,1,0,1,0
0.76,4,1918,1,1,1,1,0,1,0
0.76,4,782,1,1,1,1,0,1,0
0.76,4,2522,4,2,4,2,0,2,0
0.76,4,3691,1,1,1,1,0,1,0
0.76,4,2560,1,1,1,1,0,1,0
0.76,4,2531,1,1,1,1,0,1,0
0.76,4,3379,5,1,5,5,0,5,0
0.76,4,362,1,1,1,1,0,1,0
0.76,4,981,1,1,1,1,0,1,0
0.76,4,3263,1,1,1,1,0,1,0
0.76,4,2607,4,1,5,4,0,4,0
0.76,4,1275,1,1,1,1,0,1,0
0.76,4,517,6,1,6,6,0,6,0
0.76,4,952,1,1,1,1,0,1,0
0.76,4,2268,1,1,1,1,0,1,0
0.76,4,2320,1,1,1,1,0,1,0
0.76,4,1126,1,1,1,1,0,1,0
0.76,4,497,1,1,1,1,0,1,0
0.76,4,2466,1,1,1,1,0,1,0
0.76,4,979,3,1,3,1,0,1,0
0.76,4,3446,1,1,1,1,0,1,0
0.76,4,3766,1,1,1,1,0,1,0
0.76,4,3330,1,1,1,1,0,1,0
0.76,4,2423,1,1,1,1,0,1,0
0.76,4,28,1,1,1,1,0,1,0
0.76,4,7,1,1,1,1,0,1,0
0.76,4,2902,1,1,1,1,0,1,0
0.76,4,2443,1,1,1,1,0,1,0
0.76,4,1978,1,1,1,1,0,1,0
0.76,4,1898,1,1,1,1,0,1,0
0.76,4,977,2,1,2,1,0,1,0
0.76,4,1663,3,1,3,1,0,1,0
0.76,4,2928,3,1,3,1,0,1,0
0.76,4,1682,1,1,1,1,0,1,0
0.76,4,3320,1,1,1,1,0,1,0
0.76,4,1955,1,1,1,1,0,1,0
0.76,4,1692,4,1,4,1,0,1,0
0.76,4,364,1,1,1,1,0,1,0
0.76,4,1301,1,1,1,1,0,1,0
0.76,4,2356,1,1,1,1,0,1,0
0.76,4,780,2,1,2,1,0,1,0
0.76,4,350,1,1,1,1,0,1,0
0.76,4,1595,1,1,1,1,0,1,0
0.76,4,48,1,1,1,1,0,1,0
0.76,4,739,1,1,1,1,0,1,0
0.76,4,2063,1,1,1,1,0,1,0
0.76,4,2264,3,1,3,1,0,1,0
0.76,4,632,1,1,1,1,0,1,0
0.76,4,699,1,1,1,1,0,1,0
0.76,4,2348,1,1,1,1,0,1,0
0.76,4,1258,2,1,2,1,0,1,0
0.76,4,2404,1,1,1,1,0,1,0
0.76,4,2811,1,1,1,1,0,1,0
0.76,4,2261,1,1,1,1,0,1,0
0.76,4,2755,1,1,1,1,0,1,0
0.76,4,3221,1,1,1,1,0,1,0
0.76,4,616,1,1,1,1,0,1,0
0.76,4,2842,1,1,1,1,0,1,0
0.76,4,2985,1,1,1,1,0,1,0
0.76,4,1519,3,1,3,1,0,1,0
0.76,4,399,1,1,1,1,0,1,0
0.76,4,2660,1,1,1,1,0,1,0
0.76,4,2880,1,1,1,1,0,1,0
0.76,4,3057,1,1,1,1,0,1,0
0.76,4,3653,3,1,3,1,0,1,0
0.76,4,1808,1,1,1,1,0,1,0
0.76,4,589,5,1,5,5,0,5,0
0.76,4,2938,4,1,4,1,0,1,0
0.76,4,1078,1,1,1,1,0,1,0
0.76,4,846,3,1,3,1,0,1,0
0.76,4,3506,1,1,1,1,0,1,0
0.76,4,351,1,1,1,1,0,1,0
0.76,4,3839,4,1,4,1,0,1,0
0.76,4,1135,1,1,4,1,1,2,3
0.76,4,345,1,1,1,1,0,1,0
0.76,4,513,1,1,1,1,0,1,0
0.76,4,47,1,1,1,1,0,1,0
0.76,4,1192,1,1,1,1,0,1,0
0.76,4,228,1,1,1,1,0,1,0
0.76,4,1271,1,1,1,1,0,1,0
0.76,4,682,1,1,1,1,0,1,0
0.76,4,1524,1,1,1,1,0,1,0
0.76,4,2873,1,1,1,1,0,1,0
0.76,4,2274,1,1,1,1,0,1,0
0.76,4,1988,1,1,1,1,0,1,0
0.76,4,2484,1,1,1,1,0,1,0
0.76,4,329,1,1,1,1,0,1,0
0.76,4,2280,1,1,1,1,0,1,0
0.76,4,3244,1,1,1,1,0,1,0
0.76,4,2004,1,1,1,1,0,1,0
0.76,4,2224,1,1,1,1,0,1,0
0.76,4,1306,3,1,3,1,0,1,0
0.76,4,3088,1,1,1,1,0,1,0
0.76,4,3516,1,1,1,1,0,1,0
0.76,4,2625,1,1,1,1,0,1,0
0.76,4,1168,1,1,1,1,0,1,0
0.76,4,2653,1,1,1,1,0,1,0
0.76,4,3412,1,1,1,1,0,1,0
0.76,4,2392,1,1,1,1,0,1,0
0.76,4,2772,1,1,1,1,0,1,0
0.76,4,3734,1,1,1,1,0,1,0
0.76,4,3142,4,1,4,1,0,1,0
0.76,4,702,1,1,1,1,0,1,0
0.76,4,745,1,1,1,1,0,1,0
0.76,4,311,1,1,1,1,0,1,0
0.76,4,2563,1,1,1,1,0,1,0
0.76,4,2297,1,1,1,1,0,1,0
0.76,4,1209,1,1,1,1,0,1,0
0.76,4,1679,1,1,1,1,0,1,0
0.76,4,1569,1,1,1,1,0,1,0
0.76,4,3360,1,1,1,1,0,1,0
0.76,4,1937,1,1,1,1,0,1,0
0.76,4,3075,1,1,2,1,1,2,1
0.76,4,3529,1,1,1,1,0,1,0
0.76,4,3450,1,1,1,1,0,1,0
0.76,4,993,1,1,1,1,0,1,0
0.76,4,1905,1,1,1,1,0,1,0
0.76,4,1641,1,1,1,1,0,1,0
0.76,4,3081,1,1,1,1,0,1,0
0.76,4,487,1,1,1,1,0,1,0
0.76,4,1097,1,1,1,1,0,1,0
0.76,4,1240,1,1,1,1,0,1,0
0.76,4,674,1,1,1,1,0,1,0
0.76,4,2677,1,1,1,1,0,1,0
0.76,4,2906,1,1,1,1,0,1,0
0.76,4,926,1,1,1,1,0,1,0
0.76,4,3810,1,1,1,1,0,1,0
0.76,4,3287,1,1,1,1,0,1,0
0.76,4,3776,1,1,1,1,0,1,0
0.76,4,3548,1,1,1,1,0,1,0
0.76,4,33,1,1,1,1,0,1,0
0.76,4,1700,1,1,1,1,0,1,0
0.76,4,2465,1,1,1,1,0,1,0
0.76,4,1901,1,1,1,1,0,1,0
0.76,4,1269,2,1,2,1,0,1,0
0.76,4,2708,1,1,1,1,0,1,0
0.76,4,1467,1,1,1,1,0,1,0
0.76,4,352,3,1,3,1,0,1,0
0.76,4,532,1,1,1,1,0,1,0
0.76,4,3068,1,1,1,1,0,1,0
0.76,4,537,1,1,1,1,0,1,0
0.76,4,507,1,1,1,1,0,1,0
0.76,4,931,1,1,1,1,0,1,0
0.76,4,3097,2,1,2,1,0,1,0
0.76,4,359,1,1,1,1,0,1,0
0.76,4,2682,1,1,1,1,0,1,0
0.76,4,1197,1,1,1,1,0,1,0
0.76,4,1539,1,1,1,1,0,1,0
0.76,4,910,1,1,1,1,0,1,0
0.76,4,2707,1,1,1,1,0,1,0
0.76,4,548,1,1,1,1,0,1,0
0.76,4,1673,1,1,1,1,0,1,0
0.76,4,1725,1,1,1,1,0,1,0
0.76,4,1769,1,1,1,1,0,1,0
0.76,4,2467,6,1,6,6,0,6,0
0.76,4,1458,1,1,1,1,0,1,0
0.76,4,2863,1,1,1,1,0,1,0
0.76,4,1765,1,1,1,1,0,1,0
0.76,4,2608,1,1,2,1,1,2,1
0.76,4,1150,1,1,1,1,0,1,0
0.76,4,1024,1,1,1,1,0,1,0
0.76,4,1454,1,1,1,1,0,1,0
0.76,4,1435,1,1,2,1,1,2,1
0.76,4,655,1,1,1,1,0,1,0
0.76,4,2735,1,1,1,1,0,1,0
0.76,4,472,1,1,1,1,0,1,0
0.76,4,3082,1,1,1,1,0,1,0
0.76,4,3783,1,1,1,1,0,1,0
0.76,4,1336,4,1,4,1,0,1,0
0.76,4,2853,4,1,4,1,0,1,0
0.76,4,3383,1,1,1,1,0,1,0
0.76,4,3583,1,1,1,1,0,1,0
0.76,4,1085,1,1,1,1,0,1,0
0.76,4,2137,1,1,1,1,0,1,0
0.76,4,393,1,1,1,1,0,1,0
0.76,4,3427,1,1,1,1,0,1,0
0.76,4,889,1,1,1,1,0,1,0
0.76,4,3884,1,1,1,1,0,1,0
0.76,4,2697,1,1,1,1,0,1,0
0.76,4,3110,1,1,1,1,0,1,0
0.76,4,1502,1,1,1,1,0,1,0
0.76,4,747,1,1,1,1,0,1,0
0.76,4,1819,1,1,1,1,0,1,0
0.76,4,1053,1,1,1,1,0,1,0
0.76,4,1455,1,1,1,1,0,1,0
0.76,4,1332,1,1,1,1,0,1,0
0.76,4,1245,1,1,1,1,0,1,0
0.76,4,2527,1,1,1,1,0,1,0
0.76,4,2258,1,1,1,1,0,1,0
0.76,4,802,2,1,2,1,0,1,0
0.76,4,3654,1,1,1,1,0,1,0
0.76,4,3023,1,1,1,1,0,1,0
0.76,4,2245,1,1,1,1,0,1,0
0.76,4,1420,1,1,1,1,0,1,0
0.76,4,793,1,1,1,1,0,1,0
0.76,4,2612,1,1,1,1,0,1,0
0.76,4,2344,1,1,1,1,0,1,0
0.76,4,653,1,1,1,1,0,1,0
0.76,4,2814,1,1,2,1,1,2,1
0.76,4,956,4,1,4,1,0,1,0
0.76,4,3014,1,1,1,1,0,1,0
0.76,4,3313,1,1,1,1,0,1,0
0.76,4,418,1,1,1,1,0,1,0
0.76,4,2202,1,1,1,1,0,1,0
0.76,4,2283,2,1,2,1,0,1,0
0.76,4,1929,1,1,1,1,0,1,0
0.76,4,110,1,1,1,1,0,1,0
0.76,4,3200,1,1,1,1,0,1,0
0.76,4,3144,1,1,1,1,0,1,0
0.76,4,1475,1,1,1,1,0,1,0
0.76,4,942,1,1,1,1,0,1,0
0.76,4,1289,1,1,1,1,0,1,0
0.76,4,1239,1,1,1,1,0,1,0
0.76,4,3089,1,1,3,1,1,2,2
0.76,4,3668,1,1,1,1,0,1,0
0.76,4,2721,1,1,1,1,0,1,0
0.76,4,2065,1,1,1,1,0,1,0
0.76,4,3706,1,1,1,1,0,1,0
0.76,4,3429,1,1,1,1,0,1,0
0.76,4,230,1,1,1,1,0,1,0
0.76,4,2256,1,1,1,1,0,1,0
0.76,4,3274,1,1,1,1,0,1,0
0.76,4,163,1,1,1,1,0,1,0
0.76,4,2594,1,1,1,1,0,1,0
0.76,4,997,1,1,1,1,0,1,0
0.76,4,560,1,1,1,1,0,1,0
0.76,4,738,1,1,1,1,0,1,0
0.76,4,1512,1,1,1,1,0,1,0
0.76,4,2689,1,1,1,1,0,1,0
0.76,4,3569,1,1,1,1,0,1,0
0.76,4,625,1,1,1,1,0,1,0
0.76,4,3191,1,1,1,1,0,1,0
0.76,4,3336,1,1,1,1,0,1,0
0.76,4,3372,1,1,1,1,0,1,0
0.76,4,460,1,1,1,1,0,1,0
0.76,4,2013,1,1,1,1,0,1,0
0.76,4,3269,1,1,1,1,0,1,0
0.76,4,3253,1,1,1,1,0,1,0
0.76,4,2100,1,1,1,1,0,1,0
0.76,4,830,1,1,1,1,0,1,0
0.76,4,1976,1,1,1,1,0,1,0
0.76,4,2494,1,1,1,1,0,1,0
0.76,4,76,4,1,4,1,0,1,0
0.76,4,863,1,1,1,1,0,1,0
0.76,4,3238,1,1,1,1,0,1,0
0.76,4,1118,1,1,1,1,0,1,0
0.76,4,1349,3,2,3,2,0,2,0
0.76,4,291,1,1,1,1,0,1,0
0.76,4,2741,1,1,1,1,0,1,0
0.76,4,3954,1,1,1,1,0,1,0
0.76,4,1392,1,1,1,1,0,1,0
0.76,4,2997,1,1,1,1,0,1,0
0.76,4,3276,1,1,1,1,0,1,0
0.76,4,2554,1,1,1,1,0,1,0
0.76,4,3464,1,1,1,1,0,1,0
0.76,4,3703,5,1,5,5,0,5,0
0.76,4,1775,2,1,2,1,0,1,0
0.76,4,1057,1,1,1,1,0,1,0
0.76,4,629,1,1,1,1,0,1,0
0.76,4,3404,3,1,3,1,0,1,0
0.76,4,894,1,1,1,1,0,1,0
0.76,4,1493,4,1,4,1,0,1,0
0.76,4,56,1,1,1,1,0,1,0
0.76,4,3791,3,1,3,1,0,1,0
0.76,4,1073,1,1,1,1,0,1,0
0.76,4,542,2,1,2,1,0,1,0
0.76,4,1333,1,1,1,1,0,1,0
0.76,4,2792,1,1,1,1,0,1,0
0.76,4,3986,1,1,1,1,0,1,0
0.76,4,3711,1,1,1,1,0,1,0
0.76,4,3704,5,1,5,5,0,5,0
0.76,4,852,1,1,1,1,0,1,0
0.76,4,568,1,1,1,1,0,1,0
0.76,4,634,1,1,1,1,0,1,0
0.76,4,2431,1,1,1,1,0,1,0
0.76,4,1457,5,1,5,5,0,5,0
0.76,4,392,1,1,1,1,0,1,0
0.76,4,3438,1,1,1,1,0,1,0
0.76,4,953,1,1,1,1,0,1,0
0.76,4,831,1,1,1,1,0,1,0
0.76,4,3596,1,1,1,1,0,1,0
0.76,4,234,1,1,1,1,0,1,0
0.76,4,796,3,1,3,1,0,1,0
0.76,4,855,1,1,2,1,1,2,1
0.76,4,2335,1,1,1,1,0,1,0
0.76,4,1421,1,1,1,1,0,1,0
0.76,4,2679,4,1,4,1,0,1,0
0.76,4,279,1,1,1,1,0,1,0
0.76,4,820,1,1,1,1,0,1,0
0.76,4,759,1,1,1,1,0,1,0
0.76,4,2968,1,1,1,1,0,1,0
0.76,4,2381,1,1,1,1,0,1,0
0.76,4,2287,1,1,1,1,0,1,0
0.76,4,175,1,1,1,1,0,1,0
0.76,4,3231,4,1,4,1,0,1,0
0.76,4,3827,4,1,4,1,0,1,0
0.76,4,1913,1,1,1,1,0,1,0
0.76,4,1521,2,1,2,1,0,1,0
0.76,4,3447,2,1,2,1,0,1,0
0.76,4,183,3,1,3,1,0,1,0
0.76,4,601,1,1,1,1,0,1,0
0.76,4,1212,1,1,1,1,0,1,0
0.76,4,105,1,1,1,1,0,1,0
0.76,4,2053,1,1,1,1,0,1,0
0.76,4,2995,1,1,1,1,0,1,0
0.76,4,1527,1,1,1,1,0,1,0
0.76,4,3140,1,1,1,1,0,1,0
0.76,4,1040,1,1,1,1,0,1,0
0.76,4,3007,1,1,1,1,0,1,0
0.76,4,2212,1,1,1,1,0,1,0
0.76,4,1171,1,1,1,1,0,1,0
0.76,4,1995,1,1,1,1,0,1,0
0.76,4,1469,1,1,1,1,0,1,0
0.76,4,2766,1,1,1,1,0,1,0
0.76,4,2428,1,1,1,1,0,1,0
0.76,4,1644,1,1,1,1,0,1,0
0.76,4,169,1,1,1,1,0,1,0
0.76,4,2337,3,1,3,1,0,1,0
0.76,4,315,1,1,1,1,0,1,0
0.76,4,3834,1,1,1,1,0,1,0
0.76,4,3184,1,1,2,1,1,2,1
0.76,4,3946,1,1,1,1,0,1,0
0.76,4,1585,5,1,5,5,0,5,0
0.76,4,2451,1,1,1,1,0,1,0
0.76,4,3323,1,1,1,1,0,1,0
0.76,4,1076,1,1,1,1,0,1,0
0.76,4,2847,1,1,1,1,0,1,0
0.76,4,42,1,1,1,1,0,1,0
0.76,4,3011,1,1,1,1,0,1,0
0.76,4,732,1,1,1,1,0,1,0
0.76,4,2213,1,1,1,1,0,1,0
0.76,4,2983,1,1,1,1,0,1,0
0.76,4,2562,1,1,2,1,1,2,1
0.76,4,2920,1,1,1,1,0,1,0
0.76,4,223,1,1,1,1,0,1,0
0.76,4,3984,1,1,1,1,0,1,0
0.76,4,900,1,1,1,1,0,1,0
0.76,4,1363,1,1,1,1,0,1,0
0.76,4,752,1,1,1,1,0,1,0
0.76,4,2962,1,1,1,1,0,1,0
0.76,4,946,1,1,1,1,0,1,0
0.76,4,2589,1,1,1,1,0,1,0
0.76,4,1749,1,1,1,1,0,1,0
0.76,4,1403,1,1,1,1,0,1,0
0.76,4,492,3,2,3,2,0,2,0
0.76,4,3266,1,1,1,1,0,1,0
0.76,4,406,1,1,1,1,0,1,0
0.76,4,2452,1,1,1,1,0,1,0
0.76,4,1133,2,1,2,1,0,1,0
0.76,4,3789,1,1,1,1,0,1,0
0.76,4,3204,1,1,1,1,0,1,0
0.76,4,1373,1,1,1,1,0,1,0
0.76,4,3998,1,1,1,1,0,1,0
0.76,4,1862,1,1,1,1,0,1,0
0.76,4,2364,1,1,1,1,0,1,0
0.76,4,1044,1,1,1,1,0,1,0
0.76,4,1359,1,1,1,1,0,1,0
0.76,4,949,1,1,1,1,0,1,0
0.76,4,1367,1,1,1,1,0,1,0
0.76,4,2573,1,1,1,1,0,1,0
0.76,4,135,1,1,1,1,0,1,0
0.76,4,2259,1,1,2,1,1,2,1
0.76,4,3128,1,1,1,1,0,1,0
0.76,4,2578,1,1,1,1,0,1,0
0.76,4,1172,3,1,3,1,0,1,0
0.76,4,2021,1,1,1,1,0,1,0
0.76,4,1307,1,1,1,1,0,1,0
0.76,4,2648,1,1,1,1,0,1,0
0.76,4,2761,1,1,2,1,1,2,1
0.76,4,514,1,1,1,1,0,1,0
0.76,4,798,1,1,1,1,0,1,0
0.76,4,3544,1,1,1,1,0,1,0
0.76,4,3949,4,2,4,2,0,2,0
0.76,4,2032,1,1,1,1,0,1,0
0.76,4,3660,1,1,1,1,0,1,0
0.76,4,2208,1,1,1,1,0,1,0
0.76,4,1619,1,1,1,1,0,1,0
0.76,4,615,1,1,1,1,0,1,0
0.76,4,2347,1,1,1,1,0,1,0
0.76,4,2786,1,1,1,1,0,1,0
0.76,4,1712,4,1,4,1,0,1,0
0.76,4,3137,1,1,1,1,0,1,0
0.76,4,2611,1,1,1,1,0,1,0
0.76,4,1567,1,1,1,1,0,1,0
0.76,4,2825,1,1,1,1,0,1,0
0.76,4,1897,1,1,1,1,0,1,0
0.76,4,886,1,1,1,1,0,1,0
0.76,4,652,1,1,1,1,0,1,0
0.76,4,62,3,1,3,1,0,1,0
0.76,4,733,1,1,1,1,0,1,0
0.76,4,2495,1,1,1,1,0,1,0
0.76,4,3494,1,1,1,1,0,1,0
0.76,4,1618,1,1,1,1,0,1,0
0.76,4,684,1,1,1,1,0,1,0
0.76,4,2072,1,1,1,1,0,1,0
0.76,4,3787,1,1,1,1,0,1,0
0.76,4,2952,1,1,1,1,0,1,0
0.76,4,2112,1,1,1,1,0,1,0
0.76,4,338,1,1,1,1,0,1,0
0.76,4,879,1,1,1,1,0,1,0
0.76,4,2427,3,1,3,1,0,1,0
0.76,4,1463,1,1,1,1,0,1,0
0.76,4,1816,1,1,1,1,0,1,0
0.76,4,2048,1,1,1,1,0,1,0
0.76,4,3442,1,1,1,1,0,1,0
0.76,4,1608,1,1,1,1,0,1,0
0.76,4,2132,1,1,1,1,0,1,0
0.76,4,710,1,1,1,1,0,1,0
0.76,4,1252,3,1,3,1,0,1,0
0.76,4,3406,2,1,2,1,0,1,0
0.76,4,1589,1,1,1,1,0,1,0
0.76,4,1917,1,1,1,1,0,1,0
0.76,4,1631,1,1,1,1,0,1,0
0.76,4,140,1,1,1,1,0,1,0
0.76,4,2384,3,1,3,1,0,1,0
0.76,4,2815,4,1,4,1,0,1,0
0.76,4,1491,1,1,1,1,0,1,0
0.76,4,728,1,1,1,1,0,1,0
0.76,4,2060,1,1,1,1,0,1,0
0.76,4,873,1,1,1,1,0,1,0
0.76,4,1501,1,1,1,1,0,1,0
0.76,4,485,1,1,1,1,0,1,0
0.76,4,1883,1,1,1,1,0,1,0
0.76,4,2145,3,1,3,1,0,1,0
0.76,4,1355,4,1,4,1,0,1,0
0.76,4,3970,3,1,3,1,0,1,0
0.76,4,1815,1,1,1,1,0,1,0
0.76,4,3225,1,1,1,1,0,1,0
0.76,4,2621,1,1,1,1,0,1,0
0.76,4,1561,1,1,1,1,0,1,0
0.76,4,3441,1,1,1,1,0,1,0
0.76,4,166,1,1,1,1,0,1,0
0.76,4,878,3,1,3,1,0,1,0
0.76,4,1003,1,1,1,1,0,1,0
0.76,4,3969,1,1,1,1,0,1,0
0.76,4,51,1,1,1,1,0,1,0
0.76,4,3917,1,1,1,1,0,1,0
0.76,4,1025,1,1,1,1,0,1,0
0.76,4,2365,1,1,1,1,0,1,0
0.76,4,1835,1,1,1,1,0,1,0
0.76,4,3331,1,1,1,1,0,1,0
0.76,4,335,1,1,1,1,0,1,0
0.76,4,3567,1,1,1,1,0,1,0
0.76,4,1744,1,1,1,1,0,1,0
0.76,4,1542,1,1,1,1,0,1,0
0.76,4,2886,1,1,1,1,0,1,0
0.76,4,287,3,1,3,1,0,1,0
0.76,4,1606,1,1,1,1,0,1,0
0.76,4,2966,1,1,1,1,0,1,0
0.76,4,1799,1,1,1,1,0,1,0
0.76,4,1683,1,1,1,1,0,1,0
0.76,4,289,2,1,2,1,0,1,0
0.76,4,3742,1,1,1,1,0,1,0
0.76,4,2955,1,1,1,1,0,1,0
0.76,4,3662,1,1,1,1,0,1,0
0.76,4,2018,1,1,1,1,0,1,0
0.76,4,3388,1,1,1,1,0,1,0
0.76,4,2225,1,1,1,1,0,1,0
0.76,4,3992,1,1,1,1,0,1,0
0.76,4,811,1,1,1,1,0,1,0
0.76,4,3819,1,1,1,1,0,1,0
0.76,4,381,1,1,1,1,0,1,0
0.76,4,3565,4,1,4,1,0,1,0
0.76,4,2752,1,1,1,1,0,1,0
0.76,4,962,1,1,1,1,0,1,0
0.76,4,3050,1,1,1,1,0,1,0
0.76,4,1982,1,1,1,1,0,1,0
0.76,4,2056,1,1,1,1,0,1,0
0.76,4,1931,1,1,1,1,0,1,0
0.76,4,2138,1,1,1,1,0,1,0
0.76,4,689,1,1,1,1,0,1,0
0.76,4,1418,1,1,1,1,0,1,0
0.76,4,3093,1,1,1,1,0,1,0
0.76,4,1227,1,1,1,1,0,1,0
0.76,4,156,1,1,1,1,0,1,0
0.76,4,1914,1,1,1,1,0,1,0
0.76,4,2969,1,1,1,1,0,1,0
0.76,4,3212,1,1,1,1,0,1,0
0.76,4,1806,1,1,1,1,0,1,0
0.76,4,563,1,1,1,1,0,1,0
0.76,4,2399,1,1,1,1,0,1,0
0.76,4,3900,1,1,1,1,0,1,0
0.76,4,2055,1,1,1,1,0,1,0
0.76,4,2315,1,1,1,1,0,1,0
0.76,4,3098,1,1,1,1,0,1,0
0.76,4,2894,1,1,1,1,0,1,0
0.76,4,2910,1,1,1,1,0,1,0
0.76,4,278,1,1,1,1,0,1,0
0.76,4,3559,1,1,1,1,0,1,0
0.76,4,2782,1,1,1,1,0,1,0
0.76,4,602,1,1,1,1,0,1,0
0.76,4,3844,1,1,1,1,0,1,0
0.76,4,2769,1,1,1,1,0,1,0
0.76,4,8,1,1,1,1,0,1,0
0.76,4,2544,5,1,5,5,0,5,0
0.76,4,1395,1,1,1,1,0,1,0
0.76,4,3338,1,1,1,1,0,1,0
0.76,4,2988,1,1,1,1,0,1,0
0.76,4,247,3,1,3,1,0,1,0
0.76,4,2464,1,1,1,1,0,1,0
0.76,4,464,1,1,1,1,0,1,0
0.76,4,3625,1,1,1,1,0,1,0
0.76,4,250,1,1,1,1,0,1,0
0.76,4,16,1,1,1,1,0,1,0
0.76,4,3953,1,1,1,1,0,1,0
0.76,4,3283,1,1,1,1,0,1,0
0.76,4,2478,1,1,1,1,0,1,0
0.76,4,127,1,1,1,1,0,1,0
0.76,4,2196,4,1,4,1,0,1,0
0.76,4,975,1,1,1,1,0,1,0
0.76,4,3849,1,1,1,1,0,1,0
0.76,4,725,1,1,2,1,1,2,1
0.76,4,2001,1,1,1,1,0,1,0
0.76,4,554,1,1,1,1,0,1,0
0.76,4,1716,1,1,1,1,0,1,0
0.76,4,3780,1,1,1,1,0,1,0
0.76,4,1116,1,1,1,1,0,1,0
0.76,4,133,1,1,1,1,0,1,0
0.76,4,159,1,1,1,1,0,1,0
0.76,4,2144,1,1,1,1,0,1,0
0.76,4,1677,4,1,4,1,0,1,0
0.76,4,1352,1,1,1,1,0,1,0
0.76,4,2167,1,1,1,1,0,1,0
0.76,4,1185,1,1,1,1,0,1,0
0.76,4,3145,1,1,1,1,0,1,0
0.76,4,1503,1,1,1,1,0,1,0
0.76,4,1792,1,1,1,1,0,1,0
0.76,4,1717,1,1,1,1,0,1,0
0.76,4,2068,1,1,1,1,0,1,0
0.76,4,1837,1,1,1,1,0,1,0
0.76,4,3915,1,1,1,1,0,1,0
0.76,4,1672,2,2,2,2,0,2,0
0.76,4,3127,1,1,1,1,0,1,0
0.76,4,3893,1,1,1,1,0,1,0
0.76,4,3293,1,1,1,1,0,1,0
0.76,4,2534,1,1,1,1,0,1,0
0.76,4,2749,1,1,1,1,0,1,0
0.76,4,3431,1,1,1,1,0,1,0
0.76,4,333,1,1,1,1,0,1,0
0.76,4,2158,1,1,1,1,0,1,0
0.76,4,3357,1,1,1,1,0,1,0
0.76,4,462,1,1,1,1,0,1,0
0.76,4,857,1,1,1,1,0,1,0
0.76,4,458,1,1,1,1,0,1,0
0.76,4,2033,1,1,1,1,0,1,0
0.76,4,3356,1,1,1,1,0,1,0
0.76,4,448,1,1,1,1,0,1,0
0.76,4,2649,1,1,1,1,0,1,0
0.76,4,1745,3,1,3,1,0,1,0
0.76,4,2704,1,1,1,1,0,1,0
