B,C,H,aggregate_snr,certificate_type,certified_sensitivity,clip_fraction,comparison_tier,complete_units,config_hash,contributing_record_gradient_evaluations,dataset,delta,diagnostic_gradient_seconds,diagnostic_record_gradient_evaluations,dropped_units,effective_record_utilization,epsilon,evidence_seed,evidence_view,gradient_distortion_l2,group_gradient_evaluations,handle_users_fully_covered_fraction,handle_users_with_residual_fraction,implementation_provenance,lambda,local_atom_units,local_mixed_units,manifest_hash,mean_residual_records_per_handle_user,method,metric_name,metric_value,noise_multiplier,noise_seed,noise_sensitivity,noisy_releases,non_dummy_record_gradient_evaluations,oracle_audit_seconds,overlap_probability,partial_clip_fraction,partial_gradient_distortion_l2,partial_handle_record_fraction,partial_handle_units,patient_or_user_auprc,plan_config_hash,privacy_semantics,public_normalizer,q_record_given_handle,q_record_given_handle_pooled,q_record_given_handle_requested,q_record_total,q_user,q_user_requested,realized_overlap_fraction,record_gradient_evaluations,residual_clip_fraction,residual_gradient_distortion_l2,residual_record_fraction,run_id,sample_accuracy,scenario,schedule_seed,seed,split_seed,structural_sensitivity_bound,topology_seed,user_macro_accuracy,validation_pass,wall_time_seconds,frontier_source
6,1.0,1,0.0904376863235576,plan-c,1.0,0.2716486883163452,primary,0,0e8db00258e39f392b348d4495a7b373f2ef9e93d66e9aca8cd18012aaa35481,10588,synthea,1e-05,5.399580800032709,25600,5042,0.41359375,4.0,31003,health-card,0.37480943597853184,9465,0.4861428105640691,0.5138571894359308,this-work,1.0,0,0,0486d77617f184f7f0ca3bd4928e9c1d383df4ff0bf92884d178b5e38ce2c044,1.3707205738506685,handle-only-drop-residual,patient_or_user_auprc,0.26762747180376195,9.214933748786253,101005,1.0,50,10588,0.07053740000992548,,0.2716486883163452,0.14926467027515172,0.41359375,3067,0.26762747180376195,0f0f9660174c872d0a0b4b2d3c0cb40ef8a7971d52e1720d84a9242f522a2266,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.0,0.23159525126218797,0.0,7b8f35919956120e9e3fb9bbacc729f20fddae1f686a91b6ef4e4a4389d35da8,0.747184231697506,policy-grounded,31011,7,31001,1.0,31002,0.7797305213825425,True,14.822410299952026,lambda=1 endpoint
6,1.0,1,0.11079121193205461,plan-c,1.0,0.6264167582988739,primary,0,0e8db00258e39f392b348d4495a7b373f2ef9e93d66e9aca8cd18012aaa35481,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.5653096453100442,22839,0.4861428105640691,0.5138571894359308,this-work,0.0,7837,0,0486d77617f184f7f0ca3bd4928e9c1d383df4ff0bf92884d178b5e38ce2c044,1.3707205738506685,stable-local-fallback,patient_or_user_auprc,0.1772214684906653,9.214933748786253,51005,1.0,50,25600,0.07349740000790916,,0.0,0.0,0.0,0,0.1772214684906653,0f0f9660174c872d0a0b4b2d3c0cb40ef8a7971d52e1720d84a9242f522a2266,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.6264167582988739,0.5653096453100442,1.0,870851b7e869b9dcbb95aebb220b0775d1e1717feb47c431af585c28a2947ba5,0.747184231697506,policy-grounded,31006,2,31001,1.0,31002,0.7797305213825425,True,15.692925799987279,lambda=0 endpoint
6,1.0,1,0.09584843129885336,plan-c,1.0,0.6504279714822769,primary,0,0e8db00258e39f392b348d4495a7b373f2ef9e93d66e9aca8cd18012aaa35481,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.6557345761358738,23208,0.4861428105640691,0.5138571894359308,this-work,0.14285714285714285,5042,0,0486d77617f184f7f0ca3bd4928e9c1d383df4ff0bf92884d178b5e38ce2c044,1.3707205738506685,unitscope-equal,patient_or_user_auprc,0.22157840459495828,9.214933748786253,61005,1.0,50,25600,0.07563729997491464,,0.6433155781030655,0.2758409324660897,0.4167578125,3067,0.22157840459495828,0f0f9660174c872d0a0b4b2d3c0cb40ef8a7971d52e1720d84a9242f522a2266,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.6553498324751854,0.38225704297423363,0.5832421875,8feea8f88add12145bd3491f53ce5bba1e52f2f564d340fd0a5a2df50e0e4f30,0.747184231697506,policy-grounded,31007,3,31001,1.0,31002,0.7797305213825425,True,14.499163300017244,equal-allocation ablation
6,1.0,1,0.08942491287597135,plan-c,1.0,0.5401555594801902,primary,0,0e8db00258e39f392b348d4495a7b373f2ef9e93d66e9aca8cd18012aaa35481,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.694787422567606,22914,0.4861428105640691,0.5138571894359308,this-work,0.0,7837,0,0486d77617f184f7f0ca3bd4928e9c1d383df4ff0bf92884d178b5e38ce2c044,1.3707205738506685,stable-local-fallback,patient_or_user_auprc,0.22696633150709336,9.214933748786253,81005,1.0,50,25600,0.0692385999718681,,0.0,0.0,0.0,0,0.22696633150709336,0f0f9660174c872d0a0b4b2d3c0cb40ef8a7971d52e1720d84a9242f522a2266,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.5401555594801902,0.694787422567606,1.0,9857646f510e359f973e420848ab8baf54b73816b6bfb1c0bbf562a502202fb6,0.747184231697506,policy-grounded,31009,5,31001,1.0,31002,0.7797305213825425,True,13.77435420002439,lambda=0 endpoint
6,1.0,1,0.09705920432086408,plan-c,1.0,0.6476053458452224,primary,0,0e8db00258e39f392b348d4495a7b373f2ef9e93d66e9aca8cd18012aaa35481,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.7322210240364074,23062,0.4861428105640691,0.5138571894359308,this-work,0.14285714285714285,5042,0,0486d77617f184f7f0ca3bd4928e9c1d383df4ff0bf92884d178b5e38ce2c044,1.3707205738506685,unitscope-equal,patient_or_user_auprc,0.19817258829989634,9.214933748786253,71005,1.0,50,25600,0.07191669999156147,,0.6370753821730614,0.2947021016478539,0.413046875,3067,0.19817258829989634,0f0f9660174c872d0a0b4b2d3c0cb40ef8a7971d52e1720d84a9242f522a2266,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.6546425694227218,0.4394140989333391,0.586953125,9fa4b0503172a8b02d65a68eb129ac673775eef09183aec6a804c84d79603129,0.747184231697506,policy-grounded,31008,4,31001,1.0,31002,0.7797305213825425,True,14.223918200004846,equal-allocation ablation
6,1.0,1,0.0890710283187969,plan-c,1.0,0.29599090218544005,primary,0,0e8db00258e39f392b348d4495a7b373f2ef9e93d66e9aca8cd18012aaa35481,10501,synthea,1e-05,5.296458900033031,25600,5042,0.4101953125,4.0,31003,health-card,0.5084218513965607,9372,0.4861428105640691,0.5138571894359308,this-work,1.0,0,0,0486d77617f184f7f0ca3bd4928e9c1d383df4ff0bf92884d178b5e38ce2c044,1.3707205738506685,handle-only-drop-residual,patient_or_user_auprc,0.22007078004109273,9.214933748786253,91005,1.0,50,10501,0.19111009997141082,,0.29599090218544005,0.20501804893836378,0.4101953125,3067,0.22007078004109273,0f0f9660174c872d0a0b4b2d3c0cb40ef8a7971d52e1720d84a9242f522a2266,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.0,0.3072880183160305,0.0,a61488682bbe20fe11a554b4cb290a8492a74f60aa4665b02c5c1cedeff75b7f,0.747184231697506,policy-grounded,31010,6,31001,1.0,31002,0.7797305213825425,True,14.629353499985882,lambda=1 endpoint
6,1.0,1,0.09746023644653318,plan-c,1.0,0.2847193485498428,primary,0,0e8db00258e39f392b348d4495a7b373f2ef9e93d66e9aca8cd18012aaa35481,10534,synthea,1e-05,5.550083800000721,25600,5042,0.411484375,4.0,31003,health-card,0.43708481766283513,9368,0.4861428105640691,0.5138571894359308,this-work,1.0,0,0,0486d77617f184f7f0ca3bd4928e9c1d383df4ff0bf92884d178b5e38ce2c044,1.3707205738506685,handle-only-drop-residual,patient_or_user_auprc,0.28755232347880416,9.214933748786253,41005,1.0,50,10534,0.08194159998674877,,0.2847193485498428,0.17941005483269692,0.411484375,3067,0.28755232347880416,0f0f9660174c872d0a0b4b2d3c0cb40ef8a7971d52e1720d84a9242f522a2266,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.0,0.2606300287693739,0.0,a73aba5c341ffbf42c781bb294c5c0f59b8c6d103e561b64a0840c40c143127e,0.747184231697506,policy-grounded,31005,1,31001,1.0,31002,0.7797305213825425,True,15.560309000007692,lambda=1 endpoint
6,1.0,1,0.1141852142192306,plan-c,1.0,0.6275487965345383,primary,0,0e8db00258e39f392b348d4495a7b373f2ef9e93d66e9aca8cd18012aaa35481,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.6662741158902645,22838,0.4861428105640691,0.5138571894359308,this-work,0.0,7837,0,0486d77617f184f7f0ca3bd4928e9c1d383df4ff0bf92884d178b5e38ce2c044,1.3707205738506685,stable-local-fallback,patient_or_user_auprc,0.22657092664617154,9.214933748786253,41005,1.0,50,25600,0.07284560005064122,,0.0,0.0,0.0,0,0.22657092664617154,0f0f9660174c872d0a0b4b2d3c0cb40ef8a7971d52e1720d84a9242f522a2266,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.6275487965345383,0.6662741158902645,1.0,af8aff798efb1f0ca4227d7b28bbdb3d439f6270ab28942197eb115b5f837fbb,0.747184231697506,policy-grounded,31005,1,31001,1.0,31002,0.7797305213825425,True,15.730070999939926,lambda=0 endpoint
6,1.0,1,0.08763001754421258,plan-c,1.0,0.5448164439201355,primary,0,0e8db00258e39f392b348d4495a7b373f2ef9e93d66e9aca8cd18012aaa35481,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.7815284995734691,22857,0.4861428105640691,0.5138571894359308,this-work,0.0,7837,0,0486d77617f184f7f0ca3bd4928e9c1d383df4ff0bf92884d178b5e38ce2c044,1.3707205738506685,stable-local-fallback,patient_or_user_auprc,0.19545374636092094,9.214933748786253,91005,1.0,50,25600,0.06871880004473496,,0.0,0.0,0.0,0,0.19545374636092094,0f0f9660174c872d0a0b4b2d3c0cb40ef8a7971d52e1720d84a9242f522a2266,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.5448164439201355,0.7815284995734691,1.0,c9a0f50b5416e93c43f4a4d6d5bc1d1a2072a4ed1eae892e344fe6e14cd083d9,0.747184231697506,policy-grounded,31010,6,31001,1.0,31002,0.7797305213825425,True,15.085318199955509,lambda=0 endpoint
6,1.0,1,0.09377777658821441,plan-c,1.0,0.29164609730243685,primary,0,0e8db00258e39f392b348d4495a7b373f2ef9e93d66e9aca8cd18012aaa35481,10574,synthea,1e-05,4.954017100011697,25600,5042,0.413046875,4.0,31003,health-card,0.5318522310256958,9381,0.4861428105640691,0.5138571894359308,this-work,1.0,0,0,0486d77617f184f7f0ca3bd4928e9c1d383df4ff0bf92884d178b5e38ce2c044,1.3707205738506685,handle-only-drop-residual,patient_or_user_auprc,0.25644155794174556,9.214933748786253,71005,1.0,50,10574,0.07487479994597379,,0.29164609730243685,0.21357695937156676,0.413046875,3067,0.25644155794174556,0f0f9660174c872d0a0b4b2d3c0cb40ef8a7971d52e1720d84a9242f522a2266,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.0,0.32407453216612336,0.0,ce09ff898bca0a6e09b17ed1b3d41d28ac3fa49d637058796be3f952392e7f3c,0.747184231697506,policy-grounded,31008,4,31001,1.0,31002,0.7797305213825425,True,14.317249800034915,lambda=1 endpoint
6,1.0,1,0.09747126486844293,plan-c,1.0,0.5806691101193429,primary,0,0e8db00258e39f392b348d4495a7b373f2ef9e93d66e9aca8cd18012aaa35481,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.7687039931863546,22732,0.4861428105640691,0.5138571894359308,this-work,0.0,7837,0,0486d77617f184f7f0ca3bd4928e9c1d383df4ff0bf92884d178b5e38ce2c044,1.3707205738506685,stable-local-fallback,patient_or_user_auprc,0.19864754903102472,9.214933748786253,71005,1.0,50,25600,0.07001330000639427,,0.0,0.0,0.0,0,0.19864754903102472,0f0f9660174c872d0a0b4b2d3c0cb40ef8a7971d52e1720d84a9242f522a2266,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.5806691101193429,0.7687039931863546,1.0,d976ca50ac01414ca567efc096b16e51737d8080663e861e6b5bb6b249b8cd93,0.747184231697506,policy-grounded,31008,4,31001,1.0,31002,0.7797305213825425,True,13.915699399993173,lambda=0 endpoint
6,1.0,1,0.08974623254024527,plan-c,1.0,0.6018813824653626,primary,0,0e8db00258e39f392b348d4495a7b373f2ef9e93d66e9aca8cd18012aaa35481,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.667397783473134,23246,0.4861428105640691,0.5138571894359308,this-work,0.14285714285714285,5042,0,0486d77617f184f7f0ca3bd4928e9c1d383df4ff0bf92884d178b5e38ce2c044,1.3707205738506685,unitscope-equal,patient_or_user_auprc,0.2213866441336731,9.214933748786253,81005,1.0,50,25600,0.07155489998694975,,0.5934102940559387,0.26504829309880734,0.4126171875,3067,0.2213866441336731,0f0f9660174c872d0a0b4b2d3c0cb40ef8a7971d52e1720d84a9242f522a2266,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.6075661578774452,0.4047218530625105,0.5873828125,f2be61b5b289ec57c66e49fb64b456b6417f6a4c880b5bf45509732524f1f19e,0.747184231697506,policy-grounded,31009,5,31001,1.0,31002,0.7797305213825425,True,13.88853830001608,equal-allocation ablation
6,1.0,1,0.09452604743467184,plan-c,1.0,0.6820318973064423,primary,0,0e8db00258e39f392b348d4495a7b373f2ef9e93d66e9aca8cd18012aaa35481,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.6175525666773319,23214,0.4861428105640691,0.5138571894359308,this-work,0.14285714285714285,5042,0,0486d77617f184f7f0ca3bd4928e9c1d383df4ff0bf92884d178b5e38ce2c044,1.3707205738506685,unitscope-equal,patient_or_user_auprc,0.19504424408916013,9.214933748786253,111005,1.0,50,25600,0.1930678000644548,,0.6737387052178383,0.24977783538401127,0.411953125,3067,0.19504424408916013,0f0f9660174c872d0a0b4b2d3c0cb40ef8a7971d52e1720d84a9242f522a2266,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.6878565552830697,0.3708520858734846,0.588046875,fa9b5a03f8f63c59b3fa334dfeaf22111f17cd9d8c40c9d9a1f3a6a2e0e6f1e0,0.747184231697506,policy-grounded,31012,8,31001,1.0,31002,0.7797305213825425,True,14.846515299926978,equal-allocation ablation
6,1.0,1,0.10044160851295743,plan-c,1.0,0.6550767418742179,primary,0,0e8db00258e39f392b348d4495a7b373f2ef9e93d66e9aca8cd18012aaa35481,25600,synthea,1e-05,0.0,0,0,1.0,4.0,31003,health-card,0.5935803584754467,23176,0.4861428105640691,0.5138571894359308,this-work,0.14285714285714285,5042,0,0486d77617f184f7f0ca3bd4928e9c1d383df4ff0bf92884d178b5e38ce2c044,1.3707205738506685,unitscope-equal,patient_or_user_auprc,0.19491688374761537,9.214933748786253,101005,1.0,50,25600,0.07065280004462693,,0.64605249106884,0.23606043752282857,0.41359375,3067,0.19491688374761537,0f0f9660174c872d0a0b4b2d3c0cb40ef8a7971d52e1720d84a9242f522a2266,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.6611034014821052,0.3592781579494476,0.58640625,fd4cb96a3cb335e77aeb73980dc0c2a72531df4bbd448babf9f47266321c51bb,0.747184231697506,policy-grounded,31011,7,31001,1.0,31002,0.7797305213825425,True,14.873270299955038,equal-allocation ablation
6,1.0,1,0.09144269798397897,plan-c,1.0,0.2717910897731781,primary,0,0e8db00258e39f392b348d4495a7b373f2ef9e93d66e9aca8cd18012aaa35481,10569,synthea,1e-05,5.733958199984045,25600,5042,0.4128515625,4.0,31003,health-card,0.3289301510155201,9464,0.4861428105640691,0.5138571894359308,this-work,1.0,0,0,0486d77617f184f7f0ca3bd4928e9c1d383df4ff0bf92884d178b5e38ce2c044,1.3707205738506685,handle-only-drop-residual,patient_or_user_auprc,0.19515227130605434,9.214933748786253,51005,1.0,50,10569,0.07488210004521534,,0.2717910897731781,0.13110713850706815,0.4128515625,3067,0.19515227130605434,0f0f9660174c872d0a0b4b2d3c0cb40ef8a7971d52e1720d84a9242f522a2266,user-certified,512.0,0.7464496079429256,0.6184771757872766,,0.4143864769548826,0.5528118240807498,,0.37022350396539294,25600,0.0,0.20272866267710923,0.0,fdb08ed185d80b6f795056fa2a0c7047a04c15af6725c6ea2bc3ba63c4c4236f,0.747184231697506,policy-grounded,31006,2,31001,1.0,31002,0.7797305213825425,True,15.633214899964514,lambda=1 endpoint
6,1.0,1,0.001991328669156117,plan-c,1.0,0.9999999797344208,diagnostic,0,ca6d293e32db8ac627fef1d5cd0842434fcf8e69e195e0f41a4154f91b12457f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.7531704500317573,21208,0.0,1.0,this-work,0.1,1655,0,9cffef35187b91eb6c444963314f909e05e37ac175c7f96a03600e577f03c973,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1677556818181818,9.214933748786253,101005,1.0,50,25600,0.06904620002023876,0.5,0.9999999845027924,0.23615708976984023,0.251640625,325,,5dab5e29609065fcc2d04762acb87e80c87b3657fc63c64b3489fb5f949ff6a1,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999880790711,0.578037780970335,0.748359375,1b8203b1cedfa9f2eadc70e556445cd7d74d6457d3ded4aa9f6df0e65086480e,0.16711083241887442,controlled-middle,31011,7,31001,1.0,31002,0.1677556818181818,True,15.487130199981038,fixed descriptive grid
6,1.0,1,0.0022092263846805417,plan-c,1.0,0.9999999845027924,diagnostic,0,ca6d293e32db8ac627fef1d5cd0842434fcf8e69e195e0f41a4154f91b12457f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,1.0042478138208388,21339,0.0,1.0,this-work,0.1,1655,0,9cffef35187b91eb6c444963314f909e05e37ac175c7f96a03600e577f03c973,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.16842329545454546,9.214933748786253,71005,1.0,50,25600,0.07169709997833706,0.5,0.9999999845027924,0.3037830525636673,0.249453125,325,,5dab5e29609065fcc2d04762acb87e80c87b3657fc63c64b3489fb5f949ff6a1,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999868869781,0.7666440781950951,0.750546875,5345d46ff0c54c06f5842afee1b5b3149cdf99eb6ae5376095b3cdfd3f5d4faf,0.16867847625019597,controlled-middle,31008,4,31001,1.0,31002,0.16842329545454546,True,15.37507390002429,fixed descriptive grid
6,1.0,1,0.0020328854786880535,plan-c,1.0,0.9999999761581421,diagnostic,0,ca6d293e32db8ac627fef1d5cd0842434fcf8e69e195e0f41a4154f91b12457f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.8108963127434253,21270,0.0,1.0,this-work,0.1,1655,0,9cffef35187b91eb6c444963314f909e05e37ac175c7f96a03600e577f03c973,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1659090909090909,9.214933748786253,51005,1.0,50,25600,0.06697700003860518,0.5,0.9999999845027924,0.2589388355612755,0.25203125,325,,5dab5e29609065fcc2d04762acb87e80c87b3657fc63c64b3489fb5f949ff6a1,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999940395355,0.6058646170794963,0.74796875,5f1a49021df12de224df124fa4cbecdbce8c4d28e2b909eb8748d49039c5f2ad,0.1658567173538172,controlled-middle,31006,2,31001,1.0,31002,0.1659090909090909,True,14.150231399966287,fixed descriptive grid
6,1.0,1,0.0022113173616212915,plan-c,1.0,0.9999999856948852,diagnostic,0,ca6d293e32db8ac627fef1d5cd0842434fcf8e69e195e0f41a4154f91b12457f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,1.129998813122511,21337,0.0,1.0,this-work,0.1,1655,0,9cffef35187b91eb6c444963314f909e05e37ac175c7f96a03600e577f03c973,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.11420454545454545,9.214933748786253,61005,1.0,50,25600,0.06783579995681066,0.5,0.9999999856948852,0.33430562287569043,0.250546875,325,,5dab5e29609065fcc2d04762acb87e80c87b3657fc63c64b3489fb5f949ff6a1,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999916553497,0.8458980304002762,0.749453125,89bcef9b45ceaba6eb37e72c0c186b3160da03fd9e1dac3cb28cfb3b1904a093,0.11428123530333908,controlled-middle,31007,3,31001,1.0,31002,0.11420454545454545,True,14.555262700043386,fixed descriptive grid
6,1.0,1,0.0023446229282145254,plan-c,1.0,0.9999999713897705,diagnostic,0,ca6d293e32db8ac627fef1d5cd0842434fcf8e69e195e0f41a4154f91b12457f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.8159820537269116,21306,0.0,1.0,this-work,0.1,1655,0,9cffef35187b91eb6c444963314f909e05e37ac175c7f96a03600e577f03c973,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.10171875,9.214933748786253,121005,1.0,50,25600,0.07365469996875618,0.5,0.9999999797344208,0.2598474294692278,0.25,325,,5dab5e29609065fcc2d04762acb87e80c87b3657fc63c64b3489fb5f949ff6a1,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999833106995,0.6056463122367859,0.75,cd4edcee8d2fc7bd29784be7353b9c19e4ffe1b60fee44dc7b4e000ea5591fa5,0.1020536134190312,controlled-middle,31013,9,31001,1.0,31002,0.10171875,True,15.431335500034038,fixed descriptive grid
6,1.0,1,0.002129472949405665,plan-c,1.0,0.9999999797344208,diagnostic,0,ca6d293e32db8ac627fef1d5cd0842434fcf8e69e195e0f41a4154f91b12457f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.754915077984333,21283,0.0,1.0,this-work,0.1,1655,0,9cffef35187b91eb6c444963314f909e05e37ac175c7f96a03600e577f03c973,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.07703125,9.214933748786253,111005,1.0,50,25600,0.07000320000224747,0.5,0.9999999868869781,0.2335550693422556,0.2526171875,325,,5dab5e29609065fcc2d04762acb87e80c87b3657fc63c64b3489fb5f949ff6a1,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999928474427,0.5739694190770388,0.7473828125,d31f180628db38fe23ff2bd3a7f4c892666b393b00b922586b5de67464e323b9,0.07728484088415112,controlled-middle,31012,8,31001,1.0,31002,0.07703125,True,15.483218599998509,fixed descriptive grid
6,1.0,1,0.002279126902266888,plan-c,1.0,0.9999999868869781,diagnostic,0,ca6d293e32db8ac627fef1d5cd0842434fcf8e69e195e0f41a4154f91b12457f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.9855117788910865,21261,0.0,1.0,this-work,0.1,1655,0,9cffef35187b91eb6c444963314f909e05e37ac175c7f96a03600e577f03c973,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.15416193181818183,9.214933748786253,41005,1.0,50,25600,0.06760990001203027,0.5,0.9999999856948852,0.2819035238772631,0.245859375,325,,5dab5e29609065fcc2d04762acb87e80c87b3657fc63c64b3489fb5f949ff6a1,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999904632568,0.7578161115944385,0.754140625,ea0f1d0036db17171d67c660c481b648192aa2b89f0339a5f71beb4256d346ae,0.15347233108637717,controlled-middle,31005,1,31001,1.0,31002,0.15416193181818183,True,14.171260199989774,fixed descriptive grid
6,1.0,1,0.002477117630598701,plan-c,1.0,0.9999999749660492,diagnostic,0,ca6d293e32db8ac627fef1d5cd0842434fcf8e69e195e0f41a4154f91b12457f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,1.1760483101010322,21302,0.0,1.0,this-work,0.1,1655,0,9cffef35187b91eb6c444963314f909e05e37ac175c7f96a03600e577f03c973,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.069375,9.214933748786253,91005,1.0,50,25600,0.07165610000083689,0.5,0.9999999856948852,0.33567278280854224,0.250546875,325,,5dab5e29609065fcc2d04762acb87e80c87b3657fc63c64b3489fb5f949ff6a1,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999904632568,0.8923048171401023,0.749453125,ea761c34e7d668977498c4c6c8f59d30f1a273a6443a297800b49fbe493a7b13,0.06960338611067565,controlled-middle,31010,6,31001,1.0,31002,0.069375,True,15.176591199997347,fixed descriptive grid
6,1.0,1,0.0018838033932651393,plan-c,1.0,0.9999999845027924,diagnostic,0,ca6d293e32db8ac627fef1d5cd0842434fcf8e69e195e0f41a4154f91b12457f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.5465914936363697,21273,0.0,1.0,this-work,0.1,1655,0,9cffef35187b91eb6c444963314f909e05e37ac175c7f96a03600e577f03c973,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1152840909090909,9.214933748786253,81005,1.0,50,25600,0.06878159996995237,0.5,0.9999999773502349,0.17274433799088001,0.254921875,325,,5dab5e29609065fcc2d04762acb87e80c87b3657fc63c64b3489fb5f949ff6a1,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999940395355,0.41503751069307326,0.745078125,efdbeb08ab10b42d204bb90698fa8521d23e6a43fdaab1e2e3d5a3a772f93dbc,0.11506505721899984,controlled-middle,31009,5,31001,1.0,31002,0.1152840909090909,True,15.375279500032775,fixed descriptive grid
6,1.0,1,0.0023068337287366265,plan-c,1.0,0.9999999761581421,diagnostic,0,ca6d293e32db8ac627fef1d5cd0842434fcf8e69e195e0f41a4154f91b12457f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.8902560317516327,21385,0.0,1.0,this-work,0.1,1655,0,9cffef35187b91eb6c444963314f909e05e37ac175c7f96a03600e577f03c973,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1500994318181818,9.214933748786253,31005,1.0,50,25600,0.06356999995477963,0.5,0.9999999856948852,0.26317832596600055,0.253515625,325,,5dab5e29609065fcc2d04762acb87e80c87b3657fc63c64b3489fb5f949ff6a1,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999868869781,0.6699851283431053,0.746484375,f70c27c2e1ae1197d56b4229d1edd429981f1c0365236aed82d11768499479f6,0.1493964571249412,controlled-middle,31004,0,31001,1.0,31002,0.1500994318181818,True,15.822604000044521,fixed descriptive grid
