B,C,H,aggregate_snr,certificate_type,certified_sensitivity,clip_fraction,comparison_tier,complete_units,config_hash,contributing_record_gradient_evaluations,dataset,delta,diagnostic_gradient_seconds,diagnostic_record_gradient_evaluations,dropped_units,effective_record_utilization,epsilon,evidence_seed,evidence_view,gradient_distortion_l2,group_gradient_evaluations,handle_users_fully_covered_fraction,handle_users_with_residual_fraction,implementation_provenance,lambda,local_atom_units,local_mixed_units,manifest_hash,mean_residual_records_per_handle_user,method,metric_name,metric_value,noise_multiplier,noise_seed,noise_sensitivity,noisy_releases,non_dummy_record_gradient_evaluations,oracle_audit_seconds,overlap_probability,partial_clip_fraction,partial_gradient_distortion_l2,partial_handle_record_fraction,partial_handle_units,patient_or_user_auprc,plan_config_hash,privacy_semantics,public_normalizer,q_record_given_handle,q_record_given_handle_pooled,q_record_given_handle_requested,q_record_total,q_user,q_user_requested,realized_overlap_fraction,record_gradient_evaluations,residual_clip_fraction,residual_gradient_distortion_l2,residual_record_fraction,run_id,sample_accuracy,scenario,schedule_seed,seed,split_seed,structural_sensitivity_bound,topology_seed,user_macro_accuracy,validation_pass,wall_time_seconds,replicate
6,1.0,1,0.004363322370740156,plan-c,1.0,0.9999999761581421,diagnostic,0,e960eefb0789e65fbf2afefc8bc87bc264aba51c1fcc10bef86d17e7263e5b50,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71012,controlled,0.6081933271884918,21430,0.0,1.0,this-work,0.9,1617,0,a25aa3f3bcce4684fb83cb15b59236e2dc7a1c6295a20aa5f6e282567ab1d195,16.0,unitscope-lambda-sweep,user_macro_accuracy,0.12078125,9.214933748786253,1201001,1.0,50,25600,0.06475560006219894,0.5,0.9999999845027924,0.16531653184443712,0.25109375,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.2503008423586041,0.5,0.5,0.5,25600,0.9999999904632568,0.4798705489933491,0.74890625,e91f284004d705d9e2130255636f64d67e32f7ef945343241fa3081255e61e76,0.12078125,controlled-middle,81112,111,51012,1.0,61012,0.12078125,True,13.829219599952921,11
6,1.0,1,0.005608557174648943,plan-delta,2.0,0.9999519062042236,primary,0,8ef342ee954aa08f30f70996253356a686d3a55d6ec6d8e7278f1dca8394cb25,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71013,controlled,6.478461343795061,21172,0.0,1.0,this-work,,1575,0,f613cfaa7511de5347eaabd386933783087e80e1e92312107e04998a29f73271,15.972307692307693,naive-recalibrated-2c,user_macro_accuracy,0.12825625000000002,9.214933748786253,1211001,2.0,50,25600,0.06563320005079731,0.5,0.999803911447525,1.6470226964354515,0.252734375,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.2497834664613608,0.5,0.5,0.5,25600,0.9999999940395355,4.92800023958087,0.747265625,27eacf3d74d9696fd5eef5e49d65699ba1cfc1896337641bbec78906b4c67c3e,0.1282652901611137,controlled-middle,81113,112,51013,2.0,61013,0.12825625000000002,True,16.11814719994436,12
6,1.0,1,0.004902992590226227,plan-c,1.0,0.999999989271164,primary,0,8ef342ee954aa08f30f70996253356a686d3a55d6ec6d8e7278f1dca8394cb25,6470,femnist,1e-05,10.987880200060317,25600,1575,0.252734375,4.0,71013,controlled,0.8241603384912014,5361,0.0,1.0,this-work,1.0,0,0,f613cfaa7511de5347eaabd386933783087e80e1e92312107e04998a29f73271,15.972307692307693,handle-only-drop-residual,user_macro_accuracy,0.14019375,9.214933748786253,1211001,1.0,50,6470,0.06351889981306158,0.5,0.999999989271164,0.24502173401415347,0.252734375,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.2497834664613608,0.5,0.5,0.5,25600,0.0,0.6418226248025894,0.0,323ad38db2ff8f6e06a121bd9e61805b1660bd62651f190d14c727ff65f9f53a,0.13999687157828875,controlled-middle,81113,112,51013,1.0,61013,0.14019375,True,15.590873300126987,12
6,1.0,1,0.004525446797447266,plan-c,1.0,0.9999999821186065,diagnostic,0,8ef342ee954aa08f30f70996253356a686d3a55d6ec6d8e7278f1dca8394cb25,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71013,controlled,0.8192410242557525,21172,0.0,1.0,this-work,0.9,1575,0,f613cfaa7511de5347eaabd386933783087e80e1e92312107e04998a29f73271,15.972307692307693,unitscope-lambda-sweep,user_macro_accuracy,0.137225,9.214933748786253,1211001,1.0,50,25600,0.06519839988322929,0.5,0.999999989271164,0.24654351979494094,0.252734375,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.2497834664613608,0.5,0.5,0.5,25600,0.9999999940395355,0.6358021500706673,0.747265625,bf63381e524a201d50aa0c51010f294f8e0e7a5897565d1c8876997485d38442,0.1370248709526044,controlled-middle,81113,112,51013,1.0,61013,0.137225,True,15.671126200119033,12
6,1.0,1,0.0024066213855144483,plan-c,1.0,0.9999999952316284,primary,0,8ef342ee954aa08f30f70996253356a686d3a55d6ec6d8e7278f1dca8394cb25,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71013,controlled,0.815050003528595,20398,0.0,1.0,this-work,0.0,1581,0,f613cfaa7511de5347eaabd386933783087e80e1e92312107e04998a29f73271,15.972307692307693,stable-local-fallback,user_macro_accuracy,0.11751875,9.214933748786253,1211001,1.0,50,25600,0.06002130010165274,0.5,0.0,0.0,0.0,0,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.2497834664613608,0.5,0.5,0.5,25600,0.9999999952316284,0.815050003528595,1.0,e9dcd1aa509be2584c15606529c5706a02dd78d144548afc0aceb8a31367bb28,0.11747223525731268,controlled-middle,81113,112,51013,1.0,61013,0.11751875,True,16.076343399909092,12
6,1.0,1,0.0024411596443276755,plan-c,1.0,0.9999999940395355,primary,0,c8dde836a082a7722481d04b62477f6e8786b83268904e25ed53794ca5a4b91a,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71014,controlled,0.8067163215577602,20516,0.0,1.0,this-work,0.0,1582,0,91359308fdc1bcc2b1f47bf27bcb73490c8bb8b52c4151a20362348a15ddeb79,15.963076923076922,stable-local-fallback,user_macro_accuracy,0.12015625,9.214933748786253,1221001,1.0,50,25600,0.06283370003802702,0.5,0.0,0.0,0.0,0,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.4999384615384616,0.4999518072289157,0.5,0.2496750902527076,0.5,0.5,0.5,25600,0.9999999940395355,0.8067163215577602,1.0,9b15e8200d68fdca7b3691c60a8c369d0c0a6a846dc2df64d4455b191f90a7ed,0.12015625,controlled-middle,81114,113,51014,1.0,61014,0.12015625,True,16.122602899966296,13
6,1.0,1,0.0044673147088596064,plan-c,1.0,0.9999999928474427,primary,0,c8dde836a082a7722481d04b62477f6e8786b83268904e25ed53794ca5a4b91a,6378,femnist,1e-05,10.9818871000316,25600,1580,0.249140625,4.0,71014,controlled,0.7266819851100444,5345,0.0,1.0,this-work,1.0,0,0,91359308fdc1bcc2b1f47bf27bcb73490c8bb8b52c4151a20362348a15ddeb79,15.963076923076922,handle-only-drop-residual,user_macro_accuracy,0.11328125,9.214933748786253,1221001,1.0,50,6378,0.06694300007075071,0.5,0.9999999928474427,0.20169625379145145,0.249140625,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.4999384615384616,0.4999518072289157,0.5,0.2496750902527076,0.5,0.5,0.5,25600,0.0,0.571839501708746,0.0,b75f05db2d0fb65b4c508f46cb5ef9e0abf4d01072cdcd98a0b8b36f251219d2,0.11328125,controlled-middle,81114,113,51014,1.0,61014,0.11328125,True,15.829005999898072,13
6,1.0,1,0.004166009806982103,plan-c,1.0,0.9999999821186065,diagnostic,0,c8dde836a082a7722481d04b62477f6e8786b83268904e25ed53794ca5a4b91a,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71014,controlled,0.7351538795232773,21425,0.0,1.0,this-work,0.9,1580,0,91359308fdc1bcc2b1f47bf27bcb73490c8bb8b52c4151a20362348a15ddeb79,15.963076923076922,unitscope-lambda-sweep,user_macro_accuracy,0.11265625,9.214933748786253,1221001,1.0,50,25600,0.0712529000302311,0.5,0.9999999928474427,0.20626323856413364,0.249140625,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.4999384615384616,0.4999518072289157,0.5,0.2496750902527076,0.5,0.5,0.5,25600,0.9999999904632568,0.5764617145061492,0.750859375,c749108b0b6e551e3317ce95d7054949747e6086203850f9e0d6ccfd7578e9cf,0.11265625,controlled-middle,81114,113,51014,1.0,61014,0.11265625,True,16.317110199976014,13
6,1.0,1,0.005616322879096507,plan-delta,2.0,0.9999999821186065,primary,0,c8dde836a082a7722481d04b62477f6e8786b83268904e25ed53794ca5a4b91a,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71014,controlled,6.6841905589401724,21425,0.0,1.0,this-work,,1580,0,91359308fdc1bcc2b1f47bf27bcb73490c8bb8b52c4151a20362348a15ddeb79,15.963076923076922,naive-recalibrated-2c,user_macro_accuracy,0.0815625,9.214933748786253,1221001,2.0,50,25600,0.06820200005313382,0.5,0.9999999928474427,1.7391500236093997,0.249140625,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.4999384615384616,0.4999518072289157,0.5,0.2496750902527076,0.5,0.5,0.5,25600,0.9999999904632568,5.031058684438467,0.750859375,e52417bcf5ebb219b7bfdd90aa07a77244adf4dc8896ab8d3b30466a84cb37a1,0.0815625,controlled-middle,81114,113,51014,2.0,61014,0.0815625,True,15.981275799946161,13
6,1.0,1,0.0061905282144810005,plan-delta,2.0,0.9998165786266326,primary,0,4bfe85a41fbcb8a44c2f9e8db8b327338e76e0ebfdcb115e9358a4e62f7ba8b0,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71015,controlled,8.164035203009844,21387,0.0,1.0,this-work,,1678,0,ead4ae4ed46fd0e72077766c6f92270f044f95e3b69a971c9a28d251b74ed4b0,15.963076923076922,naive-recalibrated-2c,user_macro_accuracy,0.08328125,9.214933748786253,1231001,2.0,50,25600,0.1613843000959605,0.5,0.9996314966678619,2.12074636682868,0.2536328125,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.4999384615384616,0.4999518072289157,0.5,0.2496750902527076,0.5,0.5,0.5,25600,0.9998798668384552,6.140601237118244,0.7463671875,063884e070740a698cf333c902e9ef0bcde6d0060126c735a312dca8b0b8a969,0.08328125,controlled-middle,81115,114,51015,2.0,61015,0.08328125,True,17.030831999902148,14
6,1.0,1,0.0047375279678133556,plan-c,1.0,0.9999999880790711,primary,0,4bfe85a41fbcb8a44c2f9e8db8b327338e76e0ebfdcb115e9358a4e62f7ba8b0,6493,femnist,1e-05,11.02587169999606,25600,1678,0.2536328125,4.0,71015,controlled,0.959348886758089,5398,0.0,1.0,this-work,1.0,0,0,ead4ae4ed46fd0e72077766c6f92270f044f95e3b69a971c9a28d251b74ed4b0,15.963076923076922,handle-only-drop-residual,user_macro_accuracy,0.09140625,9.214933748786253,1231001,1.0,50,6493,0.0646594998834189,0.5,0.9999999880790711,0.2679634166508913,0.2536328125,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.4999384615384616,0.4999518072289157,0.5,0.2496750902527076,0.5,0.5,0.5,25600,0.0,0.7471349021792412,0.0,2c7b5b944d322faf5e046ecb5a9b25a4f87faae02a890f9440228af4f6048256,0.09140625,controlled-middle,81115,114,51015,1.0,61015,0.09140625,True,16.567627600132255,14
6,1.0,1,0.004400871759555993,plan-c,1.0,0.9999999797344208,diagnostic,0,4bfe85a41fbcb8a44c2f9e8db8b327338e76e0ebfdcb115e9358a4e62f7ba8b0,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71015,controlled,0.9712651173770428,21387,0.0,1.0,this-work,0.9,1678,0,ead4ae4ed46fd0e72077766c6f92270f044f95e3b69a971c9a28d251b74ed4b0,15.963076923076922,unitscope-lambda-sweep,user_macro_accuracy,0.090625,9.214933748786253,1231001,1.0,50,25600,0.0662177000194788,0.5,0.9999999880790711,0.2733754575997591,0.2536328125,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.4999384615384616,0.4999518072289157,0.5,0.2496750902527076,0.5,0.5,0.5,25600,0.9999999904632568,0.7541455756127834,0.7463671875,53404c704497389ed18fef697891d9dc0c2796f1334e6e5c01079bb36af3c0e0,0.090625,controlled-middle,81115,114,51015,1.0,61015,0.090625,True,16.931319399969652,14
6,1.0,1,0.002556103428795445,plan-c,1.0,0.9999999964237213,primary,0,4bfe85a41fbcb8a44c2f9e8db8b327338e76e0ebfdcb115e9358a4e62f7ba8b0,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71015,controlled,1.0661110064387322,20623,0.0,1.0,this-work,0.0,1683,0,ead4ae4ed46fd0e72077766c6f92270f044f95e3b69a971c9a28d251b74ed4b0,15.963076923076922,stable-local-fallback,user_macro_accuracy,0.08859375,9.214933748786253,1231001,1.0,50,25600,0.062495100079104304,0.5,0.0,0.0,0.0,0,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.4999384615384616,0.4999518072289157,0.5,0.2496750902527076,0.5,0.5,0.5,25600,0.9999999964237213,1.0661110064387322,1.0,db30dad41818124e0f621caef4e22a4c96d51efd697c92d346683a2116b0f628,0.08859375,controlled-middle,81115,114,51015,1.0,61015,0.08859375,True,15.991681399929803,14
6,1.0,1,0.005319436088325537,plan-delta,2.0,0.9999511992931366,primary,0,45ce8903c962c236722196bc8247c61031be171c2c53d735f2e87cea68ce8910,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71016,controlled,4.8465207962691785,21160,0.0,1.0,this-work,,1596,0,c7947280712a1dc7a33fd266c98f55fe069cf14488d72f473c746bf5998089e8,16.0,naive-recalibrated-2c,user_macro_accuracy,0.1296875,9.214933748786253,1241001,2.0,50,25600,0.06589340002392419,0.5,0.9997979676723481,1.2531909469142557,0.2490625,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.2502165335386392,0.5,0.5,0.5,25600,0.9999999904632568,3.695280537456274,0.7509375,195cb5f6028016b80840601fa5464cd8ca8d61dfa163828acc36612c19591df7,0.1296875,controlled-middle,81116,115,51016,2.0,61016,0.1296875,True,15.794118599966168,15
6,1.0,1,0.0044267761674986255,plan-c,1.0,0.9999999797344208,diagnostic,0,45ce8903c962c236722196bc8247c61031be171c2c53d735f2e87cea68ce8910,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71016,controlled,0.7340035566687584,21160,0.0,1.0,this-work,0.9,1596,0,c7947280712a1dc7a33fd266c98f55fe069cf14488d72f473c746bf5998089e8,16.0,unitscope-lambda-sweep,user_macro_accuracy,0.17078125,9.214933748786253,1241001,1.0,50,25600,0.06945519990404136,0.5,0.9999999880790711,0.20968052580952645,0.2490625,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.2502165335386392,0.5,0.5,0.5,25600,0.9999999904632568,0.5832008858025074,0.7509375,acdd2e075417ba4330c10096e5a73087304695ffccf0b654f20061f3000b6bbd,0.17078125,controlled-middle,81116,115,51016,1.0,61016,0.17078125,True,15.668638000119245,15
6,1.0,1,0.002592770939683238,plan-c,1.0,0.9999999976158143,primary,0,45ce8903c962c236722196bc8247c61031be171c2c53d735f2e87cea68ce8910,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71016,controlled,0.8252394250035286,20488,0.0,1.0,this-work,0.0,1601,0,c7947280712a1dc7a33fd266c98f55fe069cf14488d72f473c746bf5998089e8,16.0,stable-local-fallback,user_macro_accuracy,0.1221875,9.214933748786253,1241001,1.0,50,25600,0.06094320004922338,0.5,0.0,0.0,0.0,0,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.2502165335386392,0.5,0.5,0.5,25600,0.9999999976158143,0.8252394250035286,1.0,b1c93f29575e3054a583bf1dc9d5073ff72531cc8e4ff6a844894852f76889ec,0.1221875,controlled-middle,81116,115,51016,1.0,61016,0.1221875,True,15.826266899937764,15
6,1.0,1,0.0047598388581628764,plan-c,1.0,0.9999999880790711,primary,0,45ce8903c962c236722196bc8247c61031be171c2c53d735f2e87cea68ce8910,6376,femnist,1e-05,10.864407299930463,25600,1596,0.2490625,4.0,71016,controlled,0.7309770432114601,5324,0.0,1.0,this-work,1.0,0,0,c7947280712a1dc7a33fd266c98f55fe069cf14488d72f473c746bf5998089e8,16.0,handle-only-drop-residual,user_macro_accuracy,0.176875,9.214933748786253,1241001,1.0,50,6376,0.15653420021408238,0.5,0.9999999880790711,0.20593394946306945,0.2490625,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.2502165335386392,0.5,0.5,0.5,25600,0.0,0.5831152684986591,0.0,d29f95dfc5adf0761ebf611a3fffef43739c239cde3cc826e42cc57b3e1c1f94,0.176875,controlled-middle,81116,115,51016,1.0,61016,0.176875,True,15.62570639984915,15
6,1.0,1,0.004500470917826517,plan-c,1.0,0.9999999856948852,diagnostic,0,9815ecbe72958d8f98fa0c8ea102ec4650eddc0e990042d487341c0df152a1b4,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71017,controlled,0.9830867904424667,21269,0.0,1.0,this-work,0.9,1592,0,a49d49a356e9c0b2a5f4c3ba6ff8c1af085311c6c14925462eb30ccf3834aa1c,16.0,unitscope-lambda-sweep,user_macro_accuracy,0.191875,9.214933748786253,1251001,1.0,50,25600,0.06562039998243563,0.5,0.9999999880790711,0.26790146589279173,0.25046875,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.25,0.5,0.5,0.5,25600,0.9999999868869781,0.7654455560445785,0.74953125,03f65d101546077f425d081c516f153556c83dc4285fa277d3fef18747149454,0.19208509307054591,controlled-middle,81117,116,51017,1.0,61017,0.191875,True,14.221251800016034,16
6,1.0,1,0.004814115263218147,plan-c,1.0,0.9999999880790711,primary,0,9815ecbe72958d8f98fa0c8ea102ec4650eddc0e990042d487341c0df152a1b4,6412,femnist,1e-05,9.57862190011656,25600,1592,0.25046875,4.0,71017,controlled,0.9719148434698581,5336,0.0,1.0,this-work,1.0,0,0,a49d49a356e9c0b2a5f4c3ba6ff8c1af085311c6c14925462eb30ccf3834aa1c,16.0,handle-only-drop-residual,user_macro_accuracy,0.19890625,9.214933748786253,1251001,1.0,50,6412,0.06487910001305863,0.5,0.9999999880790711,0.2621117250993848,0.25046875,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.25,0.5,0.5,0.5,25600,0.0,0.7598826619982719,0.0,47c1d6c0fb149d8c2454148e7dc399f8d289e17c6b42f82859a953184e0aa154,0.19912404192085092,controlled-middle,81117,116,51017,1.0,61017,0.19890625,True,14.324366799846757,16
6,1.0,1,0.0028364999442814787,plan-c,1.0,0.9999999964237213,primary,0,9815ecbe72958d8f98fa0c8ea102ec4650eddc0e990042d487341c0df152a1b4,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71017,controlled,1.117747840732336,20478,0.0,1.0,this-work,0.0,1598,0,a49d49a356e9c0b2a5f4c3ba6ff8c1af085311c6c14925462eb30ccf3834aa1c,16.0,stable-local-fallback,user_macro_accuracy,0.13984375,9.214933748786253,1251001,1.0,50,25600,0.061303700087592006,0.5,0.0,0.0,0.0,0,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.25,0.5,0.5,0.5,25600,0.9999999964237213,1.117747840732336,1.0,a61da825db3331d124a8e69aabd48adac33df6012c21ccd5a3dbf646d7c9865b,0.13999687157828875,controlled-middle,81117,116,51017,1.0,61017,0.13984375,True,15.683592599903932,16
6,1.0,1,0.0066219814747170095,plan-delta,2.0,0.9998610973358154,primary,0,9815ecbe72958d8f98fa0c8ea102ec4650eddc0e990042d487341c0df152a1b4,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71017,controlled,9.559306627213955,21269,0.0,1.0,this-work,,1592,0,a49d49a356e9c0b2a5f4c3ba6ff8c1af085311c6c14925462eb30ccf3834aa1c,16.0,naive-recalibrated-2c,user_macro_accuracy,0.19977499999999998,9.214933748786253,1251001,2.0,50,25600,0.1654499000578653,0.5,0.9994827461242676,2.4434569350630047,0.25046875,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.25,0.5,0.5,0.5,25600,0.9999999868869781,7.1954840424656865,0.74953125,c058ebaa08a6e2f2daf694bcb54b1a54bdeb47de801782898a278728b97f75da,0.1999061473486626,controlled-middle,81117,116,51017,2.0,61017,0.19977499999999998,True,14.488090199942235,16
6,1.0,1,0.0026858167863644724,plan-c,1.0,1.0,primary,0,748c53e38bccd2af41a1dc34564556148da1675b9e3f34d81303db7c73781cc0,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71018,controlled,0.8757507479190827,20444,0.0,1.0,this-work,0.0,1603,0,1428a41ab2f7e3a719eea7dad4309688cc6b09c6a1d4f02a88d49c9cae9fd2b7,16.0,stable-local-fallback,user_macro_accuracy,0.16223214285714285,9.214933748786253,1261001,1.0,50,25600,0.06294810009421781,0.5,0.0,0.0,0.0,0,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.25,0.5,0.5,0.5,25600,1.0,0.8757507479190827,1.0,08a0a334fe7d33d2d6dabbe4d0b704fd88b1c9983c19d60006aae26552a99dbf,0.16248824819805704,controlled-middle,81118,117,51018,1.0,61018,0.16223214285714285,True,16.13689449991216,17
6,1.0,1,0.004471244555105143,plan-c,1.0,0.9999999833106995,diagnostic,0,748c53e38bccd2af41a1dc34564556148da1675b9e3f34d81303db7c73781cc0,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71018,controlled,0.7802409048378468,21335,0.0,1.0,this-work,0.9,1601,0,1428a41ab2f7e3a719eea7dad4309688cc6b09c6a1d4f02a88d49c9cae9fd2b7,16.0,unitscope-lambda-sweep,user_macro_accuracy,0.2024330357142857,9.214933748786253,1261001,1.0,50,25600,0.06416579999495298,0.5,0.9999999868869781,0.2129363428801298,0.24828125,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.25,0.5,0.5,0.5,25600,0.9999999880790711,0.6155646288394928,0.75171875,0db1a02e3c35a2870d0a94cdd3d8ac4f767fffbc9286dde766fc3f8824121917,0.2026010654967095,controlled-middle,81118,117,51018,1.0,61018,0.2024330357142857,True,15.276055000023916,17
6,1.0,1,0.0057753297998560235,plan-delta,2.0,0.9998099613189697,primary,0,748c53e38bccd2af41a1dc34564556148da1675b9e3f34d81303db7c73781cc0,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71018,controlled,6.9406560750305655,21335,0.0,1.0,this-work,,1601,0,1428a41ab2f7e3a719eea7dad4309688cc6b09c6a1d4f02a88d49c9cae9fd2b7,16.0,naive-recalibrated-2c,user_macro_accuracy,0.17488839285714286,9.214933748786253,1261001,2.0,50,25600,0.0662536000018008,0.5,0.9995938003063202,1.7666210947930814,0.24828125,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.25,0.5,0.5,0.5,25600,0.9998759555816651,5.267138515859842,0.75171875,899478505e16f7ec6286e724ea7cf0fc45252a36cb12a2bdd484082cdca95424,0.17518019429645879,controlled-middle,81118,117,51018,2.0,61018,0.17488839285714286,True,15.38866009999765,17
6,1.0,1,0.004814073872045423,plan-c,1.0,0.9999999868869781,primary,0,748c53e38bccd2af41a1dc34564556148da1675b9e3f34d81303db7c73781cc0,6356,femnist,1e-05,9.612724400009029,25600,1601,0.24828125,4.0,71018,controlled,0.772416714578867,5291,0.0,1.0,this-work,1.0,0,0,1428a41ab2f7e3a719eea7dad4309688cc6b09c6a1d4f02a88d49c9cae9fd2b7,16.0,handle-only-drop-residual,user_macro_accuracy,0.20712053571428568,9.214933748786253,1261001,1.0,50,6356,0.06355089994031005,0.5,0.9999999868869781,0.20937508411705494,0.24828125,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.25,0.5,0.5,0.5,25600,0.0,0.611144942343235,0.0,af11140694280e6c3fd8c1958eb08483ba75fb69c3897c52551c0f092964c7d7,0.20730178627389534,controlled-middle,81118,117,51018,1.0,61018,0.20712053571428568,True,15.2426954000548,17
6,1.0,1,0.004857288214238196,plan-c,1.0,0.999999989271164,primary,0,79b7475f9bfd7bbb881366c3c49df9f60e9635c4b0e0e814bd7897d00b676e15,6398,femnist,1e-05,8.94508629993652,25600,1640,0.249921875,4.0,71019,controlled,0.7573301991820336,5364,0.0,1.0,this-work,1.0,0,0,f558f226ce7f3613336035907e7f4a58a432a59d95facf33da7a97db4f800422,15.972307692307693,handle-only-drop-residual,user_macro_accuracy,0.13,9.214933748786253,1271001,1.0,50,6398,0.06526550010312349,0.5,0.999999989271164,0.21918728299438953,0.249921875,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.2497834664613608,0.5,0.5,0.5,25600,0.0,0.5903171943128109,0.0,041f14a5491192206e473fa943780752cec6c6b2a8e4229f40f4078e3a9e7382,0.13,controlled-middle,81119,118,51019,1.0,61019,0.13,True,13.74306409995188,18
6,1.0,1,0.0045047397623535716,plan-c,1.0,0.9999999821186065,diagnostic,0,79b7475f9bfd7bbb881366c3c49df9f60e9635c4b0e0e814bd7897d00b676e15,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71019,controlled,0.7590389075875282,21338,0.0,1.0,this-work,0.9,1640,0,f558f226ce7f3613336035907e7f4a58a432a59d95facf33da7a97db4f800422,15.972307692307693,unitscope-lambda-sweep,user_macro_accuracy,0.1259375,9.214933748786253,1271001,1.0,50,25600,0.06520179990911856,0.5,0.999999989271164,0.22305096372961997,0.249921875,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.2497834664613608,0.5,0.5,0.5,25600,0.9999999952316284,0.5889588962495327,0.750078125,6701209d41b53c13a6937c24e100ab60d547f2e9749221dd3ddc4120d2555989,0.1259375,controlled-middle,81119,118,51019,1.0,61019,0.1259375,True,13.894577700091759,18
