B,C,H,aggregate_snr,certificate_type,certified_sensitivity,clip_fraction,comparison_tier,complete_units,config_hash,contributing_record_gradient_evaluations,dataset,delta,diagnostic_gradient_seconds,diagnostic_record_gradient_evaluations,dropped_units,effective_record_utilization,epsilon,evidence_seed,evidence_view,gradient_distortion_l2,group_gradient_evaluations,handle_users_fully_covered_fraction,handle_users_with_residual_fraction,implementation_provenance,lambda,local_atom_units,local_mixed_units,manifest_hash,mean_residual_records_per_handle_user,method,metric_name,metric_value,noise_multiplier,noise_seed,noise_sensitivity,noisy_releases,non_dummy_record_gradient_evaluations,oracle_audit_seconds,overlap_probability,partial_clip_fraction,partial_gradient_distortion_l2,partial_handle_record_fraction,partial_handle_units,patient_or_user_auprc,plan_config_hash,privacy_semantics,public_normalizer,q_record_given_handle,q_record_given_handle_pooled,q_record_given_handle_requested,q_record_total,q_user,q_user_requested,realized_overlap_fraction,record_gradient_evaluations,residual_clip_fraction,residual_gradient_distortion_l2,residual_record_fraction,run_id,sample_accuracy,scenario,schedule_seed,seed,split_seed,structural_sensitivity_bound,topology_seed,user_macro_accuracy,validation_pass,wall_time_seconds,q_user_cell,q_record_cell
6,1.0,1,0.005360247782972965,plan-c,1.0,0.9999999952316284,diagnostic,0,be091665d37cce051854e90b780b9cc155ede46d982ab6e7d3ec915d44531004,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.9060061363875866,20587,0.0,1.0,this-work,0.9,1575,0,db33fcef2ac137db438c11075fc66a186155921d689e48b39d4619925563278d,8.0,unitscope-lambda-sweep,user_macro_accuracy,0.11920454545454545,9.214933748786253,61005,1.0,50,25600,0.06644260000030044,0.5,0.9999999928474427,0.3686578018963337,0.3773828125,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.7499503722084367,0.7499519138295826,0.75,0.37493989806712186,0.5,0.5,0.5,25600,0.9999999952316284,0.5946812097728252,0.6226171875,abb60e8dd8955483362573789783ea46beb2cc068e744270fb1f0045d380903c,0.11929769556356795,custom,31007,3,31001,1.0,31002,0.11920454545454545,True,14.730150699993828,0.5,0.75
6,1.0,1,0.006135874330150253,plan-c,1.0,0.9999999952316284,primary,0,be091665d37cce051854e90b780b9cc155ede46d982ab6e7d3ec915d44531004,9509,femnist,1e-05,10.05195859997184,25600,1575,0.3714453125,4.0,31003,controlled,0.8010987132787705,7284,0.0,1.0,this-work,1.0,0,0,db33fcef2ac137db438c11075fc66a186155921d689e48b39d4619925563278d,8.0,handle-only-drop-residual,user_macro_accuracy,0.2044744318181818,9.214933748786253,41005,1.0,50,9509,0.06607620004797354,0.5,0.9999999952316284,0.3200325368717313,0.3714453125,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.7499503722084367,0.7499519138295826,0.75,0.37493989806712186,0.5,0.5,0.5,25600,0.0,0.5412143221497536,0.0,ad983910f49326bfd4de2b90dacf633d6d60c8d2f2d1ce02274ec22a9a2b9784,0.20395046245493023,custom,31005,1,31001,1.0,31002,0.2044744318181818,True,14.502112799978931,0.5,0.75
6,1.0,1,0.005794249291418919,plan-c,1.0,0.9999999940395355,primary,0,be091665d37cce051854e90b780b9cc155ede46d982ab6e7d3ec915d44531004,9659,femnist,1e-05,9.98042760003591,25600,1575,0.3773046875,4.0,31003,controlled,0.659077322781086,7352,0.0,1.0,this-work,1.0,0,0,db33fcef2ac137db438c11075fc66a186155921d689e48b39d4619925563278d,8.0,handle-only-drop-residual,user_macro_accuracy,0.2535653409090909,9.214933748786253,31005,1.0,50,9659,0.06881940003950149,0.5,0.9999999940395355,0.25859138209372756,0.3773046875,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.7499503722084367,0.7499519138295826,0.75,0.37493989806712186,0.5,0.5,0.5,25600,0.0,0.4507178953289986,0.0,d5924d83df5ebefce39aba10a8e60680ab34cc699c53893be1942f08baffe9ba,0.2538015362909547,custom,31004,0,31001,1.0,31002,0.2535653409090909,True,16.505768599934527,0.5,0.75
6,1.0,1,0.005373818875298698,plan-c,1.0,0.9999999952316284,diagnostic,0,be091665d37cce051854e90b780b9cc155ede46d982ab6e7d3ec915d44531004,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.7176935890316963,20457,0.0,1.0,this-work,0.9,1575,0,db33fcef2ac137db438c11075fc66a186155921d689e48b39d4619925563278d,8.0,unitscope-lambda-sweep,user_macro_accuracy,0.22183238636363636,9.214933748786253,51005,1.0,50,25600,0.06809580000117421,0.5,0.9999999940395355,0.29266327872872355,0.3814453125,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.7499503722084367,0.7499519138295826,0.75,0.37493989806712186,0.5,0.5,0.5,25600,0.9999999988079071,0.48357129856944087,0.6185546875,e941011203912d650efed3cb26977f470e450440902bdebbe256d8ae75f01840,0.22166483774886345,custom,31006,2,31001,1.0,31002,0.22183238636363636,True,14.846472999997786,0.5,0.75
6,1.0,1,0.004046975605387034,plan-c,1.0,0.999999989271164,primary,0,dbf1e214650edec304936dcdc11d2c03bd28b1a19d5960dc2c9e07d800fa506f,4790,femnist,1e-05,10.340299899980891,25600,1657,0.187109375,4.0,31003,controlled,0.8275356273353099,4384,0.0,1.0,this-work,1.0,0,0,9a76d56a58128bf880302a99af7fe45f9a7c2ae3649c4db52f76432c88548b2f,23.99590163934426,handle-only-drop-residual,user_macro_accuracy,0.2044744318181818,9.214933748786253,31005,1.0,50,4790,0.06605970002419781,0.5,0.999999989271164,0.16478116746991872,0.187109375,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.25003305129561076,0.25003202254387086,0.25,0.18771035676507355,0.7507692307692307,0.75,0.5,25600,0.0,0.7052705153822899,0.0,1906b13645cf6dc045d82978138a13e4608410afabe1d4c8af9293073d3a640c,0.20395046245493023,custom,31004,0,31001,1.0,31002,0.2044744318181818,True,17.070270899988827,0.75,0.25
6,1.0,1,0.003929005258578013,plan-c,1.0,0.9999999749660492,diagnostic,0,dbf1e214650edec304936dcdc11d2c03bd28b1a19d5960dc2c9e07d800fa506f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.9941524307429791,21837,0.0,1.0,this-work,0.9,1657,0,9a76d56a58128bf880302a99af7fe45f9a7c2ae3649c4db52f76432c88548b2f,23.99590163934426,unitscope-lambda-sweep,user_macro_accuracy,0.11451704545454545,9.214933748786253,61005,1.0,50,25600,0.06846070000028703,0.5,0.9999999928474427,0.22467444349080323,0.1898046875,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.25003305129561076,0.25003202254387086,0.25,0.18771035676507355,0.7507692307692307,0.75,0.5,25600,0.9999999964237213,0.8257695293426514,0.8101953125,306eb551821ed10a75105fd1061c31f475777bf5f7169c4b8b81ad4c0ead82bb,0.11459476406960338,custom,31007,3,31001,1.0,31002,0.11451704545454545,True,15.704102700008661,0.75,0.25
6,1.0,1,0.004138773406219444,plan-c,1.0,0.9999999880790711,primary,0,dbf1e214650edec304936dcdc11d2c03bd28b1a19d5960dc2c9e07d800fa506f,4844,femnist,1e-05,10.846074199973373,25600,1657,0.18921875,4.0,31003,controlled,0.7578855875134468,4426,0.0,1.0,this-work,1.0,0,0,9a76d56a58128bf880302a99af7fe45f9a7c2ae3649c4db52f76432c88548b2f,23.99590163934426,handle-only-drop-residual,user_macro_accuracy,0.1909090909090909,9.214933748786253,51005,1.0,50,4844,0.07028379998519085,0.5,0.9999999880790711,0.17760934341698886,0.18921875,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.25003305129561076,0.25003202254387086,0.25,0.18771035676507355,0.7507692307692307,0.75,0.5,25600,0.0,0.6297035379707814,0.0,399c8110fe6d1832f0cfae0b8df28287eb36e0be98efac250e6c2dea7420829c,0.1909390186549616,custom,31006,2,31001,1.0,31002,0.1909090909090909,True,15.511357100040186,0.75,0.25
6,1.0,1,0.0037537039107118342,plan-c,1.0,0.9999999809265137,diagnostic,0,dbf1e214650edec304936dcdc11d2c03bd28b1a19d5960dc2c9e07d800fa506f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.9179788222908973,21823,0.0,1.0,this-work,0.9,1657,0,9a76d56a58128bf880302a99af7fe45f9a7c2ae3649c4db52f76432c88548b2f,23.99590163934426,unitscope-lambda-sweep,user_macro_accuracy,0.16186079545454546,9.214933748786253,71005,1.0,50,25600,0.06864470000436995,0.5,0.9999999868869781,0.20850916493684055,0.1841015625,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.25003305129561076,0.25003202254387086,0.25,0.18771035676507355,0.7507692307692307,0.75,0.5,25600,0.9999999964237213,0.7714701464772225,0.8158984375,61ffbe89b42c216c171923ed53592823fdc863a6974bd7ed01b812c5401e9800,0.16209437215864556,custom,31008,4,31001,1.0,31002,0.16186079545454546,True,15.600567599991336,0.75,0.25
6,1.0,1,0.003781691761928495,plan-c,1.0,0.9999999868869781,diagnostic,0,dbf1e214650edec304936dcdc11d2c03bd28b1a19d5960dc2c9e07d800fa506f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.9125265768170356,21715,0.0,1.0,this-work,0.9,1657,0,9a76d56a58128bf880302a99af7fe45f9a7c2ae3649c4db52f76432c88548b2f,23.99590163934426,unitscope-lambda-sweep,user_macro_accuracy,0.1799431818181818,9.214933748786253,41005,1.0,50,25600,0.07023899990599602,0.5,0.9999999880790711,0.19270053267478943,0.1843359375,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.25003305129561076,0.25003202254387086,0.25,0.18771035676507355,0.7507692307692307,0.75,0.5,25600,0.9999999964237213,0.7669219298660755,0.8156640625,94cf4dac62ce66e842ce0269a194fdaf1e103967046856ab12a41ae179804053,0.17933845430318232,custom,31005,1,31001,1.0,31002,0.1799431818181818,True,15.646078400095575,0.75,0.25
6,1.0,1,0.004035204328954226,plan-c,1.0,0.9999999868869781,primary,0,dbf1e214650edec304936dcdc11d2c03bd28b1a19d5960dc2c9e07d800fa506f,4713,femnist,1e-05,10.828654399942025,25600,1657,0.1841015625,4.0,31003,controlled,0.9126863472163678,4323,0.0,1.0,this-work,1.0,0,0,9a76d56a58128bf880302a99af7fe45f9a7c2ae3649c4db52f76432c88548b2f,23.99590163934426,handle-only-drop-residual,user_macro_accuracy,0.16342329545454548,9.214933748786253,71005,1.0,50,4713,0.06768070001271553,0.5,0.9999999868869781,0.20545334234833718,0.1841015625,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.25003305129561076,0.25003202254387086,0.25,0.18771035676507355,0.7507692307692307,0.75,0.5,25600,0.0,0.7689487406611443,0.0,bea205f87abf9e1c9c30d5efb7e7e53eb2ca2c0c86045a8dd98c5fb2264bccf0,0.16366201598996707,custom,31008,4,31001,1.0,31002,0.16342329545454548,True,15.419642900043982,0.75,0.25
6,1.0,1,0.004035641534832306,plan-c,1.0,0.9999999880790711,primary,0,dbf1e214650edec304936dcdc11d2c03bd28b1a19d5960dc2c9e07d800fa506f,4719,femnist,1e-05,10.960763900031452,25600,1657,0.1843359375,4.0,31003,controlled,0.9040369647741318,4340,0.0,1.0,this-work,1.0,0,0,9a76d56a58128bf880302a99af7fe45f9a7c2ae3649c4db52f76432c88548b2f,23.99590163934426,handle-only-drop-residual,user_macro_accuracy,0.1816619318181818,9.214933748786253,41005,1.0,50,4719,0.06835689989384264,0.5,0.9999999880790711,0.18904287176206708,0.1843359375,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.25003305129561076,0.25003202254387086,0.25,0.18771035676507355,0.7507692307692307,0.75,0.5,25600,0.0,0.7614896610379219,0.0,c4febf28bf439c6932581e5fc9473eabd720ab9487dfcdf4c67aa5bc613449cc,0.18106286251763598,custom,31005,1,31001,1.0,31002,0.1816619318181818,True,15.5098315000796,0.75,0.25
6,1.0,1,0.0038394040153716565,plan-c,1.0,0.9999999809265137,diagnostic,0,dbf1e214650edec304936dcdc11d2c03bd28b1a19d5960dc2c9e07d800fa506f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.7590152239799499,21680,0.0,1.0,this-work,0.9,1657,0,9a76d56a58128bf880302a99af7fe45f9a7c2ae3649c4db52f76432c88548b2f,23.99590163934426,unitscope-lambda-sweep,user_macro_accuracy,0.1874715909090909,9.214933748786253,51005,1.0,50,25600,0.06737349994364195,0.5,0.9999999880790711,0.1799378130957484,0.18921875,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.25003305129561076,0.25003202254387086,0.25,0.18771035676507355,0.7507692307692307,0.75,0.5,25600,0.9999999952316284,0.6292765171825886,0.81078125,d0c4c6bded96d13f8839c8090d0b04f032826a1a1d7495c1cdf829bc74b9cff8,0.18749020222605425,custom,31006,2,31001,1.0,31002,0.1874715909090909,True,15.575826800064533,0.75,0.25
6,1.0,1,0.0042258638417767705,plan-c,1.0,0.9999999928474427,primary,0,dbf1e214650edec304936dcdc11d2c03bd28b1a19d5960dc2c9e07d800fa506f,4859,femnist,1e-05,10.875260099986917,25600,1657,0.1898046875,4.0,31003,controlled,0.9864656916260719,4436,0.0,1.0,this-work,1.0,0,0,9a76d56a58128bf880302a99af7fe45f9a7c2ae3649c4db52f76432c88548b2f,23.99590163934426,handle-only-drop-residual,user_macro_accuracy,0.11217329545454545,9.214933748786253,61005,1.0,50,4859,0.1758163999475073,0.5,0.9999999928474427,0.22050358206033707,0.1898046875,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.25003305129561076,0.25003202254387086,0.25,0.18771035676507355,0.7507692307692307,0.75,0.5,25600,0.0,0.8218064473569393,0.0,d8d8487d6f9b6fffb6cee8f89994512cceb6c605a36304174f4cdd2967a3eb38,0.1122432983226211,custom,31007,3,31001,1.0,31002,0.11217329545454545,True,15.539605300073163,0.75,0.25
6,1.0,1,0.0037804303041775776,plan-c,1.0,0.9999999856948852,diagnostic,0,dbf1e214650edec304936dcdc11d2c03bd28b1a19d5960dc2c9e07d800fa506f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.8270548625290394,21813,0.0,1.0,this-work,0.9,1657,0,9a76d56a58128bf880302a99af7fe45f9a7c2ae3649c4db52f76432c88548b2f,23.99590163934426,unitscope-lambda-sweep,user_macro_accuracy,0.2032244318181818,9.214933748786253,31005,1.0,50,25600,0.07313480002630968,0.5,0.999999989271164,0.16691016767174005,0.187109375,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.25003305129561076,0.25003202254387086,0.25,0.18771035676507355,0.7507692307692307,0.75,0.5,25600,0.9999999976158143,0.7031227241456509,0.812890625,e58ab925c5937a55ae04d21e4d69b071341332ad23c917d8b8037a7a514c9ad5,0.20269634738987302,custom,31004,0,31001,1.0,31002,0.2032244318181818,True,16.239296599975205,0.75,0.25
6,1.0,1,0.005962027706578794,plan-c,1.0,0.999999989271164,primary,0,2785639e62934c4e98fc55cfd0b4e4901193afb87ab31e5a453f894622b9725d,9638,femnist,1e-05,11.090048799931537,25600,1655,0.376484375,4.0,31003,controlled,0.8968629945814609,8043,0.0,1.0,this-work,1.0,0,0,c4f5b6a22608e68fca4e7d6867dba37b5b6ade52a4f55528d372cbfc07d52b2c,15.995901639344263,handle-only-drop-residual,user_macro_accuracy,0.11107954545454544,9.214933748786253,61005,1.0,50,9638,0.07393230005982332,0.5,0.999999989271164,0.3626800335198641,0.376484375,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000661025912215,0.5000640450877417,0.5,0.3754207135301471,0.7507692307692307,0.75,0.5,25600,0.0,0.59932766251266,0.0,082dcf8257f943f1a1598e1901aa75f812477cd83fbcd76422520258f7cc19d5,0.11114594764069603,custom,31007,3,31001,1.0,31002,0.11107954545454544,True,15.902833900006954,0.75,0.5
6,1.0,1,0.005797309878182309,plan-c,1.0,0.9999999880790711,diagnostic,0,2785639e62934c4e98fc55cfd0b4e4901193afb87ab31e5a453f894622b9725d,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.8265119680762291,21783,0.0,1.0,this-work,0.9,1655,0,c4f5b6a22608e68fca4e7d6867dba37b5b6ade52a4f55528d372cbfc07d52b2c,15.995901639344263,unitscope-lambda-sweep,user_macro_accuracy,0.2222869318181818,9.214933748786253,41005,1.0,50,25600,0.07344049995299429,0.5,0.9999999976158143,0.3258981969580054,0.37109375,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000661025912215,0.5000640450877417,0.5,0.3754207135301471,0.7507692307692307,0.75,0.5,25600,0.9999999988079071,0.5686400087177753,0.62890625,457c4669f4c4f24d89a28565d6f838b480d7250fac0d629c7afae53287f3af94,0.22182160213199562,custom,31005,1,31001,1.0,31002,0.2222869318181818,True,16.013187800053856,0.75,0.5
6,1.0,1,0.0054842504205686905,plan-c,1.0,0.9999999821186065,diagnostic,0,2785639e62934c4e98fc55cfd0b4e4901193afb87ab31e5a453f894622b9725d,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.8965209233760834,21810,0.0,1.0,this-work,0.9,1655,0,c4f5b6a22608e68fca4e7d6867dba37b5b6ade52a4f55528d372cbfc07d52b2c,15.995901639344263,unitscope-lambda-sweep,user_macro_accuracy,0.11186079545454546,9.214933748786253,61005,1.0,50,25600,0.0736538000201108,0.5,0.999999989271164,0.3649063302576542,0.376484375,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000661025912215,0.5000640450877417,0.5,0.3754207135301471,0.7507692307692307,0.75,0.5,25600,0.9999999964237213,0.5962880390882492,0.623515625,79265772a63b7c8979a6017db3a44304092ae50356564ac4308a53339ad3cbe2,0.11192976955635679,custom,31007,3,31001,1.0,31002,0.11186079545454546,True,15.738745399969048,0.75,0.5
6,1.0,1,0.006304364572143042,plan-c,1.0,0.9999999976158143,primary,0,2785639e62934c4e98fc55cfd0b4e4901193afb87ab31e5a453f894622b9725d,9500,femnist,1e-05,10.964661099933437,25600,1655,0.37109375,4.0,31003,controlled,0.8235896483063698,7962,0.0,1.0,this-work,1.0,0,0,c4f5b6a22608e68fca4e7d6867dba37b5b6ade52a4f55528d372cbfc07d52b2c,15.995901639344263,handle-only-drop-residual,user_macro_accuracy,0.2308806818181818,9.214933748786253,41005,1.0,50,9500,0.07310529999085702,0.5,0.9999999976158143,0.323041606657207,0.37109375,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000661025912215,0.5000640450877417,0.5,0.3754207135301471,0.7507692307692307,0.75,0.5,25600,0.0,0.5685775442421437,0.0,8a5af17a01bedec657e624b0c07a526fb9123533538c14a9d2b48350887041ef,0.230443643204264,custom,31005,1,31001,1.0,31002,0.2308806818181818,True,16.009038600081112,0.75,0.5
6,1.0,1,0.005490778404585799,plan-c,1.0,0.9999999833106995,diagnostic,0,2785639e62934c4e98fc55cfd0b4e4901193afb87ab31e5a453f894622b9725d,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.6830166478455066,21842,0.0,1.0,this-work,0.9,1655,0,c4f5b6a22608e68fca4e7d6867dba37b5b6ade52a4f55528d372cbfc07d52b2c,15.995901639344263,unitscope-lambda-sweep,user_macro_accuracy,0.2726278409090909,9.214933748786253,31005,1.0,50,25600,0.07692850007151719,0.5,0.9999999856948852,0.26238272707909344,0.3777734375,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000661025912215,0.5000640450877417,0.5,0.3754207135301471,0.7507692307692307,0.75,0.5,25600,0.9999999964237213,0.47667699232697486,0.6222265625,a611ca03009e086db263c620e846aea9366d1b63655ef3ef3e73c605128ef1cb,0.27292679103307727,custom,31004,0,31001,1.0,31002,0.2726278409090909,True,16.05282409992651,0.75,0.5
6,1.0,1,0.005726254189837835,plan-c,1.0,0.9999999821186065,diagnostic,0,2785639e62934c4e98fc55cfd0b4e4901193afb87ab31e5a453f894622b9725d,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.8858091793954372,21805,0.0,1.0,this-work,0.9,1655,0,c4f5b6a22608e68fca4e7d6867dba37b5b6ade52a4f55528d372cbfc07d52b2c,15.995901639344263,unitscope-lambda-sweep,user_macro_accuracy,0.2834090909090909,9.214933748786253,71005,1.0,50,25600,0.07286750002822373,0.5,0.9999999916553497,0.35871410366147755,0.373046875,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000661025912215,0.5000640450877417,0.5,0.3754207135301471,0.7507692307692307,0.75,0.5,25600,0.9999999976158143,0.6006827411055565,0.626953125,a6f90c808846bb39c6baa6eaab1f05e46c43c5bd2c1d0f90bf3ed7ae4ca9a37a,0.2837435334691958,custom,31008,4,31001,1.0,31002,0.2834090909090909,True,15.934456499962835,0.75,0.5
6,1.0,1,0.005964246094951714,plan-c,1.0,0.9999999856948852,primary,0,2785639e62934c4e98fc55cfd0b4e4901193afb87ab31e5a453f894622b9725d,9671,femnist,1e-05,10.407699400064303,25600,1655,0.3777734375,4.0,31003,controlled,0.6795239533483982,8106,0.0,1.0,this-work,1.0,0,0,c4f5b6a22608e68fca4e7d6867dba37b5b6ade52a4f55528d372cbfc07d52b2c,15.995901639344263,handle-only-drop-residual,user_macro_accuracy,0.2846590909090909,9.214933748786253,31005,1.0,50,9671,0.07114619995991234,0.5,0.9999999856948852,0.2593829711154103,0.3777734375,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000661025912215,0.5000640450877417,0.5,0.3754207135301471,0.7507692307692307,0.75,0.5,25600,0.0,0.47678949058055875,0.0,ad06484314e6ca489f025a2f2a4f1a17d9372f6aaba918217421913b1c724b34,0.284997648534253,custom,31004,0,31001,1.0,31002,0.2846590909090909,True,17.17202889996406,0.75,0.5
6,1.0,1,0.006317184897253472,plan-c,1.0,0.9999999904632568,primary,0,2785639e62934c4e98fc55cfd0b4e4901193afb87ab31e5a453f894622b9725d,9641,femnist,1e-05,11.039624800003367,25600,1655,0.3766015625,4.0,31003,controlled,0.7183219216763973,8061,0.0,1.0,this-work,1.0,0,0,c4f5b6a22608e68fca4e7d6867dba37b5b6ade52a4f55528d372cbfc07d52b2c,15.995901639344263,handle-only-drop-residual,user_macro_accuracy,0.2537215909090909,9.214933748786253,51005,1.0,50,9641,0.07144520001020283,0.5,0.9999999904632568,0.30208631433546546,0.3766015625,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000661025912215,0.5000640450877417,0.5,0.3754207135301471,0.7507692307692307,0.75,0.5,25600,0.0,0.4777447313070297,0.0,c05e06903b3315c841e19a0aba07bb684de81d585dfe1ce9be32a0604973e18e,0.25395830067408687,custom,31006,2,31001,1.0,31002,0.2537215909090909,True,15.798598999987007,0.75,0.5
6,1.0,1,0.006245766545872452,plan-c,1.0,0.9999999916553497,primary,0,2785639e62934c4e98fc55cfd0b4e4901193afb87ab31e5a453f894622b9725d,9550,femnist,1e-05,10.85390799997549,25600,1655,0.373046875,4.0,31003,controlled,0.9006469301879406,7986,0.0,1.0,this-work,1.0,0,0,c4f5b6a22608e68fca4e7d6867dba37b5b6ade52a4f55528d372cbfc07d52b2c,15.995901639344263,handle-only-drop-residual,user_macro_accuracy,0.3012357954545455,9.214933748786253,71005,1.0,50,9550,0.07379130006302148,0.5,0.9999999916553497,0.36044418733567,0.373046875,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000661025912215,0.5000640450877417,0.5,0.3754207135301471,0.7507692307692307,0.75,0.5,25600,0.0,0.6136036904156208,0.0,cf38b9eb6b5d3c0eb110b3e578b8bff934bbed935ec46498cac831296f98ef83,0.30192820191252545,custom,31008,4,31001,1.0,31002,0.3012357954545455,True,15.872648199961986,0.75,0.5
6,1.0,1,0.0057761805003029385,plan-c,1.0,0.9999999797344208,diagnostic,0,2785639e62934c4e98fc55cfd0b4e4901193afb87ab31e5a453f894622b9725d,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.714037471562624,21790,0.0,1.0,this-work,0.9,1655,0,c4f5b6a22608e68fca4e7d6867dba37b5b6ade52a4f55528d372cbfc07d52b2c,15.995901639344263,unitscope-lambda-sweep,user_macro_accuracy,0.2312215909090909,9.214933748786253,51005,1.0,50,25600,0.07094039999356028,0.5,0.9999999904632568,0.3031100847572088,0.3766015625,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000661025912215,0.5000640450877417,0.5,0.3754207135301471,0.7507692307692307,0.75,0.5,25600,0.9999999952316284,0.4720408381521702,0.6233984375,dbf6a90e52d7f7fb58caf91edb70fe928a1d9a2c1f3ec9beff4538393350831e,0.2313842295030569,custom,31006,2,31001,1.0,31002,0.2312215909090909,True,15.7474813000008,0.75,0.5
6,1.0,1,0.008353842686647317,plan-c,1.0,0.9999999833106995,primary,0,f516993949b7a9c078676c03ed70fe0c8e45cc2d2e697c0b6ed06e5d73b7fdd6,14405,femnist,1e-05,10.755822500039358,25600,1554,0.5626953125,4.0,31003,controlled,0.9938392679393292,10998,0.0,1.0,this-work,1.0,0,0,2805b0c3db24b626e565a6cbaaf832b1e865d3eaf39ceecd425d0695e3f6c4e9,8.0,handle-only-drop-residual,user_macro_accuracy,0.37106534090909093,9.214933748786253,71005,1.0,50,14405,0.07221089997619856,0.5,0.9999999833106995,0.5683218024671077,0.5626953125,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.7499669487043893,0.7499679774561291,0.75,0.5630349072026156,0.7507692307692307,0.75,0.5,25600,0.0,0.49924983099102976,0.0,09f15fb1acd300a425db965be34e2ca94600bfdd49c36892000d2e15ec929df3,0.3716883524063333,custom,31008,4,31001,1.0,31002,0.37106534090909093,True,15.618725299995276,0.75,0.75
