dataset,threshold,entity_id,deleted_records,touched_components,touched_records,deleted_group_tags,inserted_group_tags,witnessed_wur,changed_surviving_records
febrl2,0.84,1889,2,1,2,1,0,1,0
febrl2,0.84,3362,1,1,1,1,0,1,0
febrl2,0.84,3782,1,1,1,1,0,1,0
febrl2,0.84,2638,1,1,1,1,0,1,0
febrl2,0.84,445,1,1,1,1,0,1,0
febrl2,0.84,1009,1,1,1,1,0,1,0
febrl2,0.84,2729,1,1,1,1,0,1,0
febrl2,0.84,1154,3,2,3,2,0,2,0
febrl2,0.84,1977,1,1,1,1,0,1,0
febrl2,0.84,2519,1,1,1,1,0,1,0
febrl2,0.84,2319,1,1,1,1,0,1,0
febrl2,0.84,360,1,1,1,1,0,1,0
febrl2,0.84,1956,1,1,1,1,0,1,0
febrl2,0.84,3317,1,1,1,1,0,1,0
febrl2,0.84,3348,1,1,1,1,0,1,0
febrl2,0.84,2241,1,1,1,1,0,1,0
febrl2,0.84,1010,5,2,5,2,0,2,0
febrl2,0.84,3045,1,1,1,1,0,1,0
febrl2,0.84,1335,1,1,1,1,0,1,0
febrl2,0.84,3755,1,1,1,1,0,1,0
febrl2,0.84,535,1,1,1,1,0,1,0
febrl2,0.84,2324,1,1,1,1,0,1,0
febrl2,0.84,1147,1,1,1,1,0,1,0
febrl2,0.84,3444,1,1,1,1,0,1,0
febrl2,0.84,1957,1,1,1,1,0,1,0
febrl2,0.84,3769,3,1,3,1,0,1,0
febrl2,0.84,1161,3,1,3,1,0,1,0
febrl2,0.84,1290,1,1,1,1,0,1,0
febrl2,0.84,540,4,1,4,1,0,1,0
febrl2,0.84,2878,1,1,1,1,0,1,0
febrl2,0.84,3952,1,1,1,1,0,1,0
febrl2,0.84,3646,1,1,1,1,0,1,0
febrl2,0.84,3962,1,1,1,1,0,1,0
febrl2,0.84,1294,1,1,1,1,0,1,0
febrl2,0.84,3837,1,1,1,1,0,1,0
febrl2,0.84,3167,2,1,2,1,0,1,0
febrl2,0.84,2235,1,1,1,1,0,1,0
febrl2,0.84,1628,1,1,1,1,0,1,0
febrl2,0.84,1022,1,1,1,1,0,1,0
febrl2,0.84,2076,1,1,1,1,0,1,0
febrl2,0.84,1303,1,1,1,1,0,1,0
febrl2,0.84,2771,1,1,1,1,0,1,0
febrl2,0.84,3533,4,2,4,2,0,2,0
febrl2,0.84,687,1,1,1,1,0,1,0
febrl2,0.84,3461,1,1,1,1,0,1,0
febrl2,0.84,1699,1,1,1,1,0,1,0
febrl2,0.84,1191,1,1,1,1,0,1,0
febrl2,0.84,3717,1,1,1,1,0,1,0
febrl2,0.84,404,1,1,1,1,0,1,0
febrl2,0.84,1731,1,1,1,1,0,1,0
febrl2,0.84,986,1,1,1,1,0,1,0
febrl2,0.84,3226,1,1,1,1,0,1,0
febrl2,0.84,2919,1,1,1,1,0,1,0
febrl2,0.84,2489,1,1,1,1,0,1,0
febrl2,0.84,394,1,1,1,1,0,1,0
febrl2,0.84,2445,1,1,1,1,0,1,0
febrl2,0.84,640,6,1,6,1,0,1,0
febrl2,0.84,1488,1,1,1,1,0,1,0
febrl2,0.84,3410,1,1,1,1,0,1,0
febrl2,0.84,3154,1,1,1,1,0,1,0
febrl2,0.84,2903,1,1,1,1,0,1,0
febrl2,0.84,2565,4,1,4,1,0,1,0
febrl2,0.84,3972,2,1,2,1,0,1,0
febrl2,0.84,1776,1,1,1,1,0,1,0
febrl2,0.84,266,1,1,1,1,0,1,0
febrl2,0.84,443,1,1,1,1,0,1,0
febrl2,0.84,3550,3,1,3,1,0,1,0
febrl2,0.84,1189,1,1,1,1,0,1,0
febrl2,0.84,1918,1,1,1,1,0,1,0
febrl2,0.84,782,1,1,1,1,0,1,0
febrl2,0.84,2522,4,2,4,2,0,2,0
febrl2,0.84,3691,1,1,1,1,0,1,0
febrl2,0.84,2560,1,1,1,1,0,1,0
febrl2,0.84,2531,1,1,1,1,0,1,0
febrl2,0.84,3379,5,2,5,2,0,2,0
febrl2,0.84,362,1,1,1,1,0,1,0
febrl2,0.84,981,1,1,1,1,0,1,0
febrl2,0.84,3263,1,1,1,1,0,1,0
febrl2,0.84,2607,4,2,4,2,0,2,0
febrl2,0.84,1275,1,1,1,1,0,1,0
febrl2,0.84,517,6,1,6,1,0,1,0
febrl2,0.84,952,1,1,1,1,0,1,0
febrl2,0.84,2268,1,1,1,1,0,1,0
febrl2,0.84,2320,1,1,1,1,0,1,0
febrl2,0.84,1126,1,1,1,1,0,1,0
febrl2,0.84,497,1,1,1,1,0,1,0
febrl2,0.84,2466,1,1,1,1,0,1,0
febrl2,0.84,979,3,1,3,1,0,1,0
febrl2,0.84,3446,1,1,1,1,0,1,0
febrl2,0.84,3766,1,1,1,1,0,1,0
febrl2,0.84,3330,1,1,1,1,0,1,0
febrl2,0.84,2423,1,1,1,1,0,1,0
febrl2,0.84,28,1,1,1,1,0,1,0
febrl2,0.84,7,1,1,1,1,0,1,0
febrl2,0.84,2902,1,1,1,1,0,1,0
febrl2,0.84,2443,1,1,1,1,0,1,0
febrl2,0.84,1978,1,1,1,1,0,1,0
febrl2,0.84,1898,1,1,1,1,0,1,0
febrl2,0.84,977,2,1,2,1,0,1,0
febrl2,0.84,1663,3,1,3,1,0,1,0
febrl2,0.84,2928,3,2,3,2,0,2,0
febrl2,0.84,1682,1,1,1,1,0,1,0
febrl2,0.84,3320,1,1,1,1,0,1,0
febrl2,0.84,1955,1,1,1,1,0,1,0
febrl2,0.84,1692,4,1,4,1,0,1,0
febrl2,0.84,364,1,1,1,1,0,1,0
febrl2,0.84,1301,1,1,1,1,0,1,0
febrl2,0.84,2356,1,1,1,1,0,1,0
febrl2,0.84,780,2,1,2,1,0,1,0
febrl2,0.84,350,1,1,1,1,0,1,0
febrl2,0.84,1595,1,1,1,1,0,1,0
febrl2,0.84,48,1,1,1,1,0,1,0
febrl2,0.84,739,1,1,1,1,0,1,0
febrl2,0.84,2063,1,1,1,1,0,1,0
febrl2,0.84,2264,3,1,3,1,0,1,0
febrl2,0.84,632,1,1,1,1,0,1,0
febrl2,0.84,699,1,1,1,1,0,1,0
febrl2,0.84,2348,1,1,1,1,0,1,0
febrl2,0.84,1258,2,1,2,1,0,1,0
febrl2,0.84,2404,1,1,1,1,0,1,0
febrl2,0.84,2811,1,1,1,1,0,1,0
febrl2,0.84,2261,1,1,1,1,0,1,0
febrl2,0.84,2755,1,1,1,1,0,1,0
febrl2,0.84,3221,1,1,1,1,0,1,0
febrl2,0.84,616,1,1,1,1,0,1,0
febrl2,0.84,2842,1,1,1,1,0,1,0
febrl2,0.84,2985,1,1,1,1,0,1,0
febrl2,0.84,1519,3,1,3,1,0,1,0
febrl2,0.84,399,1,1,1,1,0,1,0
febrl2,0.84,2660,1,1,1,1,0,1,0
febrl2,0.84,2880,1,1,1,1,0,1,0
febrl2,0.84,3057,1,1,1,1,0,1,0
febrl2,0.84,3653,3,2,3,2,0,2,0
febrl2,0.84,1808,1,1,1,1,0,1,0
febrl2,0.84,589,5,1,5,1,0,1,0
febrl2,0.84,2938,4,1,4,1,0,1,0
febrl2,0.84,1078,1,1,1,1,0,1,0
febrl2,0.84,846,3,1,3,1,0,1,0
febrl2,0.84,3506,1,1,1,1,0,1,0
febrl2,0.84,351,1,1,1,1,0,1,0
febrl2,0.84,3839,4,1,4,1,0,1,0
febrl2,0.84,1135,1,1,1,1,0,1,0
febrl2,0.84,345,1,1,1,1,0,1,0
febrl2,0.84,513,1,1,1,1,0,1,0
febrl2,0.84,47,1,1,1,1,0,1,0
febrl2,0.84,1192,1,1,1,1,0,1,0
febrl2,0.84,228,1,1,1,1,0,1,0
febrl2,0.84,1271,1,1,1,1,0,1,0
febrl2,0.84,682,1,1,1,1,0,1,0
febrl2,0.84,1524,1,1,1,1,0,1,0
febrl2,0.84,2873,1,1,1,1,0,1,0
febrl2,0.84,2274,1,1,1,1,0,1,0
febrl2,0.84,1988,1,1,1,1,0,1,0
febrl2,0.84,2484,1,1,1,1,0,1,0
febrl2,0.84,329,1,1,1,1,0,1,0
febrl2,0.84,2280,1,1,1,1,0,1,0
febrl2,0.84,3244,1,1,1,1,0,1,0
febrl2,0.84,2004,1,1,1,1,0,1,0
febrl2,0.84,2224,1,1,1,1,0,1,0
febrl2,0.84,1306,3,1,3,1,0,1,0
febrl2,0.84,3088,1,1,1,1,0,1,0
febrl2,0.84,3516,1,1,1,1,0,1,0
febrl2,0.84,2625,1,1,1,1,0,1,0
febrl2,0.84,1168,1,1,1,1,0,1,0
febrl2,0.84,2653,1,1,1,1,0,1,0
febrl2,0.84,3412,1,1,1,1,0,1,0
febrl2,0.84,2392,1,1,1,1,0,1,0
febrl2,0.84,2772,1,1,1,1,0,1,0
febrl2,0.84,3734,1,1,1,1,0,1,0
febrl2,0.84,3142,4,1,4,1,0,1,0
febrl2,0.84,702,1,1,1,1,0,1,0
febrl2,0.84,745,1,1,1,1,0,1,0
febrl2,0.84,311,1,1,1,1,0,1,0
febrl2,0.84,2563,1,1,1,1,0,1,0
febrl2,0.84,2297,1,1,1,1,0,1,0
febrl2,0.84,1209,1,1,1,1,0,1,0
febrl2,0.84,1679,1,1,1,1,0,1,0
febrl2,0.84,1569,1,1,1,1,0,1,0
febrl2,0.84,3360,1,1,1,1,0,1,0
febrl2,0.84,1937,1,1,1,1,0,1,0
febrl2,0.84,3075,1,1,1,1,0,1,0
febrl2,0.84,3529,1,1,1,1,0,1,0
febrl2,0.84,3450,1,1,1,1,0,1,0
febrl2,0.84,993,1,1,1,1,0,1,0
febrl2,0.84,1905,1,1,1,1,0,1,0
febrl2,0.84,1641,1,1,1,1,0,1,0
febrl2,0.84,3081,1,1,1,1,0,1,0
febrl2,0.84,487,1,1,1,1,0,1,0
febrl2,0.84,1097,1,1,1,1,0,1,0
febrl2,0.84,1240,1,1,1,1,0,1,0
febrl2,0.84,674,1,1,1,1,0,1,0
febrl2,0.84,2677,1,1,1,1,0,1,0
febrl2,0.84,2906,1,1,1,1,0,1,0
febrl2,0.84,926,1,1,1,1,0,1,0
febrl2,0.84,3810,1,1,1,1,0,1,0
febrl2,0.84,3287,1,1,1,1,0,1,0
febrl2,0.84,3776,1,1,1,1,0,1,0
febrl2,0.84,3548,1,1,1,1,0,1,0
febrl2,0.84,33,1,1,1,1,0,1,0
febrl2,0.84,1700,1,1,1,1,0,1,0
febrl2,0.84,2465,1,1,1,1,0,1,0
febrl2,0.84,1901,1,1,1,1,0,1,0
febrl2,0.84,1269,2,1,2,1,0,1,0
febrl2,0.84,2708,1,1,1,1,0,1,0
febrl2,0.84,1467,1,1,1,1,0,1,0
febrl2,0.84,352,3,2,3,2,0,2,0
febrl2,0.84,532,1,1,1,1,0,1,0
febrl2,0.84,3068,1,1,1,1,0,1,0
febrl2,0.84,537,1,1,1,1,0,1,0
febrl2,0.84,507,1,1,1,1,0,1,0
febrl2,0.84,931,1,1,1,1,0,1,0
febrl2,0.84,3097,2,1,2,1,0,1,0
febrl2,0.84,359,1,1,1,1,0,1,0
febrl2,0.84,2682,1,1,1,1,0,1,0
febrl2,0.84,1197,1,1,1,1,0,1,0
febrl2,0.84,1539,1,1,1,1,0,1,0
febrl2,0.84,910,1,1,1,1,0,1,0
febrl2,0.84,2707,1,1,1,1,0,1,0
febrl2,0.84,548,1,1,1,1,0,1,0
febrl2,0.84,1673,1,1,1,1,0,1,0
febrl2,0.84,1725,1,1,1,1,0,1,0
febrl2,0.84,1769,1,1,1,1,0,1,0
febrl2,0.84,2467,6,1,6,1,0,1,0
febrl2,0.84,1458,1,1,1,1,0,1,0
febrl2,0.84,2863,1,1,1,1,0,1,0
febrl2,0.84,1765,1,1,1,1,0,1,0
febrl2,0.84,2608,1,1,1,1,0,1,0
febrl2,0.84,1150,1,1,1,1,0,1,0
febrl2,0.84,1024,1,1,1,1,0,1,0
febrl2,0.84,1454,1,1,1,1,0,1,0
febrl2,0.84,1435,1,1,1,1,0,1,0
febrl2,0.84,655,1,1,1,1,0,1,0
febrl2,0.84,2735,1,1,1,1,0,1,0
febrl2,0.84,472,1,1,1,1,0,1,0
febrl2,0.84,3082,1,1,1,1,0,1,0
febrl2,0.84,3783,1,1,1,1,0,1,0
febrl2,0.84,1336,4,1,4,1,0,1,0
febrl2,0.84,2853,4,1,4,1,0,1,0
febrl2,0.84,3383,1,1,1,1,0,1,0
febrl2,0.84,3583,1,1,1,1,0,1,0
febrl2,0.84,1085,1,1,1,1,0,1,0
febrl2,0.84,2137,1,1,1,1,0,1,0
febrl2,0.84,393,1,1,1,1,0,1,0
febrl2,0.84,3427,1,1,1,1,0,1,0
febrl2,0.84,889,1,1,1,1,0,1,0
febrl2,0.84,3884,1,1,1,1,0,1,0
febrl2,0.84,2697,1,1,1,1,0,1,0
febrl2,0.84,3110,1,1,1,1,0,1,0
febrl2,0.84,1502,1,1,1,1,0,1,0
febrl2,0.84,747,1,1,1,1,0,1,0
febrl2,0.84,1819,1,1,1,1,0,1,0
febrl2,0.84,1053,1,1,1,1,0,1,0
febrl2,0.84,1455,1,1,1,1,0,1,0
febrl2,0.84,1332,1,1,1,1,0,1,0
febrl2,0.84,1245,1,1,1,1,0,1,0
febrl2,0.84,2527,1,1,1,1,0,1,0
febrl2,0.84,2258,1,1,1,1,0,1,0
febrl2,0.84,802,2,1,2,1,0,1,0
febrl2,0.84,3654,1,1,1,1,0,1,0
febrl2,0.84,3023,1,1,1,1,0,1,0
febrl2,0.84,2245,1,1,1,1,0,1,0
febrl2,0.84,1420,1,1,1,1,0,1,0
febrl2,0.84,793,1,1,1,1,0,1,0
febrl2,0.84,2612,1,1,1,1,0,1,0
febrl2,0.84,2344,1,1,1,1,0,1,0
febrl2,0.84,653,1,1,1,1,0,1,0
febrl2,0.84,2814,1,1,1,1,0,1,0
febrl2,0.84,956,4,1,4,1,0,1,0
febrl2,0.84,3014,1,1,1,1,0,1,0
febrl2,0.84,3313,1,1,1,1,0,1,0
febrl2,0.84,418,1,1,1,1,0,1,0
febrl2,0.84,2202,1,1,1,1,0,1,0
febrl2,0.84,2283,2,1,2,1,0,1,0
febrl2,0.84,1929,1,1,1,1,0,1,0
febrl2,0.84,110,1,1,1,1,0,1,0
febrl2,0.84,3200,1,1,1,1,0,1,0
febrl2,0.84,3144,1,1,1,1,0,1,0
febrl2,0.84,1475,1,1,1,1,0,1,0
febrl2,0.84,942,1,1,1,1,0,1,0
febrl2,0.84,1289,1,1,1,1,0,1,0
febrl2,0.84,1239,1,1,1,1,0,1,0
febrl2,0.84,3089,1,1,1,1,0,1,0
febrl2,0.84,3668,1,1,1,1,0,1,0
febrl2,0.84,2721,1,1,1,1,0,1,0
febrl2,0.84,2065,1,1,1,1,0,1,0
febrl2,0.84,3706,1,1,1,1,0,1,0
febrl2,0.84,3429,1,1,1,1,0,1,0
febrl2,0.84,230,1,1,1,1,0,1,0
febrl2,0.84,2256,1,1,1,1,0,1,0
febrl2,0.84,3274,1,1,1,1,0,1,0
febrl2,0.84,163,1,1,1,1,0,1,0
febrl2,0.84,2594,1,1,1,1,0,1,0
febrl2,0.84,997,1,1,1,1,0,1,0
febrl2,0.84,560,1,1,1,1,0,1,0
febrl2,0.84,738,1,1,1,1,0,1,0
febrl2,0.84,1512,1,1,1,1,0,1,0
febrl2,0.84,2689,1,1,1,1,0,1,0
febrl2,0.84,3569,1,1,1,1,0,1,0
febrl2,0.84,625,1,1,1,1,0,1,0
febrl2,0.84,3191,1,1,1,1,0,1,0
febrl2,0.84,3336,1,1,1,1,0,1,0
febrl2,0.84,3372,1,1,1,1,0,1,0
febrl2,0.84,460,1,1,1,1,0,1,0
febrl2,0.84,2013,1,1,1,1,0,1,0
febrl2,0.84,3269,1,1,1,1,0,1,0
febrl2,0.84,3253,1,1,1,1,0,1,0
febrl2,0.84,2100,1,1,1,1,0,1,0
febrl2,0.84,830,1,1,1,1,0,1,0
febrl2,0.84,1976,1,1,1,1,0,1,0
febrl2,0.84,2494,1,1,1,1,0,1,0
febrl2,0.84,76,4,1,4,1,0,1,0
febrl2,0.84,863,1,1,1,1,0,1,0
febrl2,0.84,3238,1,1,1,1,0,1,0
febrl2,0.84,1118,1,1,1,1,0,1,0
febrl2,0.84,1349,3,2,3,2,0,2,0
febrl2,0.84,291,1,1,1,1,0,1,0
febrl2,0.84,2741,1,1,1,1,0,1,0
febrl2,0.84,3954,1,1,1,1,0,1,0
febrl2,0.84,1392,1,1,1,1,0,1,0
febrl2,0.84,2997,1,1,1,1,0,1,0
febrl2,0.84,3276,1,1,1,1,0,1,0
febrl2,0.84,2554,1,1,1,1,0,1,0
febrl2,0.84,3464,1,1,1,1,0,1,0
febrl2,0.84,3703,5,1,5,1,0,1,0
febrl2,0.84,1775,2,1,2,1,0,1,0
febrl2,0.84,1057,1,1,1,1,0,1,0
febrl2,0.84,629,1,1,1,1,0,1,0
febrl2,0.84,3404,3,2,3,2,0,2,0
febrl2,0.84,894,1,1,1,1,0,1,0
febrl2,0.84,1493,4,1,4,1,0,1,0
febrl2,0.84,56,1,1,1,1,0,1,0
febrl2,0.84,3791,3,2,3,2,0,2,0
febrl2,0.84,1073,1,1,1,1,0,1,0
febrl2,0.84,542,2,1,2,1,0,1,0
febrl2,0.84,1333,1,1,1,1,0,1,0
febrl2,0.84,2792,1,1,1,1,0,1,0
febrl2,0.84,3986,1,1,1,1,0,1,0
febrl2,0.84,3711,1,1,1,1,0,1,0
febrl2,0.84,3704,5,1,5,1,0,1,0
febrl2,0.84,852,1,1,1,1,0,1,0
febrl2,0.84,568,1,1,1,1,0,1,0
febrl2,0.84,634,1,1,1,1,0,1,0
febrl2,0.84,2431,1,1,1,1,0,1,0
febrl2,0.84,1457,5,1,5,1,0,1,0
febrl2,0.84,392,1,1,1,1,0,1,0
febrl2,0.84,3438,1,1,1,1,0,1,0
febrl2,0.84,953,1,1,1,1,0,1,0
febrl2,0.84,831,1,1,1,1,0,1,0
febrl2,0.84,3596,1,1,1,1,0,1,0
febrl2,0.84,234,1,1,1,1,0,1,0
febrl2,0.84,796,3,1,3,1,0,1,0
febrl2,0.84,855,1,1,1,1,0,1,0
febrl2,0.84,2335,1,1,1,1,0,1,0
febrl2,0.84,1421,1,1,1,1,0,1,0
febrl2,0.84,2679,4,1,4,1,0,1,0
febrl2,0.84,279,1,1,1,1,0,1,0
febrl2,0.84,820,1,1,1,1,0,1,0
febrl2,0.84,759,1,1,1,1,0,1,0
febrl2,0.84,2968,1,1,1,1,0,1,0
febrl2,0.84,2381,1,1,1,1,0,1,0
febrl2,0.84,2287,1,1,1,1,0,1,0
febrl2,0.84,175,1,1,1,1,0,1,0
febrl2,0.84,3231,4,2,4,2,0,2,0
febrl2,0.84,3827,4,1,4,1,0,1,0
febrl2,0.84,1913,1,1,1,1,0,1,0
febrl2,0.84,1521,2,1,2,1,0,1,0
febrl2,0.84,3447,2,1,2,1,0,1,0
febrl2,0.84,183,3,1,3,1,0,1,0
febrl2,0.84,601,1,1,1,1,0,1,0
febrl2,0.84,1212,1,1,1,1,0,1,0
febrl2,0.84,105,1,1,1,1,0,1,0
febrl2,0.84,2053,1,1,1,1,0,1,0
febrl2,0.84,2995,1,1,1,1,0,1,0
febrl2,0.84,1527,1,1,1,1,0,1,0
febrl2,0.84,3140,1,1,1,1,0,1,0
febrl2,0.84,1040,1,1,1,1,0,1,0
febrl2,0.84,3007,1,1,1,1,0,1,0
febrl2,0.84,2212,1,1,1,1,0,1,0
febrl2,0.84,1171,1,1,1,1,0,1,0
febrl2,0.84,1995,1,1,1,1,0,1,0
febrl2,0.84,1469,1,1,1,1,0,1,0
febrl2,0.84,2766,1,1,1,1,0,1,0
febrl2,0.84,2428,1,1,1,1,0,1,0
febrl2,0.84,1644,1,1,1,1,0,1,0
febrl2,0.84,169,1,1,1,1,0,1,0
febrl2,0.84,2337,3,1,3,1,0,1,0
febrl2,0.84,315,1,1,1,1,0,1,0
febrl2,0.84,3834,1,1,1,1,0,1,0
febrl2,0.84,3184,1,1,1,1,0,1,0
febrl2,0.84,3946,1,1,1,1,0,1,0
febrl2,0.84,1585,5,1,5,1,0,1,0
febrl2,0.84,2451,1,1,1,1,0,1,0
febrl2,0.84,3323,1,1,1,1,0,1,0
febrl2,0.84,1076,1,1,1,1,0,1,0
febrl2,0.84,2847,1,1,1,1,0,1,0
febrl2,0.84,42,1,1,1,1,0,1,0
febrl2,0.84,3011,1,1,1,1,0,1,0
febrl2,0.84,732,1,1,1,1,0,1,0
febrl2,0.84,2213,1,1,1,1,0,1,0
febrl2,0.84,2983,1,1,1,1,0,1,0
febrl2,0.84,2562,1,1,1,1,0,1,0
febrl2,0.84,2920,1,1,1,1,0,1,0
febrl2,0.84,223,1,1,1,1,0,1,0
febrl2,0.84,3984,1,1,1,1,0,1,0
febrl2,0.84,900,1,1,1,1,0,1,0
febrl2,0.84,1363,1,1,1,1,0,1,0
febrl2,0.84,752,1,1,1,1,0,1,0
febrl2,0.84,2962,1,1,1,1,0,1,0
febrl2,0.84,946,1,1,1,1,0,1,0
febrl2,0.84,2589,1,1,1,1,0,1,0
febrl2,0.84,1749,1,1,1,1,0,1,0
febrl2,0.84,1403,1,1,1,1,0,1,0
febrl2,0.84,492,3,2,3,2,0,2,0
febrl2,0.84,3266,1,1,1,1,0,1,0
febrl2,0.84,406,1,1,1,1,0,1,0
febrl2,0.84,2452,1,1,1,1,0,1,0
febrl2,0.84,1133,2,1,2,1,0,1,0
febrl2,0.84,3789,1,1,1,1,0,1,0
febrl2,0.84,3204,1,1,1,1,0,1,0
febrl2,0.84,1373,1,1,1,1,0,1,0
febrl2,0.84,3998,1,1,1,1,0,1,0
febrl2,0.84,1862,1,1,1,1,0,1,0
febrl2,0.84,2364,1,1,1,1,0,1,0
febrl2,0.84,1044,1,1,1,1,0,1,0
febrl2,0.84,1359,1,1,1,1,0,1,0
febrl2,0.84,949,1,1,1,1,0,1,0
febrl2,0.84,1367,1,1,1,1,0,1,0
febrl2,0.84,2573,1,1,1,1,0,1,0
febrl2,0.84,135,1,1,1,1,0,1,0
febrl2,0.84,2259,1,1,1,1,0,1,0
febrl2,0.84,3128,1,1,1,1,0,1,0
febrl2,0.84,2578,1,1,1,1,0,1,0
febrl2,0.84,1172,3,1,3,1,0,1,0
febrl2,0.84,2021,1,1,1,1,0,1,0
febrl2,0.84,1307,1,1,1,1,0,1,0
febrl2,0.84,2648,1,1,1,1,0,1,0
febrl2,0.84,2761,1,1,1,1,0,1,0
febrl2,0.84,514,1,1,1,1,0,1,0
febrl2,0.84,798,1,1,1,1,0,1,0
febrl2,0.84,3544,1,1,1,1,0,1,0
febrl2,0.84,3949,4,2,4,2,0,2,0
febrl2,0.84,2032,1,1,1,1,0,1,0
febrl2,0.84,3660,1,1,1,1,0,1,0
febrl2,0.84,2208,1,1,1,1,0,1,0
febrl2,0.84,1619,1,1,1,1,0,1,0
febrl2,0.84,615,1,1,1,1,0,1,0
febrl2,0.84,2347,1,1,1,1,0,1,0
febrl2,0.84,2786,1,1,1,1,0,1,0
febrl2,0.84,1712,4,1,4,1,0,1,0
febrl2,0.84,3137,1,1,1,1,0,1,0
febrl2,0.84,2611,1,1,1,1,0,1,0
febrl2,0.84,1567,1,1,1,1,0,1,0
febrl2,0.84,2825,1,1,1,1,0,1,0
febrl2,0.84,1897,1,1,1,1,0,1,0
febrl2,0.84,886,1,1,1,1,0,1,0
febrl2,0.84,652,1,1,1,1,0,1,0
febrl2,0.84,62,3,1,3,1,0,1,0
febrl2,0.84,733,1,1,1,1,0,1,0
febrl2,0.84,2495,1,1,1,1,0,1,0
febrl2,0.84,3494,1,1,1,1,0,1,0
febrl2,0.84,1618,1,1,1,1,0,1,0
febrl2,0.84,684,1,1,1,1,0,1,0
febrl2,0.84,2072,1,1,1,1,0,1,0
febrl2,0.84,3787,1,1,1,1,0,1,0
febrl2,0.84,2952,1,1,1,1,0,1,0
febrl2,0.84,2112,1,1,1,1,0,1,0
febrl2,0.84,338,1,1,1,1,0,1,0
febrl2,0.84,879,1,1,1,1,0,1,0
febrl2,0.84,2427,3,1,3,1,0,1,0
febrl2,0.84,1463,1,1,1,1,0,1,0
febrl2,0.84,1816,1,1,1,1,0,1,0
febrl2,0.84,2048,1,1,1,1,0,1,0
febrl2,0.84,3442,1,1,1,1,0,1,0
febrl2,0.84,1608,1,1,1,1,0,1,0
febrl2,0.84,2132,1,1,1,1,0,1,0
febrl2,0.84,710,1,1,1,1,0,1,0
febrl2,0.84,1252,3,1,3,1,0,1,0
febrl2,0.84,3406,2,1,2,1,0,1,0
febrl2,0.84,1589,1,1,1,1,0,1,0
febrl2,0.84,1917,1,1,1,1,0,1,0
febrl2,0.84,1631,1,1,1,1,0,1,0
febrl2,0.84,140,1,1,1,1,0,1,0
febrl2,0.84,2384,3,1,3,1,0,1,0
febrl2,0.84,2815,4,1,4,1,0,1,0
febrl2,0.84,1491,1,1,1,1,0,1,0
febrl2,0.84,728,1,1,1,1,0,1,0
febrl2,0.84,2060,1,1,1,1,0,1,0
febrl2,0.84,873,1,1,1,1,0,1,0
febrl2,0.84,1501,1,1,1,1,0,1,0
febrl2,0.84,485,1,1,1,1,0,1,0
febrl2,0.84,1883,1,1,1,1,0,1,0
febrl2,0.84,2145,3,1,3,1,0,1,0
febrl2,0.84,1355,4,1,4,1,0,1,0
febrl2,0.84,3970,3,1,3,1,0,1,0
febrl2,0.84,1815,1,1,1,1,0,1,0
febrl2,0.84,3225,1,1,1,1,0,1,0
febrl2,0.84,2621,1,1,1,1,0,1,0
febrl2,0.84,1561,1,1,1,1,0,1,0
febrl2,0.84,3441,1,1,1,1,0,1,0
febrl2,0.84,166,1,1,1,1,0,1,0
febrl2,0.84,878,3,1,3,1,0,1,0
febrl2,0.84,1003,1,1,1,1,0,1,0
febrl2,0.84,3969,1,1,1,1,0,1,0
febrl2,0.84,51,1,1,1,1,0,1,0
febrl2,0.84,3917,1,1,1,1,0,1,0
febrl2,0.84,1025,1,1,1,1,0,1,0
febrl2,0.84,2365,1,1,1,1,0,1,0
febrl2,0.84,1835,1,1,1,1,0,1,0
febrl2,0.84,3331,1,1,1,1,0,1,0
febrl2,0.84,335,1,1,1,1,0,1,0
febrl2,0.84,3567,1,1,1,1,0,1,0
febrl2,0.84,1744,1,1,1,1,0,1,0
febrl2,0.84,1542,1,1,1,1,0,1,0
febrl2,0.84,2886,1,1,1,1,0,1,0
febrl2,0.84,287,3,1,3,1,0,1,0
febrl2,0.84,1606,1,1,1,1,0,1,0
febrl2,0.84,2966,1,1,1,1,0,1,0
febrl2,0.84,1799,1,1,1,1,0,1,0
febrl2,0.84,1683,1,1,1,1,0,1,0
febrl2,0.84,289,2,1,2,1,0,1,0
febrl2,0.84,3742,1,1,1,1,0,1,0
febrl2,0.84,2955,1,1,1,1,0,1,0
febrl2,0.84,3662,1,1,1,1,0,1,0
febrl2,0.84,2018,1,1,1,1,0,1,0
febrl2,0.84,3388,1,1,1,1,0,1,0
febrl2,0.84,2225,1,1,1,1,0,1,0
febrl2,0.84,3992,1,1,1,1,0,1,0
febrl2,0.84,811,1,1,1,1,0,1,0
febrl2,0.84,3819,1,1,1,1,0,1,0
febrl2,0.84,381,1,1,1,1,0,1,0
febrl2,0.84,3565,4,2,4,2,0,2,0
febrl2,0.84,2752,1,1,1,1,0,1,0
febrl2,0.84,962,1,1,1,1,0,1,0
febrl2,0.84,3050,1,1,1,1,0,1,0
febrl2,0.84,1982,1,1,1,1,0,1,0
febrl2,0.84,2056,1,1,1,1,0,1,0
febrl2,0.84,1931,1,1,1,1,0,1,0
febrl2,0.84,2138,1,1,1,1,0,1,0
febrl2,0.84,689,1,1,1,1,0,1,0
febrl2,0.84,1418,1,1,1,1,0,1,0
febrl2,0.84,3093,1,1,1,1,0,1,0
