"family","dataset","dirichlet_alpha","seed","method","round","metric_name","metric_value"
"sent140-account-task-v1","sent140","","300","unitscope-lambda-sweep","10","user_macro_accuracy","0.5248990702924526"
"sent140-account-task-v1","sent140","","300","unitscope-lambda-sweep","20","user_macro_accuracy","0.5346777062376907"
"sent140-account-task-v1","sent140","","300","unitscope-lambda-sweep","30","user_macro_accuracy","0.49286820314403523"
"sent140-account-task-v1","sent140","","300","unitscope-lambda-sweep","40","user_macro_accuracy","0.543029888482046"
"sent140-account-task-v1","sent140","","300","unitscope-lambda-sweep","50","user_macro_accuracy","0.548385946779184"
"sent140-account-task-v1","sent140","","300","handle-only-drop-residual","0","user_macro_accuracy","0.49136709426516895"
"sent140-account-task-v1","sent140","","300","handle-only-drop-residual","10","user_macro_accuracy","0.5301877053759794"
"sent140-account-task-v1","sent140","","300","handle-only-drop-residual","20","user_macro_accuracy","0.5315646109995956"
"sent140-account-task-v1","sent140","","300","handle-only-drop-residual","30","user_macro_accuracy","0.5044554505092431"
"sent140-account-task-v1","sent140","","300","handle-only-drop-residual","40","user_macro_accuracy","0.5479347509215929"
"sent140-account-task-v1","sent140","","300","handle-only-drop-residual","50","user_macro_accuracy","0.5405335333096556"
"sent140-account-task-v1","sent140","","300","stable-local-fallback","0","user_macro_accuracy","0.49136709426516895"
"sent140-account-task-v1","sent140","","300","stable-local-fallback","10","user_macro_accuracy","0.4868362449061946"
"sent140-account-task-v1","sent140","","300","stable-local-fallback","20","user_macro_accuracy","0.4924052404531314"
"sent140-account-task-v1","sent140","","300","stable-local-fallback","30","user_macro_accuracy","0.4926170942651689"
"sent140-account-task-v1","sent140","","300","stable-local-fallback","40","user_macro_accuracy","0.49192995976224496"
"sent140-account-task-v1","sent140","","300","stable-local-fallback","50","user_macro_accuracy","0.49385723275477533"
"sent140-account-task-v1","sent140","","300","full-identity-reference","0","user_macro_accuracy","0.49136709426516895"
"sent140-account-task-v1","sent140","","300","full-identity-reference","10","user_macro_accuracy","0.48987791157286126"
"sent140-account-task-v1","sent140","","300","full-identity-reference","20","user_macro_accuracy","0.5730921103535267"
"sent140-account-task-v1","sent140","","300","full-identity-reference","30","user_macro_accuracy","0.5722343278174354"
"sent140-account-task-v1","sent140","","300","full-identity-reference","40","user_macro_accuracy","0.5755514022280179"
"sent140-account-task-v1","sent140","","300","full-identity-reference","50","user_macro_accuracy","0.5811160585147137"
"sent140-account-task-v1","sent140","","301","stable-local-fallback","0","user_macro_accuracy","0.5097359099652927"
"sent140-account-task-v1","sent140","","301","stable-local-fallback","10","user_macro_accuracy","0.49026409003470733"
"sent140-account-task-v1","sent140","","301","stable-local-fallback","20","user_macro_accuracy","0.49026409003470733"
"sent140-account-task-v1","sent140","","301","stable-local-fallback","30","user_macro_accuracy","0.49026409003470733"
"sent140-account-task-v1","sent140","","301","stable-local-fallback","40","user_macro_accuracy","0.49026409003470733"
"sent140-account-task-v1","sent140","","301","stable-local-fallback","50","user_macro_accuracy","0.49026409003470733"
"sent140-account-task-v1","sent140","","301","naive-recalibrated-2c","0","user_macro_accuracy","0.5097359099652927"
"sent140-account-task-v1","sent140","","301","naive-recalibrated-2c","10","user_macro_accuracy","0.49026409003470733"
"sent140-account-task-v1","sent140","","301","naive-recalibrated-2c","20","user_macro_accuracy","0.49026409003470733"
"sent140-account-task-v1","sent140","","301","naive-recalibrated-2c","30","user_macro_accuracy","0.489430756701374"
"sent140-account-task-v1","sent140","","301","naive-recalibrated-2c","40","user_macro_accuracy","0.489430756701374"
"sent140-account-task-v1","sent140","","301","naive-recalibrated-2c","50","user_macro_accuracy","0.48950888170137397"
"sent140-account-task-v1","sent140","","301","full-identity-reference","0","user_macro_accuracy","0.5097359099652927"
"sent140-account-task-v1","sent140","","301","full-identity-reference","10","user_macro_accuracy","0.4979426760524477"
"sent140-account-task-v1","sent140","","301","full-identity-reference","20","user_macro_accuracy","0.4986884610544827"
"sent140-account-task-v1","sent140","","301","full-identity-reference","30","user_macro_accuracy","0.4979394078881502"
"sent140-account-task-v1","sent140","","301","full-identity-reference","40","user_macro_accuracy","0.5192733270130426"
"sent140-account-task-v1","sent140","","301","full-identity-reference","50","user_macro_accuracy","0.5010881716244139"
"sent140-account-task-v1","sent140","","301","unitscope-lambda-sweep","0","user_macro_accuracy","0.5097359099652927"
"sent140-account-task-v1","sent140","","301","unitscope-lambda-sweep","10","user_macro_accuracy","0.49026409003470733"
"sent140-account-task-v1","sent140","","301","unitscope-lambda-sweep","20","user_macro_accuracy","0.49026409003470733"
"sent140-account-task-v1","sent140","","301","unitscope-lambda-sweep","30","user_macro_accuracy","0.49026409003470733"
"sent140-account-task-v1","sent140","","301","unitscope-lambda-sweep","40","user_macro_accuracy","0.49026409003470733"
"sent140-account-task-v1","sent140","","301","unitscope-lambda-sweep","50","user_macro_accuracy","0.49026409003470733"
"sent140-account-task-v1","sent140","","301","handle-only-drop-residual","0","user_macro_accuracy","0.5097359099652927"
"sent140-account-task-v1","sent140","","301","handle-only-drop-residual","10","user_macro_accuracy","0.49026409003470733"
"sent140-account-task-v1","sent140","","301","handle-only-drop-residual","20","user_macro_accuracy","0.49026409003470733"
"sent140-account-task-v1","sent140","","301","handle-only-drop-residual","30","user_macro_accuracy","0.49026409003470733"
"sent140-account-task-v1","sent140","","301","handle-only-drop-residual","40","user_macro_accuracy","0.49026409003470733"
"sent140-account-task-v1","sent140","","301","handle-only-drop-residual","50","user_macro_accuracy","0.49026409003470733"
"sent140-account-task-v1","sent140","","302","unitscope-lambda-sweep","0","user_macro_accuracy","0.4524447743024949"
"sent140-account-task-v1","sent140","","302","unitscope-lambda-sweep","10","user_macro_accuracy","0.4524447743024949"
"sent140-account-task-v1","sent140","","302","unitscope-lambda-sweep","20","user_macro_accuracy","0.45271263144535207"
"sent140-account-task-v1","sent140","","302","unitscope-lambda-sweep","30","user_macro_accuracy","0.45261144096916156"
"sent140-account-task-v1","sent140","","302","unitscope-lambda-sweep","40","user_macro_accuracy","0.4524447743024949"
"sent140-account-task-v1","sent140","","302","unitscope-lambda-sweep","50","user_macro_accuracy","0.45208763144535197"
"sent140-account-task-v1","sent140","","302","naive-recalibrated-2c","0","user_macro_accuracy","0.4524447743024949"
"sent140-account-task-v1","sent140","","302","naive-recalibrated-2c","10","user_macro_accuracy","0.4481663635180179"
"sent140-account-task-v1","sent140","","302","naive-recalibrated-2c","20","user_macro_accuracy","0.46322596806787986"
"sent140-account-task-v1","sent140","","302","naive-recalibrated-2c","30","user_macro_accuracy","0.4906405080417948"
"sent140-account-task-v1","sent140","","302","naive-recalibrated-2c","40","user_macro_accuracy","0.48604575002203676"
"sent140-account-task-v1","sent140","","302","naive-recalibrated-2c","50","user_macro_accuracy","0.4872148726681814"
"sent140-account-task-v1","sent140","","302","handle-only-drop-residual","0","user_macro_accuracy","0.4524447743024949"
"sent140-account-task-v1","sent140","","302","handle-only-drop-residual","10","user_macro_accuracy","0.4524447743024949"
"sent140-account-task-v1","sent140","","302","handle-only-drop-residual","20","user_macro_accuracy","0.45227408977868533"
"sent140-account-task-v1","sent140","","302","handle-only-drop-residual","30","user_macro_accuracy","0.4542455239205239"
"sent140-account-task-v1","sent140","","302","handle-only-drop-residual","40","user_macro_accuracy","0.4524447743024949"
"sent140-account-task-v1","sent140","","302","handle-only-drop-residual","50","user_macro_accuracy","0.45252011807636805"
"sent140-account-task-v1","sent140","","302","stable-local-fallback","0","user_macro_accuracy","0.4524447743024949"
"sent140-account-task-v1","sent140","","302","stable-local-fallback","10","user_macro_accuracy","0.4524447743024949"
"sent140-account-task-v1","sent140","","302","stable-local-fallback","20","user_macro_accuracy","0.4520468170514127"
"sent140-account-task-v1","sent140","","302","stable-local-fallback","30","user_macro_accuracy","0.47388429625929634"
"sent140-account-task-v1","sent140","","302","stable-local-fallback","40","user_macro_accuracy","0.4686436812778724"
"sent140-account-task-v1","sent140","","302","stable-local-fallback","50","user_macro_accuracy","0.5154999298495622"
"sent140-account-task-v1","sent140","","302","full-identity-reference","0","user_macro_accuracy","0.4524447743024949"
"sent140-account-task-v1","sent140","","302","full-identity-reference","10","user_macro_accuracy","0.5340955895207733"
"sent140-account-task-v1","sent140","","302","full-identity-reference","20","user_macro_accuracy","0.525129260547459"
"sent140-account-task-v1","sent140","","302","full-identity-reference","30","user_macro_accuracy","0.5174011876399744"
"sent140-account-task-v1","sent140","","302","full-identity-reference","40","user_macro_accuracy","0.5877283698123772"
"sent140-account-task-v1","sent140","","302","full-identity-reference","50","user_macro_accuracy","0.5626654580917448"
"sent140-account-task-v1","sent140","","303","handle-only-drop-residual","0","user_macro_accuracy","0.47002615391144803"
"sent140-account-task-v1","sent140","","303","handle-only-drop-residual","10","user_macro_accuracy","0.48229895083130375"
"sent140-account-task-v1","sent140","","303","handle-only-drop-residual","20","user_macro_accuracy","0.47241251754781166"
"sent140-account-task-v1","sent140","","303","handle-only-drop-residual","30","user_macro_accuracy","0.4711625175478117"
"sent140-account-task-v1","sent140","","303","handle-only-drop-residual","40","user_macro_accuracy","0.47002615391144803"
"sent140-account-task-v1","sent140","","303","handle-only-drop-residual","50","user_macro_accuracy","0.47002615391144803"
"sent140-account-task-v1","sent140","","303","naive-recalibrated-2c","0","user_macro_accuracy","0.47002615391144803"
"sent140-account-task-v1","sent140","","303","naive-recalibrated-2c","10","user_macro_accuracy","0.48176116146244824"
"sent140-account-task-v1","sent140","","303","naive-recalibrated-2c","20","user_macro_accuracy","0.46778480396237754"
"sent140-account-task-v1","sent140","","303","naive-recalibrated-2c","30","user_macro_accuracy","0.4627367811110459"
"sent140-account-task-v1","sent140","","303","naive-recalibrated-2c","40","user_macro_accuracy","0.4641315460683108"
"sent140-account-task-v1","sent140","","303","naive-recalibrated-2c","50","user_macro_accuracy","0.4712335524157215"
"sent140-account-task-v1","sent140","","303","stable-local-fallback","0","user_macro_accuracy","0.47002615391144803"
"sent140-account-task-v1","sent140","","303","stable-local-fallback","10","user_macro_accuracy","0.47017640643670056"
"sent140-account-task-v1","sent140","","303","stable-local-fallback","20","user_macro_accuracy","0.47241251754781166"
"sent140-account-task-v1","sent140","","303","stable-local-fallback","30","user_macro_accuracy","0.46866251754781163"
"sent140-account-task-v1","sent140","","303","stable-local-fallback","40","user_macro_accuracy","0.47002615391144803"
"sent140-account-task-v1","sent140","","303","stable-local-fallback","50","user_macro_accuracy","0.47002615391144803"
"sent140-account-task-v1","sent140","","303","unitscope-lambda-sweep","0","user_macro_accuracy","0.47002615391144803"
"sent140-account-task-v1","sent140","","303","unitscope-lambda-sweep","10","user_macro_accuracy","0.46931031909267196"
"sent140-account-task-v1","sent140","","303","unitscope-lambda-sweep","20","user_macro_accuracy","0.47002615391144803"
"sent140-account-task-v1","sent140","","303","unitscope-lambda-sweep","30","user_macro_accuracy","0.47002615391144803"
"sent140-account-task-v1","sent140","","303","unitscope-lambda-sweep","40","user_macro_accuracy","0.47002615391144803"
"sent140-account-task-v1","sent140","","303","unitscope-lambda-sweep","50","user_macro_accuracy","0.47002615391144803"
"sent140-account-task-v1","sent140","","303","full-identity-reference","0","user_macro_accuracy","0.47002615391144803"
"sent140-account-task-v1","sent140","","303","full-identity-reference","10","user_macro_accuracy","0.47616986753034546"
"sent140-account-task-v1","sent140","","303","full-identity-reference","20","user_macro_accuracy","0.5486857443278399"
"sent140-account-task-v1","sent140","","303","full-identity-reference","30","user_macro_accuracy","0.525973263405984"
"sent140-account-task-v1","sent140","","303","full-identity-reference","40","user_macro_accuracy","0.504752536019264"
"sent140-account-task-v1","sent140","","303","full-identity-reference","50","user_macro_accuracy","0.4924756325373973"
"sent140-account-task-v1","sent140","","304","full-identity-reference","0","user_macro_accuracy","0.5413913351934443"
"sent140-account-task-v1","sent140","","304","full-identity-reference","10","user_macro_accuracy","0.4593612403560063"
"sent140-account-task-v1","sent140","","304","full-identity-reference","20","user_macro_accuracy","0.5431276725052266"
"sent140-account-task-v1","sent140","","304","full-identity-reference","30","user_macro_accuracy","0.479865702696498"
"sent140-account-task-v1","sent140","","304","full-identity-reference","40","user_macro_accuracy","0.4599586648065557"
"sent140-account-task-v1","sent140","","304","full-identity-reference","50","user_macro_accuracy","0.5665249385228778"
"sent140-account-task-v1","sent140","","304","stable-local-fallback","0","user_macro_accuracy","0.5413913351934443"
"sent140-account-task-v1","sent140","","304","stable-local-fallback","10","user_macro_accuracy","0.5175118744470041"
"sent140-account-task-v1","sent140","","304","stable-local-fallback","20","user_macro_accuracy","0.5559844464477302"
"sent140-account-task-v1","sent140","","304","stable-local-fallback","30","user_macro_accuracy","0.5498813927658742"
"sent140-account-task-v1","sent140","","304","stable-local-fallback","40","user_macro_accuracy","0.48587036021648056"
"sent140-account-task-v1","sent140","","304","stable-local-fallback","50","user_macro_accuracy","0.533745467190117"
"sent140-account-task-v1","sent140","","304","unitscope-lambda-sweep","0","user_macro_accuracy","0.5413913351934443"
"sent140-account-task-v1","sent140","","304","unitscope-lambda-sweep","10","user_macro_accuracy","0.45860866480655565"
"sent140-account-task-v1","sent140","","304","unitscope-lambda-sweep","20","user_macro_accuracy","0.5106719671865086"
"sent140-account-task-v1","sent140","","304","unitscope-lambda-sweep","30","user_macro_accuracy","0.5073140729483222"
"sent140-account-task-v1","sent140","","304","unitscope-lambda-sweep","40","user_macro_accuracy","0.45860866480655565"
"sent140-account-task-v1","sent140","","304","unitscope-lambda-sweep","50","user_macro_accuracy","0.46296694194608284"
"sent140-account-task-v1","sent140","","304","naive-recalibrated-2c","0","user_macro_accuracy","0.5413913351934443"
"sent140-account-task-v1","sent140","","304","naive-recalibrated-2c","10","user_macro_accuracy","0.4563723958671617"
"sent140-account-task-v1","sent140","","304","naive-recalibrated-2c","20","user_macro_accuracy","0.49050193617979027"
"sent140-account-task-v1","sent140","","304","naive-recalibrated-2c","30","user_macro_accuracy","0.5097044242901635"
"sent140-account-task-v1","sent140","","304","naive-recalibrated-2c","40","user_macro_accuracy","0.4801246815444473"
"sent140-account-task-v1","sent140","","304","naive-recalibrated-2c","50","user_macro_accuracy","0.5124196541060705"
"sent140-account-task-v1","sent140","","304","handle-only-drop-residual","0","user_macro_accuracy","0.5413913351934443"
"sent140-account-task-v1","sent140","","304","handle-only-drop-residual","10","user_macro_accuracy","0.45860866480655565"
"sent140-account-task-v1","sent140","","304","handle-only-drop-residual","20","user_macro_accuracy","0.5497322100245958"
"sent140-account-task-v1","sent140","","304","handle-only-drop-residual","30","user_macro_accuracy","0.5115696819226812"
"sent140-account-task-v1","sent140","","304","handle-only-drop-residual","40","user_macro_accuracy","0.45860866480655565"
"sent140-account-task-v1","sent140","","304","handle-only-drop-residual","50","user_macro_accuracy","0.47929761163186085"
"sent140-account-task-v1","sent140","","305","handle-only-drop-residual","0","user_macro_accuracy","0.4975955483242248"
"sent140-account-task-v1","sent140","","305","handle-only-drop-residual","10","user_macro_accuracy","0.5044057833710407"
"sent140-account-task-v1","sent140","","305","handle-only-drop-residual","20","user_macro_accuracy","0.502442241704374"
"sent140-account-task-v1","sent140","","305","handle-only-drop-residual","30","user_macro_accuracy","0.5052264678948503"
"sent140-account-task-v1","sent140","","305","handle-only-drop-residual","40","user_macro_accuracy","0.5053055482643718"
"sent140-account-task-v1","sent140","","305","handle-only-drop-residual","50","user_macro_accuracy","0.5269428272435626"
"sent140-account-task-v1","sent140","","305","stable-local-fallback","0","user_macro_accuracy","0.4975955483242248"
"sent140-account-task-v1","sent140","","305","stable-local-fallback","10","user_macro_accuracy","0.5264294471187854"
"sent140-account-task-v1","sent140","","305","stable-local-fallback","20","user_macro_accuracy","0.5059643723787106"
"sent140-account-task-v1","sent140","","305","stable-local-fallback","30","user_macro_accuracy","0.4995073184984949"
"sent140-account-task-v1","sent140","","305","stable-local-fallback","40","user_macro_accuracy","0.5363503271986727"
"sent140-account-task-v1","sent140","","305","stable-local-fallback","50","user_macro_accuracy","0.5043800151917799"
"sent140-account-task-v1","sent140","","305","unitscope-lambda-sweep","0","user_macro_accuracy","0.4975955483242248"
"sent140-account-task-v1","sent140","","305","unitscope-lambda-sweep","10","user_macro_accuracy","0.5044057833710407"
"sent140-account-task-v1","sent140","","305","unitscope-lambda-sweep","20","user_macro_accuracy","0.5044057833710407"
"sent140-account-task-v1","sent140","","305","unitscope-lambda-sweep","30","user_macro_accuracy","0.5044057833710407"
"sent140-account-task-v1","sent140","","305","unitscope-lambda-sweep","40","user_macro_accuracy","0.503084760643768"
"sent140-account-task-v1","sent140","","305","unitscope-lambda-sweep","50","user_macro_accuracy","0.5128059120209855"
"sent140-account-task-v1","sent140","","305","naive-recalibrated-2c","0","user_macro_accuracy","0.4975955483242248"
"sent140-account-task-v1","sent140","","305","naive-recalibrated-2c","10","user_macro_accuracy","0.5040690552843127"
"sent140-account-task-v1","sent140","","305","naive-recalibrated-2c","20","user_macro_accuracy","0.5076730821602145"
"sent140-account-task-v1","sent140","","305","naive-recalibrated-2c","30","user_macro_accuracy","0.5047617329361814"
"sent140-account-task-v1","sent140","","305","naive-recalibrated-2c","40","user_macro_accuracy","0.5439021689979411"
"sent140-account-task-v1","sent140","","305","naive-recalibrated-2c","50","user_macro_accuracy","0.5420846012783512"
"sent140-account-task-v1","sent140","","305","full-identity-reference","0","user_macro_accuracy","0.4975955483242248"
"sent140-account-task-v1","sent140","","305","full-identity-reference","10","user_macro_accuracy","0.5353345233198175"
"sent140-account-task-v1","sent140","","305","full-identity-reference","20","user_macro_accuracy","0.5607599823787324"
"sent140-account-task-v1","sent140","","305","full-identity-reference","30","user_macro_accuracy","0.5412631533295137"
"sent140-account-task-v1","sent140","","305","full-identity-reference","40","user_macro_accuracy","0.5461282034618431"
"sent140-account-task-v1","sent140","","305","full-identity-reference","50","user_macro_accuracy","0.5997455856847401"
"sent140-account-task-v1","sent140","","306","unitscope-lambda-sweep","0","user_macro_accuracy","0.4980812594775296"
"sent140-account-task-v1","sent140","","306","unitscope-lambda-sweep","10","user_macro_accuracy","0.498914592810863"
"sent140-account-task-v1","sent140","","306","unitscope-lambda-sweep","20","user_macro_accuracy","0.5033763220538422"
"sent140-account-task-v1","sent140","","306","unitscope-lambda-sweep","30","user_macro_accuracy","0.4980812594775296"
"sent140-account-task-v1","sent140","","306","unitscope-lambda-sweep","40","user_macro_accuracy","0.49683125947752965"
"sent140-account-task-v1","sent140","","306","unitscope-lambda-sweep","50","user_macro_accuracy","0.49717289364980893"
"sent140-account-task-v1","sent140","","306","full-identity-reference","0","user_macro_accuracy","0.4980812594775296"
"sent140-account-task-v1","sent140","","306","full-identity-reference","10","user_macro_accuracy","0.5411878104310565"
"sent140-account-task-v1","sent140","","306","full-identity-reference","20","user_macro_accuracy","0.5321975161822944"
"sent140-account-task-v1","sent140","","306","full-identity-reference","30","user_macro_accuracy","0.5077137762662964"
"sent140-account-task-v1","sent140","","306","full-identity-reference","40","user_macro_accuracy","0.5625350246639561"
"sent140-account-task-v1","sent140","","306","full-identity-reference","50","user_macro_accuracy","0.5740952086555917"
"sent140-account-task-v1","sent140","","306","stable-local-fallback","0","user_macro_accuracy","0.4980812594775296"
"sent140-account-task-v1","sent140","","306","stable-local-fallback","10","user_macro_accuracy","0.5064745016408323"
"sent140-account-task-v1","sent140","","306","stable-local-fallback","20","user_macro_accuracy","0.5191738672170123"
"sent140-account-task-v1","sent140","","306","stable-local-fallback","30","user_macro_accuracy","0.500296212926858"
"sent140-account-task-v1","sent140","","306","stable-local-fallback","40","user_macro_accuracy","0.5059120630489582"
"sent140-account-task-v1","sent140","","306","stable-local-fallback","50","user_macro_accuracy","0.5370275502051711"
"sent140-account-task-v1","sent140","","306","handle-only-drop-residual","0","user_macro_accuracy","0.4980812594775296"
"sent140-account-task-v1","sent140","","306","handle-only-drop-residual","10","user_macro_accuracy","0.5015435610648312"
"sent140-account-task-v1","sent140","","306","handle-only-drop-residual","20","user_macro_accuracy","0.5088992234579937"
"sent140-account-task-v1","sent140","","306","handle-only-drop-residual","30","user_macro_accuracy","0.49776875947752963"
"sent140-account-task-v1","sent140","","306","handle-only-drop-residual","40","user_macro_accuracy","0.49733125947752965"
"sent140-account-task-v1","sent140","","306","handle-only-drop-residual","50","user_macro_accuracy","0.5020860880942535"
"sent140-account-task-v1","sent140","","306","naive-recalibrated-2c","0","user_macro_accuracy","0.4980812594775296"
"sent140-account-task-v1","sent140","","306","naive-recalibrated-2c","10","user_macro_accuracy","0.501453715840611"
"sent140-account-task-v1","sent140","","306","naive-recalibrated-2c","20","user_macro_accuracy","0.5132639989602691"
"sent140-account-task-v1","sent140","","306","naive-recalibrated-2c","30","user_macro_accuracy","0.49776875947752963"
"sent140-account-task-v1","sent140","","306","naive-recalibrated-2c","40","user_macro_accuracy","0.5008945035251487"
"sent140-account-task-v1","sent140","","306","naive-recalibrated-2c","50","user_macro_accuracy","0.5121123975374984"
"sent140-account-task-v1","sent140","","307","unitscope-lambda-sweep","0","user_macro_accuracy","0.4896815498491239"
"sent140-account-task-v1","sent140","","307","unitscope-lambda-sweep","10","user_macro_accuracy","0.48442809146457094"
"sent140-account-task-v1","sent140","","307","unitscope-lambda-sweep","20","user_macro_accuracy","0.5019254415002602"
"sent140-account-task-v1","sent140","","307","unitscope-lambda-sweep","30","user_macro_accuracy","0.5271882042876949"
"sent140-account-task-v1","sent140","","307","unitscope-lambda-sweep","40","user_macro_accuracy","0.5148488743875593"
"sent140-account-task-v1","sent140","","307","unitscope-lambda-sweep","50","user_macro_accuracy","0.5175066597585505"
"sent140-account-task-v1","sent140","","307","full-identity-reference","0","user_macro_accuracy","0.4896815498491239"
"sent140-account-task-v1","sent140","","307","full-identity-reference","10","user_macro_accuracy","0.4852049025922478"
"sent140-account-task-v1","sent140","","307","full-identity-reference","20","user_macro_accuracy","0.5191691452168763"
"sent140-account-task-v1","sent140","","307","full-identity-reference","30","user_macro_accuracy","0.5165139149230044"
"sent140-account-task-v1","sent140","","307","full-identity-reference","40","user_macro_accuracy","0.5161899010715668"
"sent140-account-task-v1","sent140","","307","full-identity-reference","50","user_macro_accuracy","0.5281836269137584"
"sent140-account-task-v1","sent140","","307","stable-local-fallback","0","user_macro_accuracy","0.4896815498491239"
"sent140-account-task-v1","sent140","","307","stable-local-fallback","10","user_macro_accuracy","0.48574636370767865"
"sent140-account-task-v1","sent140","","307","stable-local-fallback","20","user_macro_accuracy","0.4848928551596087"
"sent140-account-task-v1","sent140","","307","stable-local-fallback","30","user_macro_accuracy","0.5248194006223408"
"sent140-account-task-v1","sent140","","307","stable-local-fallback","40","user_macro_accuracy","0.5209766525145682"
"sent140-account-task-v1","sent140","","307","stable-local-fallback","50","user_macro_accuracy","0.5224443361973728"
"sent140-account-task-v1","sent140","","307","naive-recalibrated-2c","0","user_macro_accuracy","0.4896815498491239"
"sent140-account-task-v1","sent140","","307","naive-recalibrated-2c","10","user_macro_accuracy","0.48574636370767865"
"sent140-account-task-v1","sent140","","307","naive-recalibrated-2c","20","user_macro_accuracy","0.49730218518200453"
"sent140-account-task-v1","sent140","","307","naive-recalibrated-2c","30","user_macro_accuracy","0.50213216823797"
"sent140-account-task-v1","sent140","","307","naive-recalibrated-2c","40","user_macro_accuracy","0.5177862163266522"
"sent140-account-task-v1","sent140","","307","naive-recalibrated-2c","50","user_macro_accuracy","0.5125609706046322"
"sent140-account-task-v1","sent140","","307","handle-only-drop-residual","0","user_macro_accuracy","0.4896815498491239"
"sent140-account-task-v1","sent140","","307","handle-only-drop-residual","10","user_macro_accuracy","0.4833782752881003"
"sent140-account-task-v1","sent140","","307","handle-only-drop-residual","20","user_macro_accuracy","0.4934455403499025"
"sent140-account-task-v1","sent140","","307","handle-only-drop-residual","30","user_macro_accuracy","0.5271280539117551"
"sent140-account-task-v1","sent140","","307","handle-only-drop-residual","40","user_macro_accuracy","0.5148488743875593"
"sent140-account-task-v1","sent140","","307","handle-only-drop-residual","50","user_macro_accuracy","0.5187566597585505"
"sent140-account-task-v1","sent140","","308","unitscope-lambda-sweep","0","user_macro_accuracy","0.5017909823771859"
"sent140-account-task-v1","sent140","","308","unitscope-lambda-sweep","10","user_macro_accuracy","0.5287605081000011"
"sent140-account-task-v1","sent140","","308","unitscope-lambda-sweep","20","user_macro_accuracy","0.4944945993226759"
"sent140-account-task-v1","sent140","","308","unitscope-lambda-sweep","30","user_macro_accuracy","0.5352337788576662"
"sent140-account-task-v1","sent140","","308","unitscope-lambda-sweep","40","user_macro_accuracy","0.5322818228759115"
"sent140-account-task-v1","sent140","","308","unitscope-lambda-sweep","50","user_macro_accuracy","0.5327791848888985"
"sent140-account-task-v1","sent140","","308","handle-only-drop-residual","0","user_macro_accuracy","0.5017909823771859"
"sent140-account-task-v1","sent140","","308","handle-only-drop-residual","10","user_macro_accuracy","0.528482490978234"
"sent140-account-task-v1","sent140","","308","handle-only-drop-residual","20","user_macro_accuracy","0.5007526988620254"
"sent140-account-task-v1","sent140","","308","handle-only-drop-residual","30","user_macro_accuracy","0.5298292020747999"
"sent140-account-task-v1","sent140","","308","handle-only-drop-residual","40","user_macro_accuracy","0.5305608407330544"
"sent140-account-task-v1","sent140","","308","handle-only-drop-residual","50","user_macro_accuracy","0.5323435788282924"
"sent140-account-task-v1","sent140","","308","full-identity-reference","0","user_macro_accuracy","0.5017909823771859"
"sent140-account-task-v1","sent140","","308","full-identity-reference","10","user_macro_accuracy","0.508675285874686"
"sent140-account-task-v1","sent140","","308","full-identity-reference","20","user_macro_accuracy","0.4735192683939297"
"sent140-account-task-v1","sent140","","308","full-identity-reference","30","user_macro_accuracy","0.5401939830787547"
"sent140-account-task-v1","sent140","","308","full-identity-reference","40","user_macro_accuracy","0.5066188154434574"
"sent140-account-task-v1","sent140","","308","full-identity-reference","50","user_macro_accuracy","0.4864063088936348"
"sent140-account-task-v1","sent140","","308","stable-local-fallback","0","user_macro_accuracy","0.5017909823771859"
"sent140-account-task-v1","sent140","","308","stable-local-fallback","10","user_macro_accuracy","0.4942228771722773"
"sent140-account-task-v1","sent140","","308","stable-local-fallback","20","user_macro_accuracy","0.4717161929971044"
"sent140-account-task-v1","sent140","","308","stable-local-fallback","30","user_macro_accuracy","0.48111783205184905"
"sent140-account-task-v1","sent140","","308","stable-local-fallback","40","user_macro_accuracy","0.494091727491205"
"sent140-account-task-v1","sent140","","308","stable-local-fallback","50","user_macro_accuracy","0.5041994523847755"
"sent140-account-task-v1","sent140","","308","naive-recalibrated-2c","0","user_macro_accuracy","0.5017909823771859"
"sent140-account-task-v1","sent140","","308","naive-recalibrated-2c","10","user_macro_accuracy","0.5146523685829993"
"sent140-account-task-v1","sent140","","308","naive-recalibrated-2c","20","user_macro_accuracy","0.4792400833224653"
"sent140-account-task-v1","sent140","","308","naive-recalibrated-2c","30","user_macro_accuracy","0.5033587829922486"
"sent140-account-task-v1","sent140","","308","naive-recalibrated-2c","40","user_macro_accuracy","0.5618763710006455"
"sent140-account-task-v1","sent140","","308","naive-recalibrated-2c","50","user_macro_accuracy","0.5556448357874925"
"sent140-account-task-v1","sent140","","309","naive-recalibrated-2c","0","user_macro_accuracy","0.5704378151778063"
"sent140-account-task-v1","sent140","","309","naive-recalibrated-2c","10","user_macro_accuracy","0.5704378151778063"
"sent140-account-task-v1","sent140","","309","naive-recalibrated-2c","20","user_macro_accuracy","0.5460234686715808"
"sent140-account-task-v1","sent140","","309","naive-recalibrated-2c","30","user_macro_accuracy","0.5672199843974756"
"sent140-account-task-v1","sent140","","309","naive-recalibrated-2c","40","user_macro_accuracy","0.5352344228281276"
"sent140-account-task-v1","sent140","","309","naive-recalibrated-2c","50","user_macro_accuracy","0.5393376997694026"
"sent140-account-task-v1","sent140","","309","full-identity-reference","0","user_macro_accuracy","0.5704378151778063"
"sent140-account-task-v1","sent140","","309","full-identity-reference","10","user_macro_accuracy","0.5695331434606345"
