threshold,K,entity_id,deleted_atoms,touched_original_components,touched_original_nodes,deleted_group_tags,inserted_group_tags,d_w_empirical,changed_surviving_nodes
0.84,2,150,2,1,2,1,0,1,0
0.84,2,560,3,1,3,3,0,3,0
0.84,2,1168,2,1,2,1,0,1,0
0.84,2,789,3,1,3,3,0,3,0
0.84,2,881,3,1,3,3,0,3,0
0.84,2,644,1,1,1,1,0,1,0
0.84,2,1046,1,1,1,1,0,1,0
0.84,2,62,2,1,2,1,0,1,0
0.84,2,1779,6,1,6,6,0,6,0
0.84,2,1495,1,1,1,1,0,1,0
0.84,2,330,5,1,5,5,0,5,0
0.84,2,1184,1,1,1,1,0,1,0
0.84,2,1318,4,1,4,4,0,4,0
0.84,2,1351,1,1,1,1,0,1,0
0.84,2,339,1,1,1,1,0,1,0
0.84,2,101,1,1,1,1,0,1,0
0.84,2,840,1,1,1,1,0,1,0
0.84,2,906,1,1,1,1,0,1,0
0.84,2,858,1,1,1,1,0,1,0
0.84,2,1586,1,1,1,1,0,1,0
0.84,2,1381,3,1,3,3,0,3,0
0.84,2,721,5,2,5,5,0,5,0
0.84,2,953,1,1,1,1,0,1,0
0.84,2,727,1,1,1,1,0,1,0
0.84,2,1429,1,1,1,1,0,1,0
0.84,2,1250,3,1,3,3,0,3,0
0.84,2,1530,1,1,1,1,0,1,0
0.84,2,465,1,1,1,1,0,1,0
0.84,2,1330,1,1,1,1,0,1,0
0.84,2,513,1,1,1,1,0,1,0
0.84,2,625,1,1,1,1,0,1,0
0.84,2,1311,1,1,1,1,0,1,0
0.84,2,800,2,1,2,1,0,1,0
0.84,2,1796,2,1,2,1,0,1,0
0.84,2,222,1,1,1,1,0,1,0
0.84,2,409,1,1,1,1,0,1,0
0.84,2,317,1,1,1,1,0,1,0
0.84,2,72,1,1,1,1,0,1,0
0.84,2,940,1,1,1,1,0,1,0
0.84,2,722,1,1,1,1,0,1,0
0.84,2,1108,2,1,2,1,0,1,0
0.84,2,886,3,2,3,2,0,2,0
0.84,2,20,1,1,1,1,0,1,0
0.84,2,1724,1,1,1,1,0,1,0
0.84,2,471,1,1,1,1,0,1,0
0.84,2,1909,1,1,1,1,0,1,0
0.84,2,1189,1,1,1,1,0,1,0
0.84,2,864,1,1,1,1,0,1,0
0.84,2,1962,1,1,1,1,0,1,0
0.84,2,360,1,1,1,1,0,1,0
0.84,2,1974,2,1,2,1,0,1,0
0.84,2,1932,1,1,1,1,0,1,0
0.84,2,350,1,1,1,1,0,1,0
0.84,2,404,1,1,1,1,0,1,0
0.84,2,1163,2,1,2,1,0,1,0
0.84,2,1619,1,1,1,1,0,1,0
0.84,2,1051,2,1,2,1,0,1,0
0.84,2,30,1,1,1,1,0,1,0
0.84,2,363,1,1,1,1,0,1,0
0.84,2,225,1,1,1,1,0,1,0
0.84,2,1533,1,1,1,1,0,1,0
0.84,2,1377,3,1,3,3,0,3,0
0.84,2,185,1,1,1,1,0,1,0
0.84,2,53,1,1,1,1,0,1,0
0.84,2,692,1,1,1,1,0,1,0
0.84,2,822,2,2,2,2,0,2,0
0.84,2,22,2,2,2,2,0,2,0
0.84,2,664,3,1,3,3,0,3,0
0.84,2,349,2,1,2,1,0,1,0
0.84,2,135,3,1,3,3,0,3,0
0.84,2,1836,1,1,1,1,0,1,0
0.84,2,714,1,1,1,1,0,1,0
0.84,2,386,1,1,1,1,0,1,0
0.84,2,1474,1,1,1,1,0,1,0
0.84,2,466,1,1,1,1,0,1,0
0.84,2,1573,2,1,2,1,0,1,0
0.84,2,842,1,1,1,1,0,1,0
0.84,2,451,1,1,1,1,0,1,0
0.84,2,927,1,1,1,1,0,1,0
0.84,2,1199,1,1,1,1,0,1,0
0.84,2,781,2,1,2,1,0,1,0
0.84,2,448,1,1,1,1,0,1,0
0.84,2,1030,1,1,1,1,0,1,0
0.84,2,1409,1,1,1,1,0,1,0
0.84,2,1101,1,1,1,1,0,1,0
0.84,2,950,1,1,1,1,0,1,0
0.84,2,476,4,2,4,4,0,4,0
0.84,2,1239,1,1,1,1,0,1,0
0.84,2,736,1,1,1,1,0,1,0
0.84,2,1088,1,1,1,1,0,1,0
0.84,2,376,1,1,1,1,0,1,0
0.84,2,387,2,1,2,1,0,1,0
0.84,2,1574,3,1,3,3,0,3,0
0.84,2,1119,2,1,2,1,0,1,0
0.84,2,1167,1,1,1,1,0,1,0
0.84,2,34,1,1,1,1,0,1,0
0.84,2,379,1,1,1,1,0,1,0
0.84,2,0,1,1,1,1,0,1,0
0.84,2,1640,2,1,2,1,0,1,0
0.84,2,325,1,1,1,1,0,1,0
0.84,2,1519,1,1,1,1,0,1,0
0.84,2,1663,1,1,1,1,0,1,0
0.84,2,174,2,1,2,1,0,1,0
0.84,2,1551,1,1,1,1,0,1,0
0.84,2,1582,1,1,1,1,0,1,0
0.84,2,1922,3,1,3,3,0,3,0
0.84,2,206,1,1,1,1,0,1,0
0.84,2,1859,1,1,1,1,0,1,0
0.84,2,1964,1,1,1,1,0,1,0
0.84,2,792,1,1,1,1,0,1,0
0.84,2,1698,1,1,1,1,0,1,0
0.84,2,60,1,1,1,1,0,1,0
0.84,2,1098,1,1,1,1,0,1,0
0.84,2,154,1,1,1,1,0,1,0
0.84,2,119,2,1,2,1,0,1,0
0.84,2,1902,3,1,3,3,0,3,0
0.84,2,340,1,1,1,1,0,1,0
0.84,2,1702,1,1,1,1,0,1,0
0.84,2,1605,3,2,3,2,0,2,0
0.84,2,1206,1,1,1,1,0,1,0
0.84,2,1633,1,1,1,1,0,1,0
0.84,2,16,2,1,2,1,0,1,0
0.84,2,383,1,1,1,1,0,1,0
0.84,2,1096,1,1,1,1,0,1,0
0.84,2,95,2,2,2,2,0,2,0
0.84,2,117,3,1,3,3,0,3,0
0.84,2,1869,1,1,1,1,0,1,0
0.84,2,229,1,1,1,1,0,1,0
0.84,2,1325,1,1,1,1,0,1,0
0.84,2,1572,1,1,1,1,0,1,0
0.84,2,925,1,1,1,1,0,1,0
0.84,2,1235,1,1,1,1,0,1,0
0.84,2,1625,4,2,4,4,0,4,0
0.84,2,1110,1,1,1,1,0,1,0
0.84,2,333,1,1,1,1,0,1,0
0.84,2,1181,1,1,1,1,0,1,0
0.84,2,1705,1,1,1,1,0,1,0
0.84,2,1839,1,1,1,1,0,1,0
0.84,2,1055,1,1,1,1,0,1,0
0.84,2,1906,2,1,2,1,0,1,0
0.84,2,778,1,1,1,1,0,1,0
0.84,2,1854,1,1,1,1,0,1,0
0.84,2,621,2,1,2,1,0,1,0
0.84,2,843,1,1,1,1,0,1,0
0.84,2,1378,2,2,2,2,0,2,0
0.84,2,1431,1,1,1,1,0,1,0
0.84,2,1508,1,1,1,1,0,1,0
0.84,2,301,1,1,1,1,0,1,0
0.84,2,975,1,1,1,1,0,1,0
0.84,2,468,1,1,1,1,0,1,0
0.84,2,811,1,1,1,1,0,1,0
0.84,2,758,1,1,1,1,0,1,0
0.84,2,389,1,1,1,1,0,1,0
0.84,2,1090,1,1,1,1,0,1,0
0.84,2,1875,1,1,1,1,0,1,0
0.84,2,1563,1,1,1,1,0,1,0
0.84,2,1120,1,1,1,1,0,1,0
0.84,2,1386,1,1,1,1,0,1,0
0.84,2,1344,3,1,3,3,0,3,0
0.84,2,1608,2,1,2,1,0,1,0
0.84,2,1636,2,1,2,1,0,1,0
0.84,2,357,2,1,2,1,0,1,0
0.84,2,1754,1,1,1,1,0,1,0
0.84,2,741,1,1,1,1,0,1,0
0.84,2,1187,1,1,1,1,0,1,0
0.84,2,669,4,1,4,4,0,4,0
0.84,2,1997,1,1,1,1,0,1,0
0.84,2,728,1,1,1,1,0,1,0
0.84,2,956,1,1,1,1,0,1,0
0.84,2,1293,3,1,3,3,0,3,0
0.84,2,183,1,1,1,1,0,1,0
0.84,2,1208,1,1,1,1,0,1,0
0.84,2,1404,2,1,2,1,0,1,0
0.84,2,1309,1,1,1,1,0,1,0
0.84,2,1139,1,1,1,1,0,1,0
0.84,2,1934,2,1,2,1,0,1,0
0.84,2,110,1,1,1,1,0,1,0
0.84,2,1356,1,1,1,1,0,1,0
0.84,2,754,1,1,1,1,0,1,0
0.84,2,1982,2,1,2,1,0,1,0
0.84,2,1841,1,1,1,1,0,1,0
0.84,2,1787,1,1,1,1,0,1,0
0.84,2,1874,1,1,1,1,0,1,0
0.84,2,405,1,1,1,1,0,1,0
0.84,2,902,2,2,2,2,0,2,0
0.84,2,417,1,1,1,1,0,1,0
0.84,2,69,2,1,2,1,0,1,0
0.84,2,1507,1,1,1,1,0,1,0
0.84,2,1192,1,1,1,1,0,1,0
0.84,2,1734,1,1,1,1,0,1,0
0.84,2,1601,2,1,2,1,0,1,0
0.84,2,1064,1,1,1,1,0,1,0
0.84,2,1267,1,1,1,1,0,1,0
0.84,2,1284,1,1,1,1,0,1,0
0.84,2,1774,1,1,1,1,0,1,0
0.84,2,1321,2,1,2,1,0,1,0
0.84,2,1675,1,1,1,1,0,1,0
0.84,2,1656,2,1,2,1,0,1,0
0.84,2,1240,2,2,2,2,0,2,0
0.84,2,814,1,1,1,1,0,1,0
0.84,2,420,1,1,1,1,0,1,0
0.84,2,422,1,1,1,1,0,1,0
0.84,2,1010,1,1,1,1,0,1,0
0.84,2,1884,1,1,1,1,0,1,0
0.84,2,884,1,1,1,1,0,1,0
0.84,2,1104,3,1,3,3,0,3,0
0.84,2,1759,1,1,1,1,0,1,0
0.84,2,726,1,1,1,1,0,1,0
0.84,2,1005,1,1,1,1,0,1,0
0.84,2,1556,1,1,1,1,0,1,0
0.84,2,563,1,1,1,1,0,1,0
0.84,2,746,2,2,2,2,0,2,0
0.84,2,134,1,1,1,1,0,1,0
0.84,2,399,2,1,2,1,0,1,0
0.84,2,622,1,1,1,1,0,1,0
0.84,2,220,1,1,1,1,0,1,0
0.84,2,113,1,1,1,1,0,1,0
0.84,2,1923,2,1,2,1,0,1,0
0.84,2,1798,1,1,1,1,0,1,0
0.84,2,1843,1,1,1,1,0,1,0
0.84,2,1038,1,1,1,1,0,1,0
0.84,2,1261,4,2,4,4,0,4,0
0.84,2,65,1,1,1,1,0,1,0
0.84,2,1624,4,1,4,4,0,4,0
0.84,2,51,1,1,1,1,0,1,0
0.84,2,1535,1,1,1,1,0,1,0
0.84,2,1019,1,1,1,1,0,1,0
0.84,2,556,1,1,1,1,0,1,0
0.84,2,492,1,1,1,1,0,1,0
0.84,2,1358,1,1,1,1,0,1,0
0.84,2,240,1,1,1,1,0,1,0
0.84,2,998,1,1,1,1,0,1,0
0.84,2,1819,1,1,1,1,0,1,0
0.84,2,40,1,1,1,1,0,1,0
0.84,2,1449,1,1,1,1,0,1,0
0.84,2,1328,1,1,1,1,0,1,0
0.84,2,1422,2,1,2,1,0,1,0
0.84,2,815,1,1,1,1,0,1,0
0.84,2,831,1,1,1,1,0,1,0
0.84,2,1095,2,1,2,1,0,1,0
0.84,2,68,4,2,4,4,0,4,0
0.84,2,608,1,1,1,1,0,1,0
0.84,2,903,2,1,2,1,0,1,0
0.84,2,1516,1,1,1,1,0,1,0
0.84,2,1396,1,1,1,1,0,1,0
0.84,2,613,2,1,2,1,0,1,0
0.84,2,1339,1,1,1,1,0,1,0
0.84,2,1896,1,1,1,1,0,1,0
0.84,2,1713,1,1,1,1,0,1,0
0.84,2,791,2,1,2,1,0,1,0
0.84,2,1349,1,1,1,1,0,1,0
0.84,2,235,2,1,2,1,0,1,0
0.84,2,1524,1,1,1,1,0,1,0
0.84,2,1885,1,1,1,1,0,1,0
0.84,2,626,3,1,3,3,0,3,0
0.84,2,984,1,1,1,1,0,1,0
0.84,2,1955,1,1,1,1,0,1,0
0.84,2,695,2,1,2,1,0,1,0
0.84,2,1935,1,1,1,1,0,1,0
0.84,2,1291,2,1,2,1,0,1,0
0.84,2,1137,1,1,1,1,0,1,0
0.84,2,425,1,1,1,1,0,1,0
0.84,2,94,2,1,2,1,0,1,0
0.84,2,273,1,1,1,1,0,1,0
0.84,2,181,1,1,1,1,0,1,0
0.84,2,1998,1,1,1,1,0,1,0
0.84,2,663,1,1,1,1,0,1,0
0.84,2,1933,1,1,1,1,0,1,0
0.84,2,1898,1,1,1,1,0,1,0
0.84,2,1887,1,1,1,1,0,1,0
0.84,2,1542,1,1,1,1,0,1,0
0.84,2,45,1,1,1,1,0,1,0
0.84,2,1326,1,1,1,1,0,1,0
0.84,2,565,1,1,1,1,0,1,0
0.84,2,1149,1,1,1,1,0,1,0
0.84,2,1380,1,1,1,1,0,1,0
0.84,2,1653,1,1,1,1,0,1,0
0.84,2,377,1,1,1,1,0,1,0
0.84,2,1856,1,1,1,1,0,1,0
0.84,2,518,1,1,1,1,0,1,0
0.84,2,1631,1,1,1,1,0,1,0
0.84,2,271,1,1,1,1,0,1,0
0.84,2,1638,1,1,1,1,0,1,0
0.84,2,132,1,1,1,1,0,1,0
0.84,2,1659,1,1,1,1,0,1,0
0.84,2,1395,1,1,1,1,0,1,0
0.84,2,226,1,1,1,1,0,1,0
0.84,2,768,1,1,1,1,0,1,0
0.84,2,1020,1,1,1,1,0,1,0
0.84,2,1327,2,1,2,1,0,1,0
0.84,2,1106,1,1,1,1,0,1,0
0.84,2,1738,1,1,1,1,0,1,0
0.84,2,1592,1,1,1,1,0,1,0
0.84,2,1634,1,1,1,1,0,1,0
0.84,2,1529,2,1,2,1,0,1,0
0.84,2,580,1,1,1,1,0,1,0
0.84,2,1846,2,1,2,1,0,1,0
0.84,2,1866,1,1,1,1,0,1,0
0.84,2,163,2,1,2,1,0,1,0
0.84,2,1733,1,1,1,1,0,1,0
0.84,2,488,1,1,1,1,0,1,0
0.84,2,1613,1,1,1,1,0,1,0
0.84,2,989,1,1,1,1,0,1,0
0.84,2,730,1,1,1,1,0,1,0
0.84,2,1480,1,1,1,1,0,1,0
0.84,2,407,1,1,1,1,0,1,0
0.84,2,1849,1,1,1,1,0,1,0
0.84,2,806,1,1,1,1,0,1,0
0.84,2,589,1,1,1,1,0,1,0
0.84,2,994,1,1,1,1,0,1,0
0.84,2,162,1,1,1,1,0,1,0
0.84,2,740,1,1,6,1,0,1,0
0.84,2,424,1,1,1,1,0,1,0
0.84,2,1676,1,1,1,1,0,1,0
0.84,2,1170,1,1,1,1,0,1,0
0.84,2,1627,1,1,1,1,0,1,0
0.84,2,654,1,1,1,1,0,1,0
0.84,2,431,1,1,1,1,0,1,0
0.84,2,1169,1,1,1,1,0,1,0
0.84,2,227,1,1,1,1,0,1,0
0.84,2,441,1,1,1,1,0,1,0
0.84,2,469,1,1,1,1,0,1,0
0.84,2,1700,1,1,1,1,0,1,0
0.84,2,172,1,1,1,1,0,1,0
0.84,2,1927,1,1,1,1,0,1,0
0.84,2,298,1,1,1,1,0,1,0
0.84,2,149,1,1,1,1,0,1,0
0.84,2,335,1,1,1,1,0,1,0
0.84,2,966,1,1,1,1,0,1,0
0.84,2,783,1,1,1,1,0,1,0
0.84,2,578,1,1,1,1,0,1,0
0.84,2,487,1,1,1,1,0,1,0
0.84,2,1650,1,1,1,1,0,1,0
0.84,2,1209,1,1,1,1,0,1,0
0.84,2,496,1,1,1,1,0,1,0
0.84,2,535,1,1,1,1,0,1,0
0.84,2,1197,1,1,1,1,0,1,0
0.84,2,1666,1,1,1,1,0,1,0
0.84,2,308,1,1,1,1,0,1,0
0.84,2,1732,1,1,1,1,0,1,0
0.84,2,322,1,1,1,1,0,1,0
0.84,2,191,1,1,1,1,0,1,0
0.84,2,168,1,1,1,1,0,1,0
0.84,2,1735,1,1,1,1,0,1,0
0.84,2,1282,2,2,2,2,0,2,0
0.84,2,798,1,1,1,1,0,1,0
0.84,2,345,1,1,1,1,0,1,0
0.84,2,1317,1,1,1,1,0,1,0
0.84,2,742,1,1,1,1,0,1,0
0.84,2,690,1,1,1,1,0,1,0
0.84,2,213,1,1,1,1,0,1,0
0.84,2,484,1,1,1,1,0,1,0
0.84,2,1400,1,1,1,1,0,1,0
0.84,2,136,1,1,1,1,0,1,0
0.84,2,1441,1,1,1,1,0,1,0
0.84,2,1194,1,1,1,1,0,1,0
0.84,2,1952,1,1,1,1,0,1,0
0.84,2,1008,1,1,1,1,0,1,0
0.84,2,889,1,1,1,1,0,1,0
0.84,2,1391,1,1,1,1,0,1,0
0.84,2,93,1,1,1,1,0,1,0
0.84,2,1792,1,1,1,1,0,1,0
0.84,2,506,1,1,1,1,0,1,0
0.84,2,949,1,1,1,1,0,1,0
0.84,2,1701,1,1,1,1,0,1,0
0.84,2,311,1,1,1,1,0,1,0
0.84,2,689,1,1,1,1,0,1,0
0.84,2,521,2,1,2,1,0,1,0
0.84,2,429,1,1,1,1,0,1,0
0.84,2,122,1,1,1,1,0,1,0
0.84,2,504,1,1,1,1,0,1,0
0.84,2,1751,1,1,1,1,0,1,0
0.84,2,88,1,1,1,1,0,1,0
0.84,2,756,1,1,1,1,0,1,0
0.84,2,1552,1,1,1,1,0,1,0
0.84,2,939,2,1,2,1,0,1,0
0.84,2,490,1,1,1,1,0,1,0
0.84,2,787,1,1,1,1,0,1,0
0.84,2,1748,1,1,1,1,0,1,0
0.84,2,1687,1,1,1,1,0,1,0
0.84,2,1679,1,1,1,1,0,1,0
0.84,2,1956,2,1,2,1,0,1,0
0.84,2,1372,1,1,1,1,0,1,0
0.84,2,214,2,1,2,1,0,1,0
0.84,2,1752,1,1,1,1,0,1,0
0.84,2,999,1,1,1,1,0,1,0
0.84,2,1861,1,1,1,1,0,1,0
0.84,2,776,1,1,1,1,0,1,0
0.84,2,18,1,1,1,1,0,1,0
0.84,2,1649,1,1,1,1,0,1,0
0.84,2,1171,1,1,1,1,0,1,0
0.84,2,648,1,1,1,1,0,1,0
0.84,2,852,1,1,1,1,0,1,0
0.84,2,1677,1,1,1,1,0,1,0
0.84,2,36,1,1,1,1,0,1,0
0.84,2,1049,1,1,1,1,0,1,0
0.84,2,241,1,1,1,1,0,1,0
0.84,2,1198,1,1,1,1,0,1,0
0.84,2,813,1,1,1,1,0,1,0
0.84,2,1888,1,1,1,1,0,1,0
0.84,2,1283,1,1,1,1,0,1,0
0.84,2,630,1,1,1,1,0,1,0
0.84,2,1435,2,1,2,1,0,1,0
0.84,2,851,1,1,1,1,0,1,0
0.84,2,938,1,1,1,1,0,1,0
0.84,2,1461,1,1,1,1,0,1,0
0.84,2,1195,1,1,1,1,0,1,0
0.84,2,536,1,1,1,1,0,1,0
0.84,2,1833,1,1,1,1,0,1,0
0.84,2,1661,1,1,1,1,0,1,0
0.84,2,1458,1,1,1,1,0,1,0
0.84,2,265,1,1,1,1,0,1,0
0.84,2,870,1,1,1,1,0,1,0
0.84,2,1477,1,1,1,1,0,1,0
0.84,2,502,1,1,1,1,0,1,0
0.84,4,1496,1,1,1,1,0,1,0
0.84,4,552,5,1,5,5,0,5,0
0.84,4,988,3,1,3,1,0,1,0
0.84,4,1716,4,1,4,1,0,1,0
0.84,4,1213,1,1,1,1,0,1,0
0.84,4,193,1,1,1,1,0,1,0
0.84,4,264,3,1,3,1,0,1,0
0.84,4,1695,5,2,5,2,0,2,0
0.84,4,875,2,1,2,1,0,1,0
0.84,4,1778,3,1,3,1,0,1,0
0.84,4,1696,3,1,3,1,0,1,0
0.84,4,382,3,1,3,1,0,1,0
0.84,4,442,2,1,2,1,0,1,0
0.84,4,1671,5,1,5,5,0,5,0
0.84,4,1816,3,1,3,1,0,1,0
0.84,4,459,6,1,6,6,0,6,0
0.84,4,1881,3,1,3,1,0,1,0
0.84,4,729,2,1,2,1,0,1,0
0.84,4,575,5,1,5,5,0,5,0
0.84,4,1688,1,1,1,1,0,1,0
0.84,4,292,2,1,2,1,0,1,0
0.84,4,834,3,1,3,1,0,1,0
0.84,4,1943,2,1,2,1,0,1,0
0.84,4,1611,4,1,4,1,0,1,0
0.84,4,1706,4,2,4,2,0,2,0
0.84,4,462,1,1,1,1,0,1,0
0.84,4,1626,1,1,1,1,0,1,0
0.84,4,408,4,2,4,2,0,2,0
0.84,4,1224,2,1,2,1,0,1,0
0.84,4,1561,6,1,6,6,0,6,0
0.84,4,1723,4,1,4,1,0,1,0
0.84,4,182,1,1,1,1,0,1,0
0.84,4,1781,2,1,2,1,0,1,0
0.84,4,1614,2,1,2,1,0,1,0
0.84,4,885,6,1,6,6,0,6,0
0.84,4,1690,4,1,4,1,0,1,0
0.84,4,1217,5,1,5,5,0,5,0
0.84,4,1830,4,1,4,1,0,1,0
0.84,4,208,2,2,2,2,0,2,0
0.84,4,32,2,1,2,1,0,1,0
0.84,4,799,5,1,5,5,0,5,0
0.84,4,856,2,1,2,1,0,1,0
0.84,4,1128,6,2,6,6,0,6,0
0.84,4,365,3,1,3,1,0,1,0
0.84,4,642,6,1,6,6,0,6,0
0.84,4,854,2,1,2,1,0,1,0
0.84,4,421,6,1,6,6,0,6,0
0.84,4,1560,6,1,6,6,0,6,0
0.84,4,1929,3,1,3,1,0,1,0
0.84,4,1992,3,1,3,1,0,1,0
0.84,4,1693,3,1,3,1,0,1,0
0.84,4,665,2,1,2,1,0,1,0
0.84,4,501,1,1,1,1,0,1,0
0.84,4,1057,4,1,4,1,0,1,0
0.84,4,561,4,1,4,1,0,1,0
0.84,4,540,6,1,6,6,0,6,0
0.84,4,636,6,1,6,6,0,6,0
0.84,4,918,5,1,5,5,0,5,0
0.84,4,929,3,1,3,1,0,1,0
0.84,4,1489,4,2,4,2,0,2,0
0.84,4,427,6,1,6,6,0,6,0
0.84,4,15,1,1,1,1,0,1,0
0.84,4,316,6,3,6,3,0,3,0
0.84,4,1498,6,2,6,2,0,2,0
0.84,4,910,3,1,3,1,0,1,0
0.84,4,1355,2,1,2,1,0,1,0
0.84,4,1648,5,2,5,2,0,2,0
0.84,4,658,4,1,4,1,0,1,0
0.84,4,1190,3,1,3,1,0,1,0
0.84,4,1876,2,1,2,1,0,1,0
0.84,4,305,3,1,3,1,0,1,0
0.84,4,152,4,1,4,1,0,1,0
0.84,4,1829,3,1,3,1,0,1,0
0.84,4,805,5,1,5,5,0,5,0
0.84,4,480,3,1,3,1,0,1,0
0.84,4,1200,6,1,6,6,0,6,0
0.84,4,717,1,1,1,1,0,1,0
0.84,4,618,5,1,5,5,0,5,0
0.84,4,1509,2,1,2,1,0,1,0
0.84,4,1368,2,1,2,1,0,1,0
0.84,4,879,6,2,6,6,0,6,0
0.84,4,1668,5,2,5,2,0,2,0
0.84,4,794,2,1,2,1,0,1,0
0.84,4,1917,6,1,6,6,0,6,0
0.84,4,1081,3,1,3,1,0,1,0
0.84,4,568,3,1,3,1,0,1,0
0.84,4,1333,1,1,1,1,0,1,0
0.84,4,368,2,1,2,1,0,1,0
0.84,4,666,6,2,6,6,0,6,0
0.84,4,1991,6,1,6,6,0,6,0
0.84,4,1878,1,1,1,1,0,1,0
0.84,4,528,6,2,6,6,0,6,0
0.84,4,1180,2,2,2,2,0,2,0
0.84,4,1794,1,1,1,1,0,1,0
0.84,4,1130,3,1,3,1,0,1,0
0.84,4,569,5,1,5,5,0,5,0
0.84,4,860,2,1,2,1,0,1,0
0.84,4,1667,3,1,3,1,0,1,0
0.84,4,1337,5,1,5,5,0,5,0
0.84,4,1901,4,1,4,1,0,1,0
0.84,4,125,5,1,5,5,0,5,0
0.84,4,78,2,1,2,1,0,1,0
0.84,4,1685,1,1,1,1,0,1,0
0.84,4,1953,6,2,6,6,0,6,0
0.84,4,115,1,1,1,1,0,1,0
0.84,4,1068,1,1,1,1,0,1,0
0.84,4,1981,4,1,4,1,0,1,0
0.84,4,479,4,1,4,1,0,1,0
0.84,4,224,1,1,1,1,0,1,0
0.84,4,755,4,2,4,2,0,2,0
0.84,4,1511,3,1,3,1,0,1,0
0.84,4,1387,2,1,2,1,0,1,0
0.84,4,1093,1,1,1,1,0,1,0
0.84,4,1518,1,1,1,1,0,1,0
0.84,4,1014,4,1,4,1,0,1,0
0.84,4,824,5,1,5,5,0,5,0
0.84,4,718,1,1,1,1,0,1,0
0.84,4,285,1,1,1,1,0,1,0
0.84,4,1857,6,1,6,6,0,6,0
0.84,4,1590,2,1,2,1,0,1,0
0.84,4,1996,6,1,6,6,0,6,0
0.84,4,1540,5,1,5,5,0,5,0
0.84,4,935,6,2,6,6,0,6,0
0.84,4,1183,2,1,2,1,0,1,0
0.84,4,1062,5,2,5,2,0,2,0
0.84,4,256,6,1,6,6,0,6,0
0.84,4,1140,1,1,1,1,0,1,0
0.84,4,1895,5,1,5,5,0,5,0
0.84,4,401,6,2,6,6,0,6,0
0.84,4,571,3,2,3,2,0,2,0
0.84,4,133,6,1,6,6,0,6,0
0.84,4,1534,6,2,6,6,0,6,0
0.84,4,1566,5,1,5,5,0,5,0
0.84,4,165,3,1,3,1,0,1,0
0.84,4,1617,1,1,1,1,0,1,0
0.84,4,203,1,1,1,1,0,1,0
0.84,4,961,1,1,1,1,0,1,0
0.84,4,1610,5,2,5,2,0,2,0
0.84,4,1487,1,1,1,1,0,1,0
0.84,4,1446,2,1,2,1,0,1,0
0.84,4,118,3,1,3,1,0,1,0
0.84,4,486,2,1,2,1,0,1,0
0.84,4,1388,3,1,3,1,0,1,0
0.84,4,703,4,1,4,1,0,1,0
0.84,4,732,5,2,5,2,0,2,0
0.84,4,286,6,1,6,6,0,6,0
0.84,4,1031,1,1,1,1,0,1,0
0.84,4,13,2,1,2,1,0,1,0
0.84,4,299,4,1,4,1,0,1,0
0.84,4,1442,3,1,3,1,0,1,0
0.84,4,779,5,1,5,5,0,5,0
0.84,4,375,5,2,5,2,0,2,0
0.84,4,1883,6,1,6,6,0,6,0
0.84,4,1729,1,1,1,1,0,1,0
0.84,4,438,3,1,3,1,0,1,0
0.84,4,1232,6,1,6,6,0,6,0
0.84,4,245,4,1,4,1,0,1,0
0.84,4,1228,6,1,6,6,0,6,0
0.84,4,1347,1,1,1,1,0,1,0
0.84,4,1945,4,1,4,1,0,1,0
0.84,4,1454,2,1,2,1,0,1,0
0.84,4,306,3,1,3,1,0,1,0
0.84,4,1185,2,1,2,1,0,1,0
0.84,4,1346,1,1,1,1,0,1,0
0.84,4,907,3,1,3,1,0,1,0
0.84,4,443,5,1,5,5,0,5,0
0.84,4,361,4,1,4,1,0,1,0
0.84,4,891,2,1,2,1,0,1,0
0.84,4,1177,1,1,1,1,0,1,0
0.84,4,818,2,1,2,1,0,1,0
0.84,4,1845,1,1,1,1,0,1,0
0.84,4,1334,4,1,4,1,0,1,0
0.84,4,1113,4,1,4,1,0,1,0
0.84,4,332,6,1,6,6,0,6,0
0.84,4,1815,5,2,5,2,0,2,0
0.84,4,144,1,1,1,1,0,1,0
0.84,4,1903,3,1,3,1,0,1,0
0.84,4,853,3,1,3,1,0,1,0
0.84,4,1035,5,1,5,5,0,5,0
0.84,4,960,5,2,5,2,0,2,0
0.84,4,1124,6,1,6,6,0,6,0
0.84,4,517,6,1,6,6,0,6,0
0.84,4,1746,2,1,2,1,0,1,0
0.84,4,283,4,1,4,1,0,1,0
0.84,4,439,4,2,4,2,0,2,0
0.84,4,1967,6,1,6,6,0,6,0
0.84,4,71,6,1,6,6,0,6,0
0.84,4,1925,5,1,5,5,0,5,0
0.84,4,1109,6,2,6,6,0,6,0
0.84,4,1644,4,1,4,1,0,1,0
0.84,4,1157,3,1,3,1,0,1,0
0.84,4,738,6,2,6,6,0,6,0
0.84,4,362,4,2,4,2,0,2,0
0.84,4,1835,1,1,1,1,0,1,0
0.84,4,219,6,1,6,6,0,6,0
0.84,4,899,1,1,1,1,0,1,0
0.84,4,550,3,1,3,1,0,1,0
0.84,4,1407,3,1,3,1,0,1,0
0.84,4,1258,2,1,2,1,0,1,0
0.84,4,1343,4,1,4,1,0,1,0
0.84,4,1985,3,1,3,1,0,1,0
0.84,4,4,1,1,1,1,0,1,0
0.84,4,990,3,1,3,1,0,1,0
