dataset,replicate,seed,method,active_residual_units,residual_clip_saturation_rate,residual_norm_share,round,saturated_residual_units
synthea,10,110,handle-only-drop-residual,0,,0.0,49,0
synthea,10,110,handle-only-drop-residual,0,,0.0,50,0
synthea,11,111,unitscope-lambda-sweep,274,1.0,0.023166920833188685,1,274
synthea,11,111,unitscope-lambda-sweep,274,1.0,0.02065841124144117,2,274
synthea,11,111,unitscope-lambda-sweep,274,1.0,0.026122000423961737,3,274
synthea,11,111,unitscope-lambda-sweep,252,1.0,0.03588725130918324,4,252
synthea,11,111,unitscope-lambda-sweep,269,1.0,0.04436576556571988,5,269
synthea,11,111,unitscope-lambda-sweep,264,1.0,0.054132117383431384,6,264
synthea,11,111,unitscope-lambda-sweep,271,1.0,0.07686161498710968,7,271
synthea,11,111,unitscope-lambda-sweep,274,1.0,0.057839518391296064,8,274
synthea,11,111,unitscope-lambda-sweep,260,1.0,0.09647625855088698,9,260
synthea,11,111,unitscope-lambda-sweep,287,1.0,0.16017100162429132,10,287
synthea,11,111,unitscope-lambda-sweep,268,1.0,0.15337674923007757,11,268
synthea,11,111,unitscope-lambda-sweep,283,1.0,0.13450922162500373,12,283
synthea,11,111,unitscope-lambda-sweep,281,1.0,0.20119191382707016,13,281
synthea,11,111,unitscope-lambda-sweep,289,1.0,0.4081734917875363,14,289
synthea,11,111,unitscope-lambda-sweep,278,1.0,0.20601102949595437,15,278
synthea,11,111,unitscope-lambda-sweep,261,1.0,0.1953914803423467,16,261
synthea,11,111,unitscope-lambda-sweep,272,1.0,0.21260881448820718,17,272
synthea,11,111,unitscope-lambda-sweep,279,1.0,0.19164438499613057,18,279
synthea,11,111,unitscope-lambda-sweep,282,1.0,0.28492042940441936,19,282
synthea,11,111,unitscope-lambda-sweep,271,1.0,0.2690264420533009,20,271
synthea,11,111,unitscope-lambda-sweep,282,1.0,0.2259319542925901,21,282
synthea,11,111,unitscope-lambda-sweep,290,1.0,0.35341651755215997,22,290
synthea,11,111,unitscope-lambda-sweep,285,1.0,0.16908006585625254,23,285
synthea,11,111,unitscope-lambda-sweep,280,1.0,0.14599755692388922,24,280
synthea,11,111,unitscope-lambda-sweep,286,1.0,0.17529118902005503,25,286
synthea,11,111,unitscope-lambda-sweep,268,1.0,0.29434673042888654,26,268
synthea,11,111,unitscope-lambda-sweep,286,1.0,0.3640880912803221,27,286
synthea,11,111,unitscope-lambda-sweep,258,1.0,0.26936172331469055,28,258
synthea,11,111,unitscope-lambda-sweep,273,1.0,0.2909715400604584,29,273
synthea,11,111,unitscope-lambda-sweep,286,1.0,0.1803157214860785,30,286
synthea,11,111,unitscope-lambda-sweep,302,1.0,0.38676657590113434,31,302
synthea,11,111,unitscope-lambda-sweep,280,1.0,0.12983047858161423,32,280
synthea,11,111,unitscope-lambda-sweep,269,1.0,0.1758162596858795,33,269
synthea,11,111,unitscope-lambda-sweep,273,1.0,0.20803497939169316,34,273
synthea,11,111,unitscope-lambda-sweep,275,1.0,0.1232048114472551,35,275
synthea,11,111,unitscope-lambda-sweep,275,1.0,0.24070603146828198,36,275
synthea,11,111,unitscope-lambda-sweep,264,1.0,0.2277349633189081,37,264
synthea,11,111,unitscope-lambda-sweep,288,1.0,0.2509039851491896,38,288
synthea,11,111,unitscope-lambda-sweep,269,1.0,0.22716392338635102,39,269
synthea,11,111,unitscope-lambda-sweep,256,1.0,0.23521335546815272,40,256
synthea,11,111,unitscope-lambda-sweep,263,1.0,0.16520858236245722,41,263
synthea,11,111,unitscope-lambda-sweep,290,1.0,0.2248746059028676,42,290
synthea,11,111,unitscope-lambda-sweep,295,1.0,0.32543722720144885,43,295
synthea,11,111,unitscope-lambda-sweep,285,1.0,0.34973068944673824,44,285
synthea,11,111,unitscope-lambda-sweep,265,1.0,0.2865811199134917,45,265
synthea,11,111,unitscope-lambda-sweep,278,1.0,0.25870387786168797,46,278
synthea,11,111,unitscope-lambda-sweep,284,1.0,0.19194166869328608,47,284
synthea,11,111,unitscope-lambda-sweep,276,1.0,0.3026233224193522,48,276
synthea,11,111,unitscope-lambda-sweep,276,1.0,0.2598358235816208,49,276
synthea,11,111,unitscope-lambda-sweep,280,1.0,0.31312225004137245,50,280
synthea,11,111,naive-recalibrated-2c,274,1.0,0.17618741573433605,1,274
synthea,11,111,naive-recalibrated-2c,274,1.0,0.174801078883991,2,274
synthea,11,111,naive-recalibrated-2c,274,1.0,0.24250473250302337,3,274
synthea,11,111,naive-recalibrated-2c,252,1.0,0.3236710357557446,4,252
synthea,11,111,naive-recalibrated-2c,269,1.0,0.41017074460555386,5,269
synthea,11,111,naive-recalibrated-2c,264,1.0,0.5054177399506177,6,264
synthea,11,111,naive-recalibrated-2c,271,1.0,0.5992972787073358,7,271
synthea,11,111,naive-recalibrated-2c,274,1.0,0.4865081796685697,8,274
synthea,11,111,naive-recalibrated-2c,260,1.0,0.7096159761692241,9,260
synthea,11,111,naive-recalibrated-2c,287,1.0,0.8089821126546727,10,287
synthea,11,111,naive-recalibrated-2c,268,1.0,0.7587924860071084,11,268
synthea,11,111,naive-recalibrated-2c,283,1.0,0.799318170723508,12,283
synthea,11,111,naive-recalibrated-2c,281,0.9928825622775801,0.7766464387168419,13,279
synthea,11,111,naive-recalibrated-2c,289,0.9965397923875432,0.6326151557550356,14,288
synthea,11,111,naive-recalibrated-2c,278,0.9784172661870504,0.748836966198698,15,272
synthea,11,111,naive-recalibrated-2c,261,0.9923371647509579,0.6910655655628236,16,259
synthea,11,111,naive-recalibrated-2c,272,0.9816176470588235,0.6690921781675816,17,267
synthea,11,111,naive-recalibrated-2c,279,0.9068100358422939,0.764785904879395,18,253
synthea,11,111,naive-recalibrated-2c,282,0.5531914893617021,0.592087823547185,19,156
synthea,11,111,naive-recalibrated-2c,271,0.7601476014760148,0.5774869732975346,20,206
synthea,11,111,naive-recalibrated-2c,282,0.7943262411347518,0.5738252481534182,21,224
synthea,11,111,naive-recalibrated-2c,290,0.5689655172413793,0.6358591118010463,22,165
synthea,11,111,naive-recalibrated-2c,285,0.5964912280701754,0.4414312990277782,23,170
synthea,11,111,naive-recalibrated-2c,280,0.6142857142857143,0.3662081518260345,24,172
synthea,11,111,naive-recalibrated-2c,286,0.5524475524475524,0.39755745579740887,25,158
synthea,11,111,naive-recalibrated-2c,268,0.5597014925373134,0.5315209664917678,26,150
synthea,11,111,naive-recalibrated-2c,286,0.5559440559440559,0.517692811866693,27,159
synthea,11,111,naive-recalibrated-2c,258,0.5658914728682171,0.41248631495220406,28,146
synthea,11,111,naive-recalibrated-2c,273,0.8278388278388278,0.6458520698372667,29,226
synthea,11,111,naive-recalibrated-2c,286,0.6643356643356644,0.7349379719736427,30,190
synthea,11,111,naive-recalibrated-2c,302,0.5993377483443708,0.5378897737187825,31,181
synthea,11,111,naive-recalibrated-2c,280,0.4642857142857143,0.335956490252609,32,130
synthea,11,111,naive-recalibrated-2c,269,0.7509293680297398,0.3996586006362757,33,202
synthea,11,111,naive-recalibrated-2c,273,0.673992673992674,0.3998579393071894,34,184
synthea,11,111,naive-recalibrated-2c,275,0.7381818181818182,0.7344337640149096,35,203
synthea,11,111,naive-recalibrated-2c,275,0.8472727272727273,0.6295408944117873,36,233
synthea,11,111,naive-recalibrated-2c,264,0.696969696969697,0.5714498582253205,37,184
synthea,11,111,naive-recalibrated-2c,288,0.7465277777777778,0.55748949132231,38,215
synthea,11,111,naive-recalibrated-2c,269,0.7360594795539034,0.5268286533968621,39,198
synthea,11,111,naive-recalibrated-2c,256,0.78515625,0.5569722287300501,40,201
synthea,11,111,naive-recalibrated-2c,263,0.5133079847908745,0.390493546705305,41,135
synthea,11,111,naive-recalibrated-2c,290,0.6241379310344828,0.44459446417876375,42,181
synthea,11,111,naive-recalibrated-2c,295,0.6440677966101694,0.5636698453751369,43,190
synthea,11,111,naive-recalibrated-2c,285,0.712280701754386,0.5248542073633812,44,203
synthea,11,111,naive-recalibrated-2c,265,0.5169811320754717,0.3602295595420988,45,137
synthea,11,111,naive-recalibrated-2c,278,0.460431654676259,0.33738300379810887,46,128
synthea,11,111,naive-recalibrated-2c,284,0.5598591549295775,0.383268480614576,47,159
synthea,11,111,naive-recalibrated-2c,276,0.572463768115942,0.5041861958625151,48,158
synthea,11,111,naive-recalibrated-2c,276,0.5579710144927537,0.4986503859269363,49,154
synthea,11,111,naive-recalibrated-2c,280,0.3464285714285714,0.47425969458019623,50,97
synthea,11,111,handle-only-drop-residual,0,,0.0,1,0
synthea,11,111,handle-only-drop-residual,0,,0.0,2,0
synthea,11,111,handle-only-drop-residual,0,,0.0,3,0
synthea,11,111,handle-only-drop-residual,0,,0.0,4,0
synthea,11,111,handle-only-drop-residual,0,,0.0,5,0
synthea,11,111,handle-only-drop-residual,0,,0.0,6,0
synthea,11,111,handle-only-drop-residual,0,,0.0,7,0
synthea,11,111,handle-only-drop-residual,0,,0.0,8,0
synthea,11,111,handle-only-drop-residual,0,,0.0,9,0
synthea,11,111,handle-only-drop-residual,0,,0.0,10,0
synthea,11,111,handle-only-drop-residual,0,,0.0,11,0
synthea,11,111,handle-only-drop-residual,0,,0.0,12,0
synthea,11,111,handle-only-drop-residual,0,,0.0,13,0
synthea,11,111,handle-only-drop-residual,0,,0.0,14,0
synthea,11,111,handle-only-drop-residual,0,,0.0,15,0
synthea,11,111,handle-only-drop-residual,0,,0.0,16,0
synthea,11,111,handle-only-drop-residual,0,,0.0,17,0
synthea,11,111,handle-only-drop-residual,0,,0.0,18,0
synthea,11,111,handle-only-drop-residual,0,,0.0,19,0
synthea,11,111,handle-only-drop-residual,0,,0.0,20,0
synthea,11,111,handle-only-drop-residual,0,,0.0,21,0
synthea,11,111,handle-only-drop-residual,0,,0.0,22,0
synthea,11,111,handle-only-drop-residual,0,,0.0,23,0
synthea,11,111,handle-only-drop-residual,0,,0.0,24,0
synthea,11,111,handle-only-drop-residual,0,,0.0,25,0
synthea,11,111,handle-only-drop-residual,0,,0.0,26,0
synthea,11,111,handle-only-drop-residual,0,,0.0,27,0
synthea,11,111,handle-only-drop-residual,0,,0.0,28,0
synthea,11,111,handle-only-drop-residual,0,,0.0,29,0
synthea,11,111,handle-only-drop-residual,0,,0.0,30,0
synthea,11,111,handle-only-drop-residual,0,,0.0,31,0
synthea,11,111,handle-only-drop-residual,0,,0.0,32,0
synthea,11,111,handle-only-drop-residual,0,,0.0,33,0
synthea,11,111,handle-only-drop-residual,0,,0.0,34,0
synthea,11,111,handle-only-drop-residual,0,,0.0,35,0
synthea,11,111,handle-only-drop-residual,0,,0.0,36,0
synthea,11,111,handle-only-drop-residual,0,,0.0,37,0
synthea,11,111,handle-only-drop-residual,0,,0.0,38,0
synthea,11,111,handle-only-drop-residual,0,,0.0,39,0
synthea,11,111,handle-only-drop-residual,0,,0.0,40,0
synthea,11,111,handle-only-drop-residual,0,,0.0,41,0
synthea,11,111,handle-only-drop-residual,0,,0.0,42,0
synthea,11,111,handle-only-drop-residual,0,,0.0,43,0
synthea,11,111,handle-only-drop-residual,0,,0.0,44,0
synthea,11,111,handle-only-drop-residual,0,,0.0,45,0
synthea,11,111,handle-only-drop-residual,0,,0.0,46,0
synthea,11,111,handle-only-drop-residual,0,,0.0,47,0
synthea,11,111,handle-only-drop-residual,0,,0.0,48,0
synthea,11,111,handle-only-drop-residual,0,,0.0,49,0
synthea,11,111,handle-only-drop-residual,0,,0.0,50,0
synthea,11,111,stable-local-fallback,461,1.0,1.0,1,461
synthea,11,111,stable-local-fallback,454,1.0,1.0,2,454
synthea,11,111,stable-local-fallback,447,1.0,1.0,3,447
synthea,11,111,stable-local-fallback,449,1.0,1.0,4,449
synthea,11,111,stable-local-fallback,447,1.0,1.0,5,447
synthea,11,111,stable-local-fallback,458,1.0,1.0,6,458
synthea,11,111,stable-local-fallback,455,1.0,1.0,7,455
synthea,11,111,stable-local-fallback,460,1.0,1.0,8,460
synthea,11,111,stable-local-fallback,442,1.0,1.0,9,442
synthea,11,111,stable-local-fallback,439,1.0,1.0,10,439
synthea,11,111,stable-local-fallback,457,1.0,1.0,11,457
synthea,11,111,stable-local-fallback,454,1.0,1.0,12,454
synthea,11,111,stable-local-fallback,453,1.0,1.0,13,453
synthea,11,111,stable-local-fallback,457,1.0,1.0,14,457
synthea,11,111,stable-local-fallback,472,1.0,1.0,15,472
synthea,11,111,stable-local-fallback,441,1.0,1.0,16,441
synthea,11,111,stable-local-fallback,456,1.0,1.0,17,456
synthea,11,111,stable-local-fallback,458,0.8995633187772926,1.0,18,412
synthea,11,111,stable-local-fallback,456,0.743421052631579,1.0,19,339
synthea,11,111,stable-local-fallback,461,0.4229934924078091,1.0,20,195
synthea,11,111,stable-local-fallback,462,0.3658008658008658,1.0,21,169
synthea,11,111,stable-local-fallback,463,0.2613390928725702,1.0,22,121
synthea,11,111,stable-local-fallback,449,0.3184855233853007,1.0,23,143
synthea,11,111,stable-local-fallback,451,0.3370288248337029,1.0,24,152
synthea,11,111,stable-local-fallback,460,0.2891304347826087,1.0,25,133
synthea,11,111,stable-local-fallback,459,0.2636165577342048,1.0,26,121
synthea,11,111,stable-local-fallback,447,0.2684563758389262,1.0,27,120
synthea,11,111,stable-local-fallback,440,0.2727272727272727,1.0,28,120
synthea,11,111,stable-local-fallback,460,0.23043478260869565,1.0,29,106
synthea,11,111,stable-local-fallback,452,0.22787610619469026,1.0,30,103
synthea,11,111,stable-local-fallback,464,0.25,1.0,31,116
synthea,11,111,stable-local-fallback,464,0.26939655172413796,1.0,32,125
synthea,11,111,stable-local-fallback,459,0.28104575163398693,1.0,33,129
synthea,11,111,stable-local-fallback,457,0.2844638949671772,1.0,34,130
synthea,11,111,stable-local-fallback,453,0.23620309050772628,1.0,35,107
synthea,11,111,stable-local-fallback,453,0.2671081677704194,1.0,36,121
synthea,11,111,stable-local-fallback,467,0.2462526766595289,1.0,37,115
synthea,11,111,stable-local-fallback,466,0.2575107296137339,1.0,38,120
synthea,11,111,stable-local-fallback,466,0.2532188841201717,1.0,39,118
synthea,11,111,stable-local-fallback,459,0.24836601307189543,1.0,40,114
synthea,11,111,stable-local-fallback,458,0.2576419213973799,1.0,41,118
synthea,11,111,stable-local-fallback,455,0.27912087912087913,1.0,42,127
synthea,11,111,stable-local-fallback,458,0.2445414847161572,1.0,43,112
synthea,11,111,stable-local-fallback,449,0.24498886414253898,1.0,44,110
synthea,11,111,stable-local-fallback,444,0.24774774774774774,1.0,45,110
synthea,11,111,stable-local-fallback,458,0.2336244541484716,1.0,46,107
synthea,11,111,stable-local-fallback,456,0.24780701754385964,1.0,47,113
synthea,11,111,stable-local-fallback,454,0.2290748898678414,1.0,48,104
synthea,11,111,stable-local-fallback,456,0.24342105263157895,1.0,49,111
synthea,11,111,stable-local-fallback,449,0.22717149220489977,1.0,50,102
synthea,12,112,naive-recalibrated-2c,259,1.0,0.19058012059680854,1,259
synthea,12,112,naive-recalibrated-2c,282,1.0,0.20229087903023116,2,282
synthea,12,112,naive-recalibrated-2c,286,1.0,0.23975561477818744,3,286
synthea,12,112,naive-recalibrated-2c,283,1.0,0.2855598856730734,4,283
synthea,12,112,naive-recalibrated-2c,268,1.0,0.3188239451478973,5,268
synthea,12,112,naive-recalibrated-2c,258,1.0,0.29763492799328073,6,258
synthea,12,112,naive-recalibrated-2c,273,1.0,0.48390103564211556,7,273
synthea,12,112,naive-recalibrated-2c,263,1.0,0.7080400809791476,8,263
synthea,12,112,naive-recalibrated-2c,269,1.0,0.7489306999307416,9,269
synthea,12,112,naive-recalibrated-2c,266,1.0,0.7207178760369949,10,266
synthea,12,112,naive-recalibrated-2c,273,1.0,0.6955977524287235,11,273
synthea,12,112,naive-recalibrated-2c,265,1.0,0.7411207335793639,12,265
synthea,12,112,naive-recalibrated-2c,284,1.0,0.8214097982178632,13,284
synthea,12,112,naive-recalibrated-2c,273,0.9926739926739927,0.5366008621345604,14,271
synthea,12,112,naive-recalibrated-2c,284,0.9929577464788732,0.777287164792539,15,282
synthea,12,112,naive-recalibrated-2c,279,0.9283154121863799,0.45728087921258886,16,259
synthea,12,112,naive-recalibrated-2c,261,0.8850574712643678,0.5284654079628079,17,231
synthea,12,112,naive-recalibrated-2c,278,0.8992805755395683,0.6165269109220757,18,250
synthea,12,112,naive-recalibrated-2c,270,0.8185185185185185,0.5511294095154359,19,221
synthea,12,112,naive-recalibrated-2c,261,0.7509578544061303,0.5307693248819628,20,196
synthea,12,112,naive-recalibrated-2c,265,0.7358490566037735,0.4261345470799236,21,195
synthea,12,112,naive-recalibrated-2c,254,0.7559055118110236,0.47344666524002116,22,192
synthea,12,112,naive-recalibrated-2c,275,0.7745454545454545,0.4851975316674267,23,213
synthea,12,112,naive-recalibrated-2c,264,0.946969696969697,0.8149460888385935,24,250
synthea,12,112,naive-recalibrated-2c,279,0.8924731182795699,0.7580040930631554,25,249
synthea,12,112,naive-recalibrated-2c,262,0.7404580152671756,0.6602497480092642,26,194
synthea,12,112,naive-recalibrated-2c,303,0.8316831683168316,0.783742852472903,27,252
synthea,12,112,naive-recalibrated-2c,263,0.7718631178707225,0.5956115076581718,28,203
synthea,12,112,naive-recalibrated-2c,263,0.6159695817490495,0.4005422134678799,29,162
synthea,12,112,naive-recalibrated-2c,258,0.6589147286821705,0.4095977507541848,30,170
synthea,12,112,naive-recalibrated-2c,272,0.5220588235294118,0.4054398312438025,31,142
synthea,12,112,naive-recalibrated-2c,288,0.5868055555555556,0.6855234221006861,32,169
synthea,12,112,naive-recalibrated-2c,264,0.6325757575757576,0.4816338949699302,33,167
synthea,12,112,naive-recalibrated-2c,274,0.7116788321167883,0.4369647935890224,34,195
synthea,12,112,naive-recalibrated-2c,278,0.7913669064748201,0.6877666772001654,35,220
synthea,12,112,naive-recalibrated-2c,248,0.9233870967741935,0.5963054009623133,36,229
synthea,12,112,naive-recalibrated-2c,276,0.9057971014492754,0.7459172057264103,37,250
synthea,12,112,naive-recalibrated-2c,274,0.9379562043795621,0.5261905952380553,38,257
synthea,12,112,naive-recalibrated-2c,275,0.9854545454545455,0.7760719134392706,39,271
synthea,12,112,naive-recalibrated-2c,277,1.0,0.6079991728822435,40,277
synthea,12,112,naive-recalibrated-2c,250,1.0,0.7828184740070444,41,250
synthea,12,112,naive-recalibrated-2c,285,0.9263157894736842,0.6775063421699369,42,264
synthea,12,112,naive-recalibrated-2c,266,0.9210526315789473,0.7921164402738773,43,245
synthea,12,112,naive-recalibrated-2c,285,0.8035087719298246,0.6402295996575059,44,229
synthea,12,112,naive-recalibrated-2c,274,0.8978102189781022,0.6616805795254023,45,246
synthea,12,112,naive-recalibrated-2c,256,0.953125,0.6067198039074375,46,244
synthea,12,112,naive-recalibrated-2c,276,0.8659420289855072,0.7342118805037674,47,239
synthea,12,112,naive-recalibrated-2c,280,0.7178571428571429,0.5129828100267931,48,201
synthea,12,112,naive-recalibrated-2c,258,0.7248062015503876,0.5797509102390613,49,187
synthea,12,112,naive-recalibrated-2c,277,0.740072202166065,0.685039121813003,50,205
synthea,12,112,unitscope-lambda-sweep,259,1.0,0.02580657181611042,1,259
synthea,12,112,unitscope-lambda-sweep,282,1.0,0.02736796650442697,2,282
synthea,12,112,unitscope-lambda-sweep,286,1.0,0.029262937160871614,3,286
synthea,12,112,unitscope-lambda-sweep,283,1.0,0.028628905665352488,4,283
synthea,12,112,unitscope-lambda-sweep,268,1.0,0.0304023313195976,5,268
synthea,12,112,unitscope-lambda-sweep,258,1.0,0.028702269420134464,6,258
synthea,12,112,unitscope-lambda-sweep,273,1.0,0.048499425460802666,7,273
synthea,12,112,unitscope-lambda-sweep,263,1.0,0.07780025396373572,8,263
synthea,12,112,unitscope-lambda-sweep,269,1.0,0.11248017384277051,9,269
synthea,12,112,unitscope-lambda-sweep,266,1.0,0.07526527530980924,10,266
synthea,12,112,unitscope-lambda-sweep,273,1.0,0.10493412680574013,11,273
synthea,12,112,unitscope-lambda-sweep,265,1.0,0.18964465142782858,12,265
synthea,12,112,unitscope-lambda-sweep,284,1.0,0.1418645414240469,13,284
synthea,12,112,unitscope-lambda-sweep,273,1.0,0.2660419166683035,14,273
synthea,12,112,unitscope-lambda-sweep,284,1.0,0.10720332096047934,15,284
synthea,12,112,unitscope-lambda-sweep,279,1.0,0.18800178086734864,16,279
synthea,12,112,unitscope-lambda-sweep,261,1.0,0.1849666351586886,17,261
synthea,12,112,unitscope-lambda-sweep,278,1.0,0.3346896926175647,18,278
synthea,12,112,unitscope-lambda-sweep,270,1.0,0.3352931484920738,19,270
synthea,12,112,unitscope-lambda-sweep,261,1.0,0.2598376402018627,20,261
synthea,12,112,unitscope-lambda-sweep,265,1.0,0.262769376821637,21,265
synthea,12,112,unitscope-lambda-sweep,254,1.0,0.22921626569667478,22,254
synthea,12,112,unitscope-lambda-sweep,275,1.0,0.22749315769957446,23,275
synthea,12,112,unitscope-lambda-sweep,264,1.0,0.1684218866442682,24,264
synthea,12,112,unitscope-lambda-sweep,279,1.0,0.15299233776640817,25,279
synthea,12,112,unitscope-lambda-sweep,262,1.0,0.2274725148226248,26,262
synthea,12,112,unitscope-lambda-sweep,303,1.0,0.19180523977373617,27,303
synthea,12,112,unitscope-lambda-sweep,263,1.0,0.32023130711877595,28,263
synthea,12,112,unitscope-lambda-sweep,263,1.0,0.19674797771088579,29,263
synthea,12,112,unitscope-lambda-sweep,258,1.0,0.15279976634572373,30,258
synthea,12,112,unitscope-lambda-sweep,272,1.0,0.2043935199635223,31,272
synthea,12,112,unitscope-lambda-sweep,288,1.0,0.19426318791133154,32,288
synthea,12,112,unitscope-lambda-sweep,264,1.0,0.32046524865753806,33,264
synthea,12,112,unitscope-lambda-sweep,274,1.0,0.14844391925816958,34,274
synthea,12,112,unitscope-lambda-sweep,278,1.0,0.2882226982353561,35,278
synthea,12,112,unitscope-lambda-sweep,248,1.0,0.328482374269879,36,248
synthea,12,112,unitscope-lambda-sweep,276,1.0,0.22763629048141515,37,276
synthea,12,112,unitscope-lambda-sweep,274,1.0,0.2350261495170859,38,274
synthea,12,112,unitscope-lambda-sweep,275,1.0,0.15529207550318525,39,275
synthea,12,112,unitscope-lambda-sweep,277,1.0,0.2815918099986175,40,277
synthea,12,112,unitscope-lambda-sweep,250,1.0,0.1458048923433533,41,250
synthea,12,112,unitscope-lambda-sweep,285,1.0,0.20132242026468053,42,285
synthea,12,112,unitscope-lambda-sweep,266,1.0,0.17458874081180104,43,266
synthea,12,112,unitscope-lambda-sweep,285,1.0,0.18702193852255522,44,285
synthea,12,112,unitscope-lambda-sweep,274,1.0,0.292607505437405,45,274
synthea,12,112,unitscope-lambda-sweep,256,1.0,0.17327760356178262,46,256
synthea,12,112,unitscope-lambda-sweep,276,1.0,0.19450601670934894,47,276
synthea,12,112,unitscope-lambda-sweep,280,1.0,0.27435827630983717,48,280
synthea,12,112,unitscope-lambda-sweep,258,1.0,0.1670128918621894,49,258
synthea,12,112,unitscope-lambda-sweep,277,1.0,0.3132641030439086,50,277
synthea,12,112,handle-only-drop-residual,0,,0.0,1,0
synthea,12,112,handle-only-drop-residual,0,,0.0,2,0
synthea,12,112,handle-only-drop-residual,0,,0.0,3,0
synthea,12,112,handle-only-drop-residual,0,,0.0,4,0
synthea,12,112,handle-only-drop-residual,0,,0.0,5,0
synthea,12,112,handle-only-drop-residual,0,,0.0,6,0
synthea,12,112,handle-only-drop-residual,0,,0.0,7,0
synthea,12,112,handle-only-drop-residual,0,,0.0,8,0
synthea,12,112,handle-only-drop-residual,0,,0.0,9,0
synthea,12,112,handle-only-drop-residual,0,,0.0,10,0
synthea,12,112,handle-only-drop-residual,0,,0.0,11,0
synthea,12,112,handle-only-drop-residual,0,,0.0,12,0
synthea,12,112,handle-only-drop-residual,0,,0.0,13,0
synthea,12,112,handle-only-drop-residual,0,,0.0,14,0
synthea,12,112,handle-only-drop-residual,0,,0.0,15,0
synthea,12,112,handle-only-drop-residual,0,,0.0,16,0
synthea,12,112,handle-only-drop-residual,0,,0.0,17,0
synthea,12,112,handle-only-drop-residual,0,,0.0,18,0
synthea,12,112,handle-only-drop-residual,0,,0.0,19,0
synthea,12,112,handle-only-drop-residual,0,,0.0,20,0
synthea,12,112,handle-only-drop-residual,0,,0.0,21,0
synthea,12,112,handle-only-drop-residual,0,,0.0,22,0
synthea,12,112,handle-only-drop-residual,0,,0.0,23,0
synthea,12,112,handle-only-drop-residual,0,,0.0,24,0
synthea,12,112,handle-only-drop-residual,0,,0.0,25,0
synthea,12,112,handle-only-drop-residual,0,,0.0,26,0
synthea,12,112,handle-only-drop-residual,0,,0.0,27,0
synthea,12,112,handle-only-drop-residual,0,,0.0,28,0
synthea,12,112,handle-only-drop-residual,0,,0.0,29,0
synthea,12,112,handle-only-drop-residual,0,,0.0,30,0
synthea,12,112,handle-only-drop-residual,0,,0.0,31,0
synthea,12,112,handle-only-drop-residual,0,,0.0,32,0
synthea,12,112,handle-only-drop-residual,0,,0.0,33,0
synthea,12,112,handle-only-drop-residual,0,,0.0,34,0
synthea,12,112,handle-only-drop-residual,0,,0.0,35,0
synthea,12,112,handle-only-drop-residual,0,,0.0,36,0
synthea,12,112,handle-only-drop-residual,0,,0.0,37,0
synthea,12,112,handle-only-drop-residual,0,,0.0,38,0
synthea,12,112,handle-only-drop-residual,0,,0.0,39,0
synthea,12,112,handle-only-drop-residual,0,,0.0,40,0
synthea,12,112,handle-only-drop-residual,0,,0.0,41,0
synthea,12,112,handle-only-drop-residual,0,,0.0,42,0
synthea,12,112,handle-only-drop-residual,0,,0.0,43,0
synthea,12,112,handle-only-drop-residual,0,,0.0,44,0
synthea,12,112,handle-only-drop-residual,0,,0.0,45,0
synthea,12,112,handle-only-drop-residual,0,,0.0,46,0
synthea,12,112,handle-only-drop-residual,0,,0.0,47,0
synthea,12,112,handle-only-drop-residual,0,,0.0,48,0
synthea,12,112,handle-only-drop-residual,0,,0.0,49,0
synthea,12,112,handle-only-drop-residual,0,,0.0,50,0
synthea,12,112,stable-local-fallback,452,1.0,1.0,1,452
synthea,12,112,stable-local-fallback,451,1.0,1.0,2,451
synthea,12,112,stable-local-fallback,449,1.0,1.0,3,449
synthea,12,112,stable-local-fallback,441,1.0,1.0,4,441
synthea,12,112,stable-local-fallback,453,1.0,1.0,5,453
synthea,12,112,stable-local-fallback,454,1.0,1.0,6,454
synthea,12,112,stable-local-fallback,444,1.0,1.0,7,444
synthea,12,112,stable-local-fallback,448,1.0,1.0,8,448
synthea,12,112,stable-local-fallback,443,1.0,1.0,9,443
synthea,12,112,stable-local-fallback,460,1.0,1.0,10,460
synthea,12,112,stable-local-fallback,449,1.0,1.0,11,449
synthea,12,112,stable-local-fallback,450,1.0,1.0,12,450
synthea,12,112,stable-local-fallback,457,1.0,1.0,13,457
synthea,12,112,stable-local-fallback,449,1.0,1.0,14,449
synthea,12,112,stable-local-fallback,459,1.0,1.0,15,459
synthea,12,112,stable-local-fallback,457,1.0,1.0,16,457
synthea,12,112,stable-local-fallback,443,1.0,1.0,17,443
synthea,12,112,stable-local-fallback,453,1.0,1.0,18,453
synthea,12,112,stable-local-fallback,451,1.0,1.0,19,451
synthea,12,112,stable-local-fallback,436,0.944954128440367,1.0,20,412
synthea,12,112,stable-local-fallback,450,0.8177777777777778,1.0,21,368
synthea,12,112,stable-local-fallback,451,0.6696230598669624,1.0,22,302
synthea,12,112,stable-local-fallback,452,0.5221238938053098,1.0,23,236
synthea,12,112,stable-local-fallback,455,0.4593406593406593,1.0,24,209
synthea,12,112,stable-local-fallback,463,0.38444924406047515,1.0,25,178
synthea,12,112,stable-local-fallback,444,0.3333333333333333,1.0,26,148
synthea,12,112,stable-local-fallback,464,0.2952586206896552,1.0,27,137
synthea,12,112,stable-local-fallback,433,0.2956120092378753,1.0,28,128
