threshold,K,entity_id,deleted_atoms,touched_original_components,touched_original_nodes,deleted_group_tags,inserted_group_tags,d_w_empirical,changed_surviving_nodes
0.8,16,47,2,1,2,1,0,1,0
0.8,16,470,2,1,2,1,0,1,0
0.8,16,214,2,1,2,1,0,1,0
0.8,16,221,2,1,2,1,0,1,0
0.8,16,79,2,1,2,1,0,1,0
0.8,16,198,2,1,2,1,0,1,0
0.8,16,375,2,1,2,1,0,1,0
0.8,16,45,2,1,2,1,0,1,0
0.8,16,230,2,1,2,1,0,1,0
0.8,16,168,2,1,2,1,0,1,0
0.8,16,465,2,1,2,1,0,1,0
0.8,16,443,2,1,2,1,0,1,0
0.8,16,359,2,1,2,1,0,1,0
0.8,16,352,2,1,2,1,0,1,0
0.8,16,204,2,1,2,1,0,1,0
0.8,16,219,2,1,2,1,0,1,0
0.8,16,306,2,1,2,1,0,1,0
0.8,16,54,2,1,2,1,0,1,0
0.8,16,63,2,1,2,1,0,1,0
0.8,16,86,2,1,2,1,0,1,0
0.8,16,497,2,1,2,1,0,1,0
0.8,16,412,2,1,2,1,0,1,0
0.8,16,197,2,1,2,1,0,1,0
0.8,16,59,2,1,2,1,0,1,0
0.8,16,66,2,1,2,1,0,1,0
0.8,16,248,2,1,2,1,0,1,0
0.8,16,29,2,1,2,1,0,1,0
0.8,16,72,2,2,2,2,0,2,0
0.8,16,76,2,1,2,1,0,1,0
0.8,16,331,2,1,2,1,0,1,0
0.8,16,479,2,1,2,1,0,1,0
0.8,16,158,2,2,2,2,0,2,0
0.8,16,191,2,1,2,1,0,1,0
0.8,16,495,2,1,2,1,0,1,0
0.8,16,200,2,1,2,1,0,1,0
0.8,16,473,2,1,2,1,0,1,0
0.8,16,101,2,1,2,1,0,1,0
0.8,16,9,2,1,2,1,0,1,0
0.8,16,235,2,2,2,2,0,2,0
0.8,16,21,2,1,2,1,0,1,0
0.8,16,374,2,1,2,1,0,1,0
0.8,16,161,2,1,2,1,0,1,0
0.8,16,114,2,1,2,1,0,1,0
0.8,16,438,2,1,2,1,0,1,0
0.8,16,93,2,1,2,1,0,1,0
0.8,16,348,2,1,2,1,0,1,0
0.8,16,24,2,1,2,1,0,1,0
0.8,16,142,2,1,2,1,0,1,0
0.8,16,469,2,1,2,1,0,1,0
0.8,16,137,2,1,2,1,0,1,0
0.8,16,256,2,1,2,1,0,1,0
0.8,16,379,2,1,2,1,0,1,0
0.8,16,135,2,1,2,1,0,1,0
0.8,16,39,2,1,2,1,0,1,0
0.8,16,356,2,1,2,1,0,1,0
0.8,16,467,2,1,2,1,0,1,0
0.8,16,257,2,1,2,1,0,1,0
0.8,16,192,2,2,2,2,0,2,0
0.8,16,326,2,1,2,1,0,1,0
0.8,16,220,2,2,2,2,0,2,0
0.8,16,139,2,1,2,1,0,1,0
0.8,16,74,2,1,2,1,0,1,0
0.8,16,253,2,1,2,1,0,1,0
0.8,16,153,2,1,2,1,0,1,0
0.8,16,15,2,1,2,1,0,1,0
0.8,16,378,2,1,2,1,0,1,0
0.8,16,387,2,1,2,1,0,1,0
0.8,16,466,2,1,2,1,0,1,0
0.8,16,424,2,1,2,1,0,1,0
0.8,16,84,2,1,2,1,0,1,0
0.8,16,297,2,1,2,1,0,1,0
0.8,16,459,2,1,2,1,0,1,0
0.8,16,436,2,1,2,1,0,1,0
0.8,16,50,2,1,2,1,0,1,0
0.8,16,96,2,1,2,1,0,1,0
0.8,16,216,2,1,2,1,0,1,0
0.8,16,295,2,1,2,1,0,1,0
0.8,16,362,2,1,2,1,0,1,0
0.8,16,386,2,1,2,1,0,1,0
0.8,16,116,2,1,2,1,0,1,0
0.8,16,277,2,1,2,1,0,1,0
0.8,16,447,2,1,2,1,0,1,0
0.8,16,337,2,1,2,1,0,1,0
0.8,16,119,2,1,2,1,0,1,0
0.8,16,266,2,1,2,1,0,1,0
0.8,16,211,2,1,2,1,0,1,0
0.8,16,124,2,1,2,1,0,1,0
0.8,16,461,2,1,2,1,0,1,0
0.8,16,51,2,1,2,1,0,1,0
0.8,16,269,2,1,2,1,0,1,0
0.8,16,393,2,1,2,1,0,1,0
0.8,16,169,2,1,2,1,0,1,0
0.8,16,390,2,1,2,1,0,1,0
0.8,16,288,2,1,2,1,0,1,0
0.8,16,423,2,1,2,1,0,1,0
0.8,16,80,2,1,2,1,0,1,0
0.8,16,215,2,1,2,1,0,1,0
0.8,16,411,2,1,2,1,0,1,0
0.8,16,354,2,1,2,1,0,1,0
0.8,16,112,2,1,2,1,0,1,0
0.8,16,445,2,1,2,1,0,1,0
0.8,16,416,2,1,2,1,0,1,0
0.8,16,340,2,1,2,1,0,1,0
0.8,16,275,2,1,2,1,0,1,0
0.8,16,399,2,1,2,1,0,1,0
0.8,16,273,2,2,2,2,0,2,0
0.8,16,209,2,1,2,1,0,1,0
0.8,16,194,2,1,2,1,0,1,0
0.8,16,458,2,1,2,1,0,1,0
0.8,16,448,2,1,2,1,0,1,0
0.8,16,126,2,1,2,1,0,1,0
0.8,16,446,2,1,2,1,0,1,0
0.8,16,163,2,1,2,1,0,1,0
0.8,16,174,2,1,2,1,0,1,0
0.8,16,176,2,1,2,1,0,1,0
0.8,16,131,2,1,2,1,0,1,0
0.8,16,406,2,1,2,1,0,1,0
0.8,16,433,2,2,2,2,0,2,0
0.8,16,434,2,1,2,1,0,1,0
0.8,16,151,2,1,2,1,0,1,0
0.8,16,164,2,1,2,1,0,1,0
0.8,16,451,2,1,2,1,0,1,0
0.8,16,37,2,2,2,2,0,2,0
0.8,16,4,2,1,2,1,0,1,0
0.8,16,330,2,1,2,1,0,1,0
0.8,16,355,2,1,2,1,0,1,0
0.8,16,496,2,1,2,1,0,1,0
0.8,16,268,2,1,2,1,0,1,0
0.8,16,238,2,1,2,1,0,1,0
0.8,16,259,2,1,2,1,0,1,0
0.8,16,426,2,1,2,1,0,1,0
0.8,16,400,2,1,2,1,0,1,0
0.8,16,289,2,1,2,1,0,1,0
0.8,16,397,2,1,2,1,0,1,0
0.8,16,380,2,2,2,2,0,2,0
0.8,16,35,2,1,2,1,0,1,0
0.8,16,442,2,1,2,1,0,1,0
0.8,16,14,2,1,2,1,0,1,0
0.8,16,281,2,1,2,1,0,1,0
0.8,16,388,2,1,2,1,0,1,0
0.8,16,226,2,1,2,1,0,1,0
0.8,16,365,2,1,2,1,0,1,0
0.8,16,296,2,1,2,1,0,1,0
0.8,16,20,2,1,2,1,0,1,0
0.8,16,431,2,1,2,1,0,1,0
0.8,16,111,2,1,2,1,0,1,0
0.8,16,88,2,1,2,1,0,1,0
0.8,16,398,2,1,2,1,0,1,0
0.8,16,171,2,1,2,1,0,1,0
0.8,16,267,2,1,2,1,0,1,0
0.8,16,377,2,1,2,1,0,1,0
0.8,16,472,2,1,2,1,0,1,0
0.8,16,391,2,2,2,2,0,2,0
0.8,16,493,2,1,2,1,0,1,0
0.8,16,396,2,1,2,1,0,1,0
0.8,16,46,2,1,2,1,0,1,0
0.8,16,208,2,1,2,1,0,1,0
0.8,16,476,2,1,2,1,0,1,0
0.8,16,422,2,1,2,1,0,1,0
0.8,16,260,2,1,2,1,0,1,0
0.8,16,363,2,1,2,1,0,1,0
0.8,16,185,2,1,2,1,0,1,0
0.8,16,265,2,1,2,1,0,1,0
0.8,16,175,2,1,2,1,0,1,0
0.8,16,123,2,1,2,1,0,1,0
0.8,16,315,2,1,2,1,0,1,0
0.8,16,435,2,1,2,1,0,1,0
0.8,16,410,2,1,2,1,0,1,0
0.8,16,463,2,1,2,1,0,1,0
0.8,16,366,2,1,2,1,0,1,0
0.8,16,460,2,1,2,1,0,1,0
0.8,16,319,2,1,2,1,0,1,0
0.8,16,237,2,1,2,1,0,1,0
0.8,16,100,2,2,2,2,0,2,0
0.8,16,499,2,1,2,1,0,1,0
0.8,16,189,2,1,2,1,0,1,0
0.8,16,121,2,1,2,1,0,1,0
0.8,16,201,2,1,2,1,0,1,0
0.8,16,342,2,1,2,1,0,1,0
0.8,16,392,2,1,2,1,0,1,0
0.8,16,217,2,1,2,1,0,1,0
0.8,16,212,2,1,2,1,0,1,0
0.8,16,233,2,1,2,1,0,1,0
0.8,16,454,2,1,2,1,0,1,0
0.8,16,0,2,2,2,2,0,2,0
0.8,16,347,2,1,2,1,0,1,0
0.8,16,477,2,1,2,1,0,1,0
0.8,16,11,2,1,2,1,0,1,0
0.8,16,55,2,1,2,1,0,1,0
0.8,16,144,2,1,2,1,0,1,0
0.8,16,369,2,1,2,1,0,1,0
0.8,16,487,2,1,2,1,0,1,0
0.8,16,106,2,1,2,1,0,1,0
0.8,16,441,2,1,2,1,0,1,0
0.8,16,408,2,1,2,1,0,1,0
0.8,16,353,2,1,2,1,0,1,0
0.8,16,413,2,1,2,1,0,1,0
0.8,16,97,2,1,2,1,0,1,0
0.8,16,311,2,1,2,1,0,1,0
0.8,16,327,2,1,2,1,0,1,0
0.8,16,12,2,1,2,1,0,1,0
0.8,16,64,2,1,2,1,0,1,0
0.8,16,188,2,1,2,1,0,1,0
0.8,16,376,2,2,2,2,0,2,0
0.8,16,349,2,1,2,1,0,1,0
0.8,16,272,2,1,2,1,0,1,0
0.8,16,371,2,1,2,1,0,1,0
0.8,16,129,2,1,2,1,0,1,0
0.8,16,462,2,1,2,1,0,1,0
0.8,16,494,2,1,2,1,0,1,0
0.8,16,328,2,1,2,1,0,1,0
0.8,16,358,2,1,2,1,0,1,0
0.8,16,321,2,1,2,1,0,1,0
0.8,16,193,2,2,2,2,0,2,0
0.8,16,234,2,1,2,1,0,1,0
0.8,16,308,2,1,2,1,0,1,0
0.8,16,341,2,1,2,1,0,1,0
0.8,16,148,2,1,2,1,0,1,0
0.8,16,415,2,1,2,1,0,1,0
0.8,16,205,2,1,2,1,0,1,0
0.8,16,57,2,1,2,1,0,1,0
0.8,16,5,2,1,2,1,0,1,0
0.8,16,90,2,1,2,1,0,1,0
0.8,16,407,2,1,2,1,0,1,0
0.8,16,2,2,1,2,1,0,1,0
0.8,16,368,2,1,2,1,0,1,0
0.8,16,405,2,1,2,1,0,1,0
0.8,16,402,2,1,2,1,0,1,0
0.8,16,367,2,1,2,1,0,1,0
0.8,16,103,2,1,2,1,0,1,0
0.8,16,52,2,1,2,1,0,1,0
0.8,16,146,2,1,2,1,0,1,0
0.8,16,195,2,1,2,1,0,1,0
0.8,16,184,2,1,2,1,0,1,0
0.8,16,489,2,1,2,1,0,1,0
0.8,16,252,2,1,2,1,0,1,0
0.8,16,87,2,1,2,1,0,1,0
0.8,16,180,2,1,2,1,0,1,0
0.8,16,300,2,1,2,1,0,1,0
0.8,16,117,2,1,2,1,0,1,0
0.8,16,25,2,1,2,1,0,1,0
0.8,16,343,2,1,2,1,0,1,0
0.8,16,7,2,1,2,1,0,1,0
0.8,16,430,2,1,2,1,0,1,0
0.8,16,48,2,1,2,1,0,1,0
0.8,16,427,2,1,2,1,0,1,0
0.8,16,104,2,1,2,1,0,1,0
0.8,16,310,2,1,2,1,0,1,0
0.8,16,242,2,1,2,1,0,1,0
0.8,16,298,2,1,2,1,0,1,0
0.8,16,345,2,1,2,1,0,1,0
0.8,16,16,2,1,2,1,0,1,0
0.8,16,318,2,1,2,1,0,1,0
0.8,16,437,2,1,2,1,0,1,0
0.8,16,282,2,1,2,1,0,1,0
0.8,16,107,2,1,2,1,0,1,0
0.8,16,309,2,1,2,1,0,1,0
0.8,16,236,2,1,2,1,0,1,0
0.8,16,299,2,1,2,1,0,1,0
0.8,16,491,2,1,2,1,0,1,0
0.8,16,474,2,1,2,1,0,1,0
0.8,16,264,2,1,2,1,0,1,0
0.8,16,132,2,1,2,1,0,1,0
0.8,16,498,2,1,2,1,0,1,0
0.8,16,8,2,1,2,1,0,1,0
0.8,16,222,2,1,2,1,0,1,0
0.8,16,83,2,1,2,1,0,1,0
0.8,32,223,2,1,2,1,0,1,0
0.8,32,122,2,1,2,1,0,1,0
0.8,32,373,2,1,2,1,0,1,0
0.8,32,10,2,1,2,1,0,1,0
0.8,32,227,2,1,2,1,0,1,0
0.8,32,6,2,1,2,1,0,1,0
0.8,32,190,2,1,2,1,0,1,0
0.8,32,294,2,1,2,1,0,1,0
0.8,32,206,2,1,2,1,0,1,0
0.8,32,344,2,1,2,1,0,1,0
0.8,32,81,2,1,2,1,0,1,0
0.8,32,34,2,1,2,1,0,1,0
0.8,32,478,2,1,2,1,0,1,0
0.8,32,225,2,1,2,1,0,1,0
0.8,32,452,2,1,2,1,0,1,0
0.8,32,67,2,1,2,1,0,1,0
0.8,32,286,2,1,2,1,0,1,0
0.8,32,251,2,1,2,1,0,1,0
0.8,32,335,2,1,2,1,0,1,0
0.8,32,439,2,1,2,1,0,1,0
0.8,32,409,2,1,2,1,0,1,0
0.8,32,125,2,1,2,1,0,1,0
0.8,32,70,2,1,2,1,0,1,0
0.8,32,145,2,1,2,1,0,1,0
0.8,32,73,2,1,2,1,0,1,0
0.8,32,284,2,1,2,1,0,1,0
0.8,32,186,2,1,2,1,0,1,0
0.8,32,58,2,1,2,1,0,1,0
0.8,32,381,2,1,2,1,0,1,0
0.8,32,305,2,1,2,1,0,1,0
0.8,32,149,2,2,2,2,0,2,0
0.8,32,140,2,1,2,1,0,1,0
0.8,32,364,2,1,2,1,0,1,0
0.8,32,361,2,1,2,1,0,1,0
0.8,32,23,2,1,2,1,0,1,0
0.8,32,254,2,1,2,1,0,1,0
0.8,32,173,2,1,2,1,0,1,0
0.8,32,456,2,1,2,1,0,1,0
0.8,32,403,2,1,2,1,0,1,0
0.8,32,382,2,1,2,1,0,1,0
0.8,32,320,2,1,2,1,0,1,0
0.8,32,167,2,1,2,1,0,1,0
0.8,32,419,2,1,2,1,0,1,0
0.8,32,262,2,1,2,1,0,1,0
0.8,32,91,2,2,2,2,0,2,0
0.8,32,19,2,1,2,1,0,1,0
0.8,32,78,2,1,2,1,0,1,0
0.8,32,440,2,1,2,1,0,1,0
0.8,32,350,2,1,2,1,0,1,0
0.8,32,113,2,1,2,1,0,1,0
0.8,32,291,2,1,2,1,0,1,0
0.8,32,370,2,1,2,1,0,1,0
0.8,32,152,2,1,2,1,0,1,0
0.8,32,99,2,1,2,1,0,1,0
0.8,32,32,2,1,2,1,0,1,0
0.8,32,77,2,1,2,1,0,1,0
0.8,32,183,2,1,2,1,0,1,0
0.8,32,383,2,1,2,1,0,1,0
0.8,32,179,2,1,2,1,0,1,0
0.8,32,68,2,1,2,1,0,1,0
0.8,32,385,2,1,2,1,0,1,0
0.8,32,464,2,1,2,1,0,1,0
0.8,32,482,2,1,2,1,0,1,0
0.8,32,351,2,1,2,1,0,1,0
0.8,32,287,2,1,2,1,0,1,0
0.8,32,302,2,1,2,1,0,1,0
0.8,32,457,2,1,2,1,0,1,0
0.8,32,94,2,1,2,1,0,1,0
0.8,32,102,2,2,2,2,0,2,0
0.8,32,490,2,1,2,1,0,1,0
0.8,32,449,2,1,2,1,0,1,0
0.8,32,172,2,1,2,1,0,1,0
0.8,32,323,2,1,2,1,0,1,0
0.8,32,484,2,1,2,1,0,1,0
0.8,32,312,2,1,2,1,0,1,0
0.8,32,69,2,1,2,1,0,1,0
0.8,32,157,2,1,2,1,0,1,0
0.8,32,280,2,1,2,1,0,1,0
0.8,32,187,2,1,2,1,0,1,0
0.8,32,232,2,1,2,1,0,1,0
0.8,32,133,2,2,2,2,0,2,0
0.8,32,128,2,1,2,1,0,1,0
0.8,32,250,2,1,2,1,0,1,0
0.8,32,483,2,1,2,1,0,1,0
0.8,32,218,2,1,2,1,0,1,0
0.8,32,338,2,1,2,1,0,1,0
0.8,32,486,2,1,2,1,0,1,0
0.8,32,420,2,1,2,1,0,1,0
0.8,32,333,2,1,2,1,0,1,0
0.8,32,401,2,1,2,1,0,1,0
0.8,32,61,2,1,2,1,0,1,0
0.8,32,432,2,1,2,1,0,1,0
0.8,32,428,2,1,2,1,0,1,0
0.8,32,38,2,1,2,1,0,1,0
0.8,32,480,2,1,2,1,0,1,0
0.8,32,199,2,1,2,1,0,1,0
0.8,32,17,2,1,2,1,0,1,0
0.8,32,162,2,1,2,1,0,1,0
0.8,32,62,2,1,2,1,0,1,0
0.8,32,181,2,1,2,1,0,1,0
0.8,32,307,2,1,2,1,0,1,0
0.8,32,271,2,1,2,1,0,1,0
0.8,32,418,2,1,2,1,0,1,0
0.8,32,130,2,1,2,1,0,1,0
0.8,32,44,2,1,2,1,0,1,0
0.8,32,138,2,1,2,1,0,1,0
0.8,32,165,2,1,2,1,0,1,0
0.8,32,203,2,1,2,1,0,1,0
0.8,32,22,2,1,2,1,0,1,0
0.8,32,85,2,1,2,1,0,1,0
0.8,32,316,2,1,2,1,0,1,0
0.8,32,279,2,1,2,1,0,1,0
0.8,32,108,2,1,2,1,0,1,0
0.8,32,325,2,1,2,1,0,1,0
0.8,32,384,2,1,2,1,0,1,0
0.8,32,274,2,1,2,1,0,1,0
0.8,32,261,2,1,2,1,0,1,0
0.8,32,207,2,1,2,1,0,1,0
0.8,32,339,2,1,2,1,0,1,0
0.8,32,224,2,1,2,1,0,1,0
0.8,32,196,2,1,2,1,0,1,0
0.8,32,283,2,1,2,1,0,1,0
0.8,32,243,2,1,2,1,0,1,0
0.8,32,258,2,1,2,1,0,1,0
0.8,32,229,2,1,2,1,0,1,0
0.8,32,247,2,1,2,1,0,1,0
0.8,32,89,2,1,2,1,0,1,0
0.8,32,394,2,1,2,1,0,1,0
0.8,32,82,2,1,2,1,0,1,0
0.8,32,444,2,1,2,1,0,1,0
0.8,32,147,2,1,2,1,0,1,0
0.8,32,178,2,1,2,1,0,1,0
0.8,32,239,2,1,2,1,0,1,0
0.8,32,240,2,1,2,1,0,1,0
0.8,32,3,2,2,2,2,0,2,0
0.8,32,154,2,1,2,1,0,1,0
0.8,32,53,2,1,2,1,0,1,0
0.8,32,417,2,1,2,1,0,1,0
0.8,32,313,2,1,2,1,0,1,0
0.8,32,468,2,1,2,1,0,1,0
0.8,32,182,2,1,2,1,0,1,0
0.8,32,26,2,1,2,1,0,1,0
0.8,32,202,2,1,2,1,0,1,0
0.8,32,30,2,1,2,1,0,1,0
0.8,32,92,2,1,2,1,0,1,0
0.8,32,136,2,1,2,1,0,1,0
0.8,32,13,2,1,2,1,0,1,0
0.8,32,492,2,2,2,2,0,2,0
0.8,32,143,2,1,2,1,0,1,0
0.8,32,118,2,1,2,1,0,1,0
0.8,32,290,2,1,2,1,0,1,0
0.8,32,31,2,1,2,1,0,1,0
0.8,32,141,2,1,2,1,0,1,0
0.8,32,485,2,1,2,1,0,1,0
0.8,32,18,2,1,2,1,0,1,0
0.8,32,346,2,1,2,1,0,1,0
0.8,32,304,2,1,2,1,0,1,0
0.8,32,471,2,1,2,1,0,1,0
0.8,32,105,2,1,2,1,0,1,0
0.8,32,336,2,1,2,1,0,1,0
0.8,32,75,2,1,2,1,0,1,0
0.8,32,166,2,1,2,1,0,1,0
0.8,32,414,2,1,2,1,0,1,0
0.8,32,421,2,1,2,1,0,1,0
0.8,32,159,2,1,2,1,0,1,0
0.8,32,429,2,1,2,1,0,1,0
0.8,32,49,2,1,2,1,0,1,0
0.8,32,301,2,2,2,2,0,2,0
0.8,32,95,2,2,2,2,0,2,0
0.8,32,263,2,1,2,1,0,1,0
0.8,32,156,2,1,2,1,0,1,0
0.8,32,453,2,1,2,1,0,1,0
0.8,32,481,2,1,2,1,0,1,0
0.8,32,210,2,1,2,1,0,1,0
0.8,32,317,2,1,2,1,0,1,0
0.8,32,255,2,1,2,1,0,1,0
0.8,32,150,2,1,2,1,0,1,0
0.8,32,65,2,1,2,1,0,1,0
0.8,32,60,2,1,2,1,0,1,0
0.8,32,28,2,1,2,1,0,1,0
0.8,32,404,2,1,2,1,0,1,0
0.8,32,127,2,1,2,1,0,1,0
0.8,32,450,2,1,2,1,0,1,0
0.8,32,278,2,1,2,1,0,1,0
0.8,32,276,2,1,2,1,0,1,0
0.8,32,109,2,1,2,1,0,1,0
0.8,32,42,2,1,2,1,0,1,0
0.8,32,155,2,1,2,1,0,1,0
0.8,32,228,2,1,2,1,0,1,0
0.8,32,244,2,1,2,1,0,1,0
0.8,32,249,2,1,2,1,0,1,0
0.8,32,372,2,1,2,1,0,1,0
0.8,32,1,2,1,2,1,0,1,0
0.8,32,71,2,1,2,1,0,1,0
0.8,32,170,2,1,2,1,0,1,0
0.8,32,33,2,1,2,1,0,1,0
0.8,32,395,2,1,2,1,0,1,0
0.8,32,246,2,2,2,2,0,2,0
0.8,32,329,2,1,2,1,0,1,0
0.8,32,455,2,1,2,1,0,1,0
0.8,32,332,2,2,2,2,0,2,0
0.8,32,241,2,1,2,1,0,1,0
0.8,32,475,2,1,2,1,0,1,0
0.8,32,488,2,1,2,1,0,1,0
0.8,32,134,2,1,2,1,0,1,0
0.8,32,177,2,1,2,1,0,1,0
0.8,32,357,2,1,2,1,0,1,0
0.8,32,120,2,1,2,1,0,1,0
0.8,32,245,2,1,2,1,0,1,0
0.8,32,27,2,1,2,1,0,1,0
0.8,32,98,2,1,2,1,0,1,0
0.8,32,285,2,1,2,1,0,1,0
0.8,32,292,2,1,2,1,0,1,0
0.8,32,213,2,2,2,2,0,2,0
0.8,32,41,2,1,2,1,0,1,0
0.8,32,43,2,1,2,1,0,1,0
0.8,32,389,2,1,2,1,0,1,0
0.8,32,160,2,1,2,1,0,1,0
0.8,32,115,2,1,2,1,0,1,0
0.8,32,56,2,1,2,1,0,1,0
0.8,32,360,2,1,2,1,0,1,0
0.8,32,324,2,1,2,1,0,1,0
0.8,32,314,2,1,2,1,0,1,0
0.8,32,231,2,1,2,1,0,1,0
0.8,32,303,2,1,2,1,0,1,0
0.8,32,36,2,1,2,1,0,1,0
0.8,32,40,2,1,2,1,0,1,0
0.8,32,322,2,1,2,1,0,1,0
0.8,32,425,2,2,2,2,0,2,0
0.8,32,293,2,1,2,1,0,1,0
0.8,32,110,2,1,2,1,0,1,0
0.8,32,334,2,1,2,1,0,1,0
0.8,32,270,2,1,2,1,0,1,0
0.8,32,47,2,1,2,1,0,1,0
0.8,32,470,2,1,2,1,0,1,0
0.8,32,214,2,1,2,1,0,1,0
0.8,32,221,2,1,2,1,0,1,0
0.8,32,79,2,1,2,1,0,1,0
0.8,32,198,2,1,2,1,0,1,0
0.8,32,375,2,1,2,1,0,1,0
0.8,32,45,2,1,2,1,0,1,0
0.8,32,230,2,1,2,1,0,1,0
0.8,32,168,2,1,2,1,0,1,0
0.8,32,465,2,1,2,1,0,1,0
0.8,32,443,2,1,2,1,0,1,0
0.8,32,359,2,1,2,1,0,1,0
0.8,32,352,2,1,2,1,0,1,0
0.8,32,204,2,1,2,1,0,1,0
0.8,32,219,2,1,2,1,0,1,0
0.8,32,306,2,1,2,1,0,1,0
0.8,32,54,2,1,2,1,0,1,0
0.8,32,63,2,1,2,1,0,1,0
0.8,32,86,2,1,2,1,0,1,0
0.8,32,497,2,1,2,1,0,1,0
0.8,32,412,2,1,2,1,0,1,0
0.8,32,197,2,1,2,1,0,1,0
0.8,32,59,2,1,2,1,0,1,0
0.8,32,66,2,1,2,1,0,1,0
0.8,32,248,2,1,2,1,0,1,0
0.8,32,29,2,1,2,1,0,1,0
0.8,32,72,2,2,2,2,0,2,0
0.8,32,76,2,1,2,1,0,1,0
0.8,32,331,2,1,2,1,0,1,0
0.8,32,479,2,1,2,1,0,1,0
0.8,32,158,2,2,2,2,0,2,0
0.8,32,191,2,1,2,1,0,1,0
0.8,32,495,2,1,2,1,0,1,0
0.8,32,200,2,1,2,1,0,1,0
0.8,32,473,2,1,2,1,0,1,0
0.8,32,101,2,1,2,1,0,1,0
0.8,32,9,2,1,2,1,0,1,0
0.8,32,235,2,2,2,2,0,2,0
0.8,32,21,2,1,2,1,0,1,0
0.8,32,374,2,1,2,1,0,1,0
0.8,32,161,2,1,2,1,0,1,0
0.8,32,114,2,1,2,1,0,1,0
0.8,32,438,2,1,2,1,0,1,0
0.8,32,93,2,1,2,1,0,1,0
0.8,32,348,2,1,2,1,0,1,0
0.8,32,24,2,1,2,1,0,1,0
0.8,32,142,2,1,2,1,0,1,0
0.8,32,469,2,1,2,1,0,1,0
0.8,32,137,2,1,2,1,0,1,0
0.8,32,256,2,1,2,1,0,1,0
0.8,32,379,2,1,2,1,0,1,0
0.8,32,135,2,1,2,1,0,1,0
0.8,32,39,2,1,2,1,0,1,0
0.8,32,356,2,1,2,1,0,1,0
0.8,32,467,2,1,2,1,0,1,0
0.8,32,257,2,1,2,1,0,1,0
0.8,32,192,2,2,2,2,0,2,0
0.8,32,326,2,1,2,1,0,1,0
0.8,32,220,2,2,2,2,0,2,0
0.8,32,139,2,1,2,1,0,1,0
0.8,32,74,2,1,2,1,0,1,0
0.8,32,253,2,1,2,1,0,1,0
0.8,32,153,2,1,2,1,0,1,0
0.8,32,15,2,1,2,1,0,1,0
0.8,32,378,2,1,2,1,0,1,0
0.8,32,387,2,1,2,1,0,1,0
0.8,32,466,2,1,2,1,0,1,0
0.8,32,424,2,1,2,1,0,1,0
0.8,32,84,2,1,2,1,0,1,0
0.8,32,297,2,1,2,1,0,1,0
0.8,32,459,2,1,2,1,0,1,0
0.8,32,436,2,1,2,1,0,1,0
0.8,32,50,2,1,2,1,0,1,0
0.8,32,96,2,1,2,1,0,1,0
0.8,32,216,2,1,2,1,0,1,0
0.8,32,295,2,1,2,1,0,1,0
0.8,32,362,2,1,2,1,0,1,0
0.8,32,386,2,1,2,1,0,1,0
0.8,32,116,2,1,2,1,0,1,0
0.8,32,277,2,1,2,1,0,1,0
0.8,32,447,2,1,2,1,0,1,0
0.8,32,337,2,1,2,1,0,1,0
0.8,32,119,2,1,2,1,0,1,0
0.8,32,266,2,1,2,1,0,1,0
0.8,32,211,2,1,2,1,0,1,0
0.8,32,124,2,1,2,1,0,1,0
0.8,32,461,2,1,2,1,0,1,0
0.8,32,51,2,1,2,1,0,1,0
0.8,32,269,2,1,2,1,0,1,0
0.8,32,393,2,1,2,1,0,1,0
0.8,32,169,2,1,2,1,0,1,0
0.8,32,390,2,1,2,1,0,1,0
0.8,32,288,2,1,2,1,0,1,0
0.8,32,423,2,1,2,1,0,1,0
0.8,32,80,2,1,2,1,0,1,0
0.8,32,215,2,1,2,1,0,1,0
0.8,32,411,2,1,2,1,0,1,0
0.8,32,354,2,1,2,1,0,1,0
0.8,32,112,2,1,2,1,0,1,0
0.8,32,445,2,1,2,1,0,1,0
0.8,32,416,2,1,2,1,0,1,0
0.8,32,340,2,1,2,1,0,1,0
0.8,32,275,2,1,2,1,0,1,0
0.8,32,399,2,1,2,1,0,1,0
0.8,32,273,2,2,2,2,0,2,0
0.8,32,209,2,1,2,1,0,1,0
0.8,32,194,2,1,2,1,0,1,0
0.8,32,458,2,1,2,1,0,1,0
0.8,32,448,2,1,2,1,0,1,0
0.8,32,126,2,1,2,1,0,1,0
0.8,32,446,2,1,2,1,0,1,0
0.8,32,163,2,1,2,1,0,1,0
0.8,32,174,2,1,2,1,0,1,0
0.8,32,176,2,1,2,1,0,1,0
0.8,32,131,2,1,2,1,0,1,0
0.8,32,406,2,1,2,1,0,1,0
0.8,32,433,2,2,2,2,0,2,0
0.8,32,434,2,1,2,1,0,1,0
0.8,32,151,2,1,2,1,0,1,0
0.8,32,164,2,1,2,1,0,1,0
0.8,32,451,2,1,2,1,0,1,0
0.8,32,37,2,2,2,2,0,2,0
0.8,32,4,2,1,2,1,0,1,0
0.8,32,330,2,1,2,1,0,1,0
0.8,32,355,2,1,2,1,0,1,0
0.8,32,496,2,1,2,1,0,1,0
0.8,32,268,2,1,2,1,0,1,0
0.8,32,238,2,1,2,1,0,1,0
0.8,32,259,2,1,2,1,0,1,0
0.8,32,426,2,1,2,1,0,1,0
0.8,32,400,2,1,2,1,0,1,0
0.8,32,289,2,1,2,1,0,1,0
